Name
SONIC Drive-In
SONIC Drive-In
In the Zone
Pop's Drive In
Dominic's-New York
Dominics of New York
New York Deli
New York Pizza
New York Pizzeria
New York Pizza
Dominic's of New York
New York Pizza
Dominics of New York
Virginia Pizza Restaurant
King's New York
Christo's New York Pizza
Sals New York Pizza
New York Italian Ices
New York Fried Chicken
New York City Pizza
Hess' New York Philly
New York Deli Company
New York Pizza Incorporated
Antonio's New York Pizzeria
Sal's New York Pizza
Dominics of New York
Jimbo's New York Deli
King's New York Pizza
Giovanni's New York Pizza
Mario's New York Style
King's New York Pizza
Sal's New York Style Pizza
Santini's New York Style Deli
New York Pizzeria Medo's Cuisine
SUBWAY James York Plaza
Santini's New York Style Deli
New York Pizza Factory Plus
New York Bagel Cafe & Deli
Joe's Pizza & Subs New York Style
Joe's Pizza & Subs New York Style
King's New York Pizza & Restaurant
Virginia's
Mario's New York Style Pizza
Tony Avellino's New York Style Pizza
New York Pizza
TCBY Waterloo Premium Outlets
Sal's New York Pizza
Sal's Famous Pizza
Mini Italia New York Pizzeria
7Th Street New York Pizza
Adamos New York Style Pizzeria
Mini Italia New York Pizzeria
Circle Pizzeria
New York Restaurant & Lounge
Dominics of New York
New York Cafe
New York Subs
Dominic's of New York
Duke of York Restaurant
Pho New York
Dominic's of New York
Dominic's of New York
Dominic's of New York
York Gardens & Tearoom
Dominic's of New York
New York Pizza
Dominic's of New York
New York Pizzeria
King's New York
New York Deli
New York Pizza
Dominic's of New York
New York Pizzeria
New York Deli & Pizza
New York Flying Pizza
Gus's New York Pizza
New York Pizza & Deli
Sal's New York Pizza
Virginia Seafood Council
New York Fried Chicken
New York Pizza Factory
New York Fried Chicken
KSB Cafe of New York
A New York Slice
Giuseppe's New York Pizza
Ciro's New York Pizza
Rocky's New York Pizza
Al's New York Pizza
King's New York Pizza
Vinny's New York Pizza
Tony's New York Pizza
Tony's New York Pizza
Valentino's New York Style
Sal's New York Pizza
New York Flying Pizza
New York Chicken & Grill
Pizza New York Margherita
Tony's New York Pizza
Puccio's New York Deli
Gus's New York Pizza
