Name
Kodiak Island Smokehouse
Island Seafoods Alaska
ISA International Seafoods of Alaska
Island Espresso
SUBWAY Kodiak
Kodiak Hana Restaurant
Hospice and Palliative Care of Kodiak
Double Shovel Cider Kodiak
Kodiak Mongolian BBQ Chinese Restaurant
Harborside Fly By
Harborside Coffee & Goods
Thai Market
Rendezvous Bar & Grill
Monks Rock Coffee House & Bookstore
Big Al's Take & Bake
2nd Floor Restaurant
Cost-Savers
Noodles
Tony's Bar
Java Flats
SUBWAY Wal-Mart #2711
Royal Baron Pizza
The Chart Room
The Bottom Line
Harborside Coffee & Goods
Olds River Inn Restaurant
Angelo's
El Chicano Mexican Restaurant & Cantina
Henry's Great Alaskan Restaurant
Harborside Coffee
McDonald's
Taco Bell
KFC
Rendezvous Bar & Grill
Smokehouse
Sizzler
King's Diner
Sparrow's
Mecca Lounge
Happy Sushi
Aquamarine Cafe
