ID Birthplace,Birthplace,ID Year,Year,ID Nativity,Nativity,Country Code,Total Population,Total Population MOE Appx,Geography,ID Geography
60,"American Samoa",2021,"2021",2,"Foreign born","ASM",4869,1713.0413535154362,"California","04000US06"
100,"Albania",2021,"2021",2,"Foreign born","ALB",1591,979.266937821962,"California","04000US06"
102,"Austria",2021,"2021",2,"Foreign born","AUT",7574,2136.46469552534,"California","04000US06"
103,"Belgium",2021,"2021",2,"Foreign born","BEL",6693,2008.391304047218,"California","04000US06"
104,"Bulgaria",2021,"2021",2,"Foreign born","BGR",10632,2531.184021318523,"California","04000US06"
105,"Czechoslovakia",2021,"2021",2,"Foreign born",,2463,1218.4098707894718,"California","04000US06"
106,"Denmark",2021,"2021",2,"Foreign born","DNK",6450,1971.6013856731315,"California","04000US06"
108,"Finland",2021,"2021",2,"Foreign born","FIN",3578,1468.5043384583398,"California","04000US06"
109,"France",2021,"2021",2,"Foreign born","FRA",40561,4942.034107248323,"California","04000US06"
110,"Germany",2021,"2021",2,"Foreign born","DEU",74395,6690.164622698177,"California","04000US06"
116,"Greece",2021,"2021",2,"Foreign born","GRC",10363,2498.966684172405,"California","04000US06"
117,"Hungary",2021,"2021",2,"Foreign born","HUN",10891,2561.82045790202,"California","04000US06"
118,"Iceland",2021,"2021",2,"Foreign born","ISL",1101,814.6336745214483,"California","04000US06"
119,"Ireland",2021,"2021",2,"Foreign born","IRL",15690,3074.6795652121305,"California","04000US06"
120,"Italy",2021,"2021",2,"Foreign born","ITA",31974,4388.308993316943,"California","04000US06"
126,"Netherlands",2021,"2021",2,"Foreign born","NLD",17577,3254.2459747604557,"California","04000US06"
127,"Norway",2021,"2021",2,"Foreign born","NOR",3744,1502.1803343100576,"California","04000US06"
128,"Poland",2021,"2021",2,"Foreign born","POL",21122,3567.1880068209,"California","04000US06"
129,"Portugal",2021,"2021",2,"Foreign born","PRT",16345,3138.1756322034466,"California","04000US06"
130,"Azores Islands",2021,"2021",2,"Foreign born",,9466,2388.393635367975,"California","04000US06"
132,"Romania",2021,"2021",2,"Foreign born","ROU",22675,3695.9286287550467,"California","04000US06"
134,"Spain",2021,"2021",2,"Foreign born","ESP",16417,3145.0770246026336,"California","04000US06"
136,"Sweden",2021,"2021",2,"Foreign born","SWE",11602,2644.0966554828447,"California","04000US06"
137,"Switzerland",2021,"2021",2,"Foreign born","CHE",9179,2351.916613903469,"California","04000US06"
138,"United Kingdom, not specified",2021,"2021",2,"Foreign born","GBR",59837,6001.089368741468,"California","04000US06"
139,"England",2021,"2021",2,"Foreign born",,56948,5854.6420856329405,"California","04000US06"
140,"Scotland",2021,"2021",2,"Foreign born",,8714,2291.5828987362825,"California","04000US06"
142,"Northern Ireland",2021,"2021",2,"Foreign born",,1653,998.164425884982,"California","04000US06"
147,"Yugoslavia",2021,"2021",2,"Foreign born",,3347,1420.313429400175,"California","04000US06"
148,"Czech Republic",2021,"2021",2,"Foreign born","CZE",5033,1741.648549239039,"California","04000US06"
149,"Slovakia",2021,"2021",2,"Foreign born","SVK",1843,1053.9676543621622,"California","04000US06"
150,"Bosnia and Herzegovina",2021,"2021",2,"Foreign born","BIH",4334,1616.2009515960085,"California","04000US06"
151,"Croatia",2021,"2021",2,"Foreign born","HRV",4721,1686.8084763557197,"California","04000US06"
152,"Macedonia",2021,"2021",2,"Foreign born","MKD",582,592.2881555968804,"California","04000US06"
154,"Serbia",2021,"2021",2,"Foreign born","SRB",4177,1586.660486665231,"California","04000US06"
156,"Latvia",2021,"2021",2,"Foreign born","LVA",2801,1299.3193221078818,"California","04000US06"
157,"Lithuania",2021,"2021",2,"Foreign born","LTU",3431,1438.0243299084755,"California","04000US06"
158,"Armenia",2021,"2021",2,"Foreign born","ARM",79663,6922.519842489909,"California","04000US06"
159,"Azerbaijan",2021,"2021",2,"Foreign born","AZE",5267,1781.6706603808088,"California","04000US06"
160,"Belarus",2021,"2021",2,"Foreign born","BLR",9763,2425.5635898968717,"California","04000US06"
161,"Georgia (country)",2021,"2021",2,"Foreign born","GEO",3950,1542.948981382211,"California","04000US06"
162,"Moldova",2021,"2021",2,"Foreign born","MDA",10589,2526.061659244882,"California","04000US06"
163,"Russia",2021,"2021",2,"Foreign born","RUS",69318,6458.266097284488,"California","04000US06"
164,"Ukraine",2021,"2021",2,"Foreign born","UKR",59566,5987.505163144092,"California","04000US06"
165,"USSR",2021,"2021",2,"Foreign born",,10681,2537.0085103539486,"California","04000US06"
166,"Europe",2021,"2021",2,"Foreign born",,1861,1059.1017916697726,"California","04000US06"
167,"Kosovo",2021,"2021",2,"Foreign born",,315,435.74087572398923,"California","04000US06"
168,"Montenegro",2021,"2021",2,"Foreign born","MNE",474,534.5167520001006,"California","04000US06"
169,"Other Europe, not specified",2021,"2021",2,"Foreign born",,3429,1437.6051783693317,"California","04000US06"
200,"Afghanistan",2021,"2021",2,"Foreign born","AFG",50784,5529.152079030324,"California","04000US06"
202,"Bangladesh",2021,"2021",2,"Foreign born","BGD",16315,3135.29556104163,"California","04000US06"
203,"Bhutan",2021,"2021",2,"Foreign born","BTN",154,304.67321226779217,"California","04000US06"
205,"Myanmar",2021,"2021",2,"Foreign born","MMR",26357,3984.5349408987036,"California","04000US06"
206,"Cambodia",2021,"2021",2,"Foreign born","KHM",52322,5612.143605861836,"California","04000US06"
207,"China",2021,"2021",2,"Foreign born","CHN",680942,20083.965084242514,"California","04000US06"
209,"Hong Kong",2021,"2021",2,"Foreign born","HKG",104054,7909.166505206856,"California","04000US06"
210,"India",2021,"2021",2,"Foreign born","IND",528670,17731.18758855259,"California","04000US06"
211,"Indonesia",2021,"2021",2,"Foreign born","IDN",41021,4969.94976338641,"California","04000US06"
212,"Iran",2021,"2021",2,"Foreign born","IRN",210500,11234.123539531292,"California","04000US06"
213,"Iraq",2021,"2021",2,"Foreign born","IRQ",41505,4999.152898368737,"California","04000US06"
214,"Israel",2021,"2021",2,"Foreign born","ISR",33695,4504.763187282385,"California","04000US06"
215,"Japan",2021,"2021",2,"Foreign born","JPN",105688,7970.859453134758,"California","04000US06"
216,"Jordan",2021,"2021",2,"Foreign born","JOR",17334,3231.682853974164,"California","04000US06"
217,"Korea",2021,"2021",2,"Foreign born",,315467,13734.363520068699,"California","04000US06"
218,"Kazakhstan",2021,"2021",2,"Foreign born","KAZ",5425,1808.1929461788798,"California","04000US06"
219,"Kyrgyzstan",2021,"2021",2,"Foreign born","KGZ",1449,934.5466315854238,"California","04000US06"
222,"Kuwait",2021,"2021",2,"Foreign born","KWT",6470,1974.6552655429177,"California","04000US06"
223,"Laos",2021,"2021",2,"Foreign born","LAO",48629,5410.714609892326,"California","04000US06"
224,"Lebanon",2021,"2021",2,"Foreign born","LBN",33663,4502.625429303807,"California","04000US06"
226,"Malaysia",2021,"2021",2,"Foreign born","MYS",16973,3197.8687218602936,"California","04000US06"
228,"Mongolia",2021,"2021",2,"Foreign born","MNG",4631,1670.6545598137172,"California","04000US06"
229,"Nepal",2021,"2021",2,"Foreign born","NPL",15984,3103.3410517271445,"California","04000US06"
231,"Pakistan",2021,"2021",2,"Foreign born","PAK",51784,5583.2537852578325,"California","04000US06"
233,"Philippines",2021,"2021",2,"Foreign born","PHL",828655,22113.244185223655,"California","04000US06"
235,"Saudi Arabia",2021,"2021",2,"Foreign born","SAU",7768,2163.6480158100776,"California","04000US06"
236,"Singapore",2021,"2021",2,"Foreign born","SGP",10643,2532.492726996311,"California","04000US06"
