ID Birthplace,Birthplace,ID Year,Year,ID Nativity,Nativity,Country Code,Total Population,Total Population MOE Appx,Geography,ID Geography
60,"American Samoa",2021,"2021",2,"Foreign born","ASM",24,120.27627601329893,"Illinois","04000US17"
100,"Albania",2021,"2021",2,"Foreign born","ALB",6620,1997.0622833205207,"Illinois","04000US17"
102,"Austria",2021,"2021",2,"Foreign born","AUT",2355,1191.3251958937308,"Illinois","04000US17"
103,"Belgium",2021,"2021",2,"Foreign born","BEL",979,768.1561709543622,"Illinois","04000US17"
104,"Bulgaria",2021,"2021",2,"Foreign born","BGR",14578,2962.62512428347,"Illinois","04000US17"
105,"Czechoslovakia",2021,"2021",2,"Foreign born",,634,618.171032327095,"Illinois","04000US17"
106,"Denmark",2021,"2021",2,"Foreign born","DNK",798,693.5259072515165,"Illinois","04000US17"
108,"Finland",2021,"2021",2,"Foreign born","FIN",430,509.09836693590626,"Illinois","04000US17"
109,"France",2021,"2021",2,"Foreign born","FRA",5899,1885.2286434566827,"Illinois","04000US17"
110,"Germany",2021,"2021",2,"Foreign born","DEU",20135,3481.0423420646866,"Illinois","04000US17"
116,"Greece",2021,"2021",2,"Foreign born","GRC",10569,2522.973213687699,"Illinois","04000US17"
117,"Hungary",2021,"2021",2,"Foreign born","HUN",1719,1017.8495347158167,"Illinois","04000US17"
118,"Iceland",2021,"2021",2,"Foreign born","ISL",28,129.91320590427287,"Illinois","04000US17"
119,"Ireland",2021,"2021",2,"Foreign born","IRL",6995,2052.816453894526,"Illinois","04000US17"
120,"Italy",2021,"2021",2,"Foreign born","ITA",16473,3149.0673244614404,"Illinois","04000US17"
126,"Netherlands",2021,"2021",2,"Foreign born","NLD",2536,1236.2503566363653,"Illinois","04000US17"
127,"Norway",2021,"2021",2,"Foreign born","NOR",758,675.9219091342202,"Illinois","04000US17"
128,"Poland",2021,"2021",2,"Foreign born","POL",126931,8703.585987846782,"Illinois","04000US17"
129,"Portugal",2021,"2021",2,"Foreign born","PRT",242,381.9252249872489,"Illinois","04000US17"
132,"Romania",2021,"2021",2,"Foreign born","ROU",16349,3137.2078715173684,"Illinois","04000US17"
134,"Spain",2021,"2021",2,"Foreign born","ESP",3506,1453.5210632629608,"Illinois","04000US17"
136,"Sweden",2021,"2021",2,"Foreign born","SWE",996,774.796337593016,"Illinois","04000US17"
137,"Switzerland",2021,"2021",2,"Foreign born","CHE",656,628.8043945034547,"Illinois","04000US17"
138,"United Kingdom, not specified",2021,"2021",2,"Foreign born","GBR",9186,2352.243902730925,"Illinois","04000US17"
139,"England",2021,"2021",2,"Foreign born",,8284,2233.85234056433,"Illinois","04000US17"
140,"Scotland",2021,"2021",2,"Foreign born",,1688,1008.6311820271461,"Illinois","04000US17"
142,"Northern Ireland",2021,"2021",2,"Foreign born",,359,465.1745036524881,"Illinois","04000US17"
147,"Yugoslavia",2021,"2021",2,"Foreign born",,3809,1515.0107939361596,"Illinois","04000US17"
148,"Czech Republic",2021,"2021",2,"Foreign born","CZE",2403,1203.4025947688683,"Illinois","04000US17"
149,"Slovakia",2021,"2021",2,"Foreign born","SVK",1383,912.9824415270401,"Illinois","04000US17"
150,"Bosnia and Herzegovina",2021,"2021",2,"Foreign born","BIH",10029,2457.727104493541,"Illinois","04000US17"
151,"Croatia",2021,"2021",2,"Foreign born","HRV",3984,1549.4120918144447,"Illinois","04000US17"
152,"Macedonia",2021,"2021",2,"Foreign born","MKD",3658,1484.6861231032722,"Illinois","04000US17"
154,"Serbia",2021,"2021",2,"Foreign born","SRB",8072,2205.1015102296515,"Illinois","04000US17"
156,"Latvia",2021,"2021",2,"Foreign born","LVA",1618,987.4988839717028,"Illinois","04000US17"
157,"Lithuania",2021,"2021",2,"Foreign born","LTU",11505,2632.225770205874,"Illinois","04000US17"
158,"Armenia",2021,"2021",2,"Foreign born","ARM",923,745.8645683820173,"Illinois","04000US17"
159,"Azerbaijan",2021,"2021",2,"Foreign born","AZE",575,588.7066514812678,"Illinois","04000US17"
160,"Belarus",2021,"2021",2,"Foreign born","BLR",6286,1946.0565789766897,"Illinois","04000US17"
161,"Georgia (country)",2021,"2021",2,"Foreign born","GEO",634,618.171032327095,"Illinois","04000US17"
162,"Moldova",2021,"2021",2,"Foreign born","MDA",5786,1867.09304347278,"Illinois","04000US17"
163,"Russia",2021,"2021",2,"Foreign born","RUS",16726,3173.126253420582,"Illinois","04000US17"
164,"Ukraine",2021,"2021",2,"Foreign born","UKR",28317,4126.846150184088,"Illinois","04000US17"
165,"USSR",2021,"2021",2,"Foreign born",,3429,1437.4753983036867,"Illinois","04000US17"
166,"Europe",2021,"2021",2,"Foreign born",,1906,1071.775745924768,"Illinois","04000US17"
167,"Kosovo",2021,"2021",2,"Foreign born",,761,677.2580853887839,"Illinois","04000US17"
168,"Montenegro",2021,"2021",2,"Foreign born","MNE",1024,785.6107074924471,"Illinois","04000US17"
169,"Other Europe, not specified",2021,"2021",2,"Foreign born",,887,731.1753573074035,"Illinois","04000US17"
200,"Afghanistan",2021,"2021",2,"Foreign born","AFG",1329,894.9829057029212,"Illinois","04000US17"
202,"Bangladesh",2021,"2021",2,"Foreign born","BGD",2355,1191.3251958937308,"Illinois","04000US17"
203,"Bhutan",2021,"2021",2,"Foreign born","BTN",1576,974.5994743473049,"Illinois","04000US17"
205,"Myanmar",2021,"2021",2,"Foreign born","MMR",4926,1722.814509697011,"Illinois","04000US17"
206,"Cambodia",2021,"2021",2,"Foreign born","KHM",2434,1211.138528435007,"Illinois","04000US17"
207,"China",2021,"2021",2,"Foreign born","CHN",72806,6605.7450011772235,"Illinois","04000US17"
209,"Hong Kong",2021,"2021",2,"Foreign born","HKG",5105,1753.8246005402705,"Illinois","04000US17"
210,"India",2021,"2021",2,"Foreign born","IND",162094,9821.900768166355,"Illinois","04000US17"
211,"Indonesia",2021,"2021",2,"Foreign born","IDN",1687,1008.3324119312383,"Illinois","04000US17"
212,"Iran",2021,"2021",2,"Foreign born","IRN",6795,2023.2725066446214,"Illinois","04000US17"
213,"Iraq",2021,"2021",2,"Foreign born","IRQ",12999,2797.7536487587076,"Illinois","04000US17"
214,"Israel",2021,"2021",2,"Foreign born","ISR",4913,1720.5405766714532,"Illinois","04000US17"
215,"Japan",2021,"2021",2,"Foreign born","JPN",10046,2459.8076178087917,"Illinois","04000US17"
216,"Jordan",2021,"2021",2,"Foreign born","JOR",8559,2270.6033287059367,"Illinois","04000US17"
217,"Korea",2021,"2021",2,"Foreign born",,40014,4903.452979819929,"Illinois","04000US17"
218,"Kazakhstan",2021,"2021",2,"Foreign born","KAZ",1762,1030.4996955459978,"Illinois","04000US17"
219,"Kyrgyzstan",2021,"2021",2,"Foreign born","KGZ",2002,1098.4312682666202,"Illinois","04000US17"
222,"Kuwait",2021,"2021",2,"Foreign born","KWT",1722,1018.737204205404,"Illinois","04000US17"
223,"Laos",2021,"2021",2,"Foreign born","LAO",3254,1400.3236284200389,"Illinois","04000US17"
