nationality,total_population,total_population_MOE_Appx,percentage
Portugal,412,498.3284748439968,0.010095426281825096
Romania,6289,1946.4737714881128,0.15410227156892725
Spain,1706,1013.9873570720875,0.041802905914547606
Sweden,395,487.9394808287107,0.009678867430390564
Switzerland,362,467.1133838727909,0.008870253189370594
"United Kingdom, n.o.s",5353,1795.8654595357482,0.131167031278179
England,5701,1853.2935784242693,0.1396942360016623
Scotland,1235,862.7505932285882,0.0302617753836262
Northern Ireland,245,384.2848330259258,0.00600334815302706
Yugoslavia,1887,1066.4134397962555,0.046238032509232904
Czech Republic,514,556.604557578881,0.012594779390432279
Slovakia,260,395.8736513655938,0.00637090008076341
Bosnia and Herzegovina,2764,1290.6020914426913,0.06772756855088487
Croatia,2590,1249.327973188209,0.06346396618914321
Macedonia,1723,1019.026197376642,0.04221946476598214
Serbia,1469,940.9322045333128,0.03599558545631327
Latvia,378,477.324392024601,0.009262308578956035
Lithuania,856,718.2832181031711,0.020974963342821076
Armenia,556,578.8976854836008,0.013623924788094061
Azerbaijan,463,528.2708447969595,0.011345102836128688
Belarus,1028,787.1403860781934,0.025189558780864558
Georgia (country),241,381.1349695093916,0.0059053343056306995
Moldova,531,565.7338212631823,0.01301133824186681
Russia,9387,2377.735322495264,0.2300139963774082
Ukraine,10008,2455.0604462679607,0.24523064618569312
USSR,700,649.5472658506778,0.017152423294363027
Europe,160,310.5501720045156,0.0039205538958544065
Kosovo,93,236.76336470442945,0.0022788219519653736
Montenegro,137,287.364088604152,0.0033569742733253354
"Other Europe, n.o.s",1489,947.3149954533892,0.036485654693295066
Afghanistan,960,760.663398589172,0.02352332337512644
Bangladesh,2208,1153.5414987561494,0.0541036437627908
Bhutan,13401,2840.4946475797565,0.3283708922396556
Myanmar,1621,988.4076889123024,0.039720111657374955
Cambodia,2492,1225.469266968291,0.06106262692793237
China,34944,4582.581236773745,0.8562489708546024
Hong Kong,2166,1142.5196964946874,0.05307449836512903
India,65307,6256.573886023675,1.6002475829785232
Indonesia,1305,886.8613767279172,0.0319770177130625
Iran,2788,1296.1918410499609,0.06831565163526303
Iraq,3549,1462.3850573557545,0.08696278610242054
Israel,1850,1055.9083206124242,0.045331404420816575
Japan,7762,2162.306058687324,0.1901958708726369
Jordan,3703,1493.7665568578184,0.09073631922718042
Korea,11115,2587.15630029744,0.2723559784526358
Kazakhstan,997,775.18220386572,0.024429951463542772
Kyrgyzstan,91,234.2037056232024,0.0022298150282671937
Kuwait,1922,1076.2562841830552,0.047095653673951056
Laos,2392,1200.634595684908,0.05861228074302338
Lebanon,4042,1560.6219950537698,0.09904299279402194
Malaysia,1238,863.7977218637237,0.03033528576917347
Mongolia,8,69.44158153318577,0.00019602769479272033
Nepal,7249,2089.6759440895603,0.1776255949440537
Pakistan,5023,1739.6541016209771,0.12308088886797926
Philippines,16559,3157.0656571602003,0.405752824759082
Saudi Arabia,5232,1775.4616462657805,0.1282021123944391
Singapore,365,469.04488271318326,0.008943763574917865
Sri Lanka,1061,799.6735218877953,0.02599817302188453
Syria,3200,1388.6417654721683,0.07841107791708812
Taiwan,3871,1527.264777717558,0.09485290081782755
Thailand,3856,1524.3038342563973,0.09448534889009119
Turkey,1900,1070.079929159852,0.04655657751327107
United Arab Emirates,995,774.404365133095,0.02438094453984459
Uzbekistan,2975,1338.9455151416576,0.07289779900104287
Vietnam,10169,2474.712019734029,0.2491757035433966
Yemen,262,397.3932914428173,0.00641990700446159
Asia,2938,1330.595357771918,0.07199117091262654
"South Central Asia, n.o.s",52,177.0416560412298,0.001274180016152682
"Other Asia, n.o.s",906,738.961830171051,0.022200136435275575
Bermuda,223,366.6258159753602,0.005464271992347079
Canada,14613,2966.0092073591013,0.35806908800075277
Mexico,43106,5087.921630077175,1.0562462264668753
Belize,87,228.99856814296888,0.0021318011808708335
Costa Rica,1007,779.0597443453296,0.02467498608203367
El Salvador,7497,2125.0983463382454,0.18370245348262804
Guatemala,9577,2401.658798456406,0.2346696541287353
Honduras,4087,1569.2822065788714,0.10014564857723099
Nicaragua,1035,789.8155552542712,0.02536108301380819
Panama,1212,854.67996887202,0.02969819576109713
Antigua & Barbuda,124,273.39042173817654,0.0030384292692871647
Bahamas,517,558.2264549799618,0.012668289775979549
Barbados,448,519.6434209370381,0.010977550908392338
Cuba,1858,1058.188540197726,0.04552743211560929
