nationality,total_population,total_population_MOE_Appx,percentage
Iraq,2553,1240.231127528689,0.0600379558404726
Israel,1266,873.4604572661026,0.029772053307496396
Japan,4651,1673.6714248436465,0.10937584512888288
Jordan,632,617.1761798054089,0.014862510023963446
Korea,15444,3046.940247899296,0.3631908303957143
Kazakhstan,371,472.8762930909658,0.0087246696501431
Kyrgyzstan,103,249.16637658298905,0.0024222128678294858
Kuwait,510,554.4218853159723,0.011993481190223667
Laos,2579,1246.5275952885615,0.06064938821487615
Lebanon,965,762.6083427815696,0.022693547742285956
Malaysia,1275,876.5589821848026,0.029983702975559166
Mongolia,721,659.1964338061899,0.016955490074806397
Nepal,4414,1630.5054542371247,0.10380240386989659
Pakistan,1859,1058.3844089787838,0.0437174147698545
Philippines,11266,2603.3279283500933,0.2649383511550193
Saudi Arabia,1050,795.4800595900086,0.0246924612739899
Singapore,527,563.5856615463806,0.012393263896564454
Sri Lanka,449,520.212493424131,0.010558966773353776
Syria,406,494.6776248374383,0.009547751692609428
Taiwan,2840,1308.053243441111,0.0667872285886965
Thailand,4060,1563.8051538973536,0.09547751692609428
Turkey,1190,846.8427623432648,0.02798478944385522
United Arab Emirates,328,444.6303987865874,0.00771345456939875
Uzbekistan,1067,801.8926047146692,0.02509224398033069
Vietnam,18712,3352.887189465744,0.4400431765322848
Yemen,156,306.6416188371083,0.003668594246421357
Asia,419,502.53436424531225,0.009853467879811208
"South Central Asia, n.o.s",472,533.3689481806273,0.01109984925840308
"Other Asia, n.o.s",677,638.7681186269291,0.0159207583642773
Bermuda,41,157.20455331823646,0.0009641818211748438
Canada,14277,2929.862327538888,0.33574692343690843
Mexico,216688,11208.654578214882,5.095771474798403
Belize,130,279.92485964496205,0.0030571618720177975
Costa Rica,683,641.592118553505,0.016061858142985812
El Salvador,11270,2603.7891260475803,0.26503241767415825
Guatemala,6226,1936.1605717274788,0.14641453703986776
Honduras,4230,1596.185307024644,0.09947534398950218
Nicaragua,1197,849.3293012581831,0.028149405852348486
Panama,1161,836.4625802097847,0.027302807180097404
Antigua & Barbuda,14,91.86249605151322,0.000329232816986532
Bahamas,287,415.91515388096417,0.006749272748223906
Barbados,148,298.6757501297884,0.0034804612081433383
Cuba,2569,1244.1096549347071,0.06041422191702863
Dominica,61,191.7508713404149,0.0014345144168698895
Dominican Republic,1795,1040.012144298924,0.04221235046363035
Grenada,37,149.33933303064197,0.0008701153020358346
Haiti,836,709.8162904758399,0.019659902500052912
Jamaica,2072,1117.3531959080724,0.04872645691400674
