nationality,total_population,total_population_MOE_Appx,percentage
Guinea,1590,978.918045862016,0.02338175808174292
Ivory Coast,1218,856.7965924988496,0.017911309021108726
Kenya,4669,1677.2872343796764,0.06866001791425012
Liberia,11223,2599.79249899482,0.165039918837359
Libya,737,666.4936166053017,0.010837959563675807
Morocco,5655,1845.8443167890744,0.08315964902657623
Nigeria,10674,2535.4621369231704,0.1569665948204553
Rwanda,448,519.6442933719076,0.006588067685925049
Senegal,389,484.2202608431513,0.005720442700501885
Sierra Leone,3319,1414.2365250018124,0.04880758180710991
Somalia,642,622.0587119318301,0.009440936282062235
South Africa,2981,1340.3096640149097,0.043837120026211096
Sudan,1046,794.0042884674034,0.015381961605976789
Tanzania,1064,800.8063611786681,0.015646660754071992
Togo,1171,840.1045401251198,0.017220150134415697
Tunisia,310,432.2652704546441,0.004558707550528494
Uganda,616,609.3329452579768,0.009058593068146943
Democratic Republic of Congo (Zaire),800,694.3943437256522,0.011764406582009017
Zambia,725,661.0456585202755,0.010661493464945672
Zimbabwe,860,719.9616910411942,0.012646737075659692
Africa,6228,1937.0611766638688,0.0915859052409402
"Eastern Africa, n.o.s",366,469.68759457213577,0.005382216011269125
"Northern Africa, n.o.s",67,200.9606482111541,0.0009852690512432553
"Western Africa, n.o.s",3683,1489.7490027151791,0.05416038680192401
"Other Africa, n.o.s",1150,832.5381829584381,0.01691133446163796
"Eastern Africa, n.o.s",531,565.7349470580175,0.007808624868808485
Australia,2267,1168.8587737348082,0.033337387151768046
Fiji,440,514.9838732945424,0.006470423620104959
Marshall Islands,24,120.2762757763906,0.0003529321974602705
Micronesia,116,264.4245564670606,0.0017058389543913076
New Zealand,556,578.8988917135363,0.008176262574496267
Tonga,79,218.21618734118292,0.0011617351499733904
Samoa,32,138.88303697484835,0.0004705762632803606
"Other U.S. Island Areas, Oceania, n.o.s",146,296.65297544551845,0.0021470042012166454
Albania,6504,1979.495805594408,0.0956446255117333
Austria,1582,976.452542883528,0.02326411401592283
Belgium,811,699.1516998414363,0.01192616717251164
Bulgaria,2003,1098.7053214478678,0.029455132979705076
Czechoslovakia,1054,797.034592398558,0.01549960567179688
Denmark,766,679.4791573960351,0.011264419302273633
Finland,413,498.93362462365536,0.0060733748979621555
France,4274,1604.794586270918,0.06285134216438318
Germany,18080,3298.882378125773,0.2658755887534038
Greece,6251,1940.6327938410743,0.09192413193017294
Hungary,2287,1174.0024782365488,0.03363149731631827
Iceland,151,301.68982903694746,0.002220531742354202
Ireland,4805,1701.531017390287,0.07065996703319165
Italy,17642,3258.7344562185426,0.25943457614975385
Netherlands,2283,1172.975537693468,0.03357267528340823
Norway,817,701.7330272350498,0.01201440022187671
Poland,11722,2656.908112593866,0.1723779674428871
Portugal,2567,1243.7815536560274,0.03774903962002143
Azores Islands,395,487.94020114168495,0.005808675749866952
Romania,4160,1583.2547253377088,0.061174914226446886
Spain,1717,1017.2571632264596,0.02524935762663685
Sweden,942,753.5016682645986,0.013852588750315616
Switzerland,742,668.7504924394767,0.010911487104813364
"United Kingdom, n.o.s",10052,2460.539210112964,0.1478197687029433
England,7576,2136.318957573648,0.11140893033162538
Scotland,1456,936.7651550494191,0.02141121997925641
Northern Ireland,424,505.53413898646784,0.006235135488464779
Yugoslavia,1072,803.8110135093953,0.015764304819892085
Czech Republic,683,641.6135331288805,0.010043862119390198
Slovakia,982,769.3320611353624,0.014440809079416068
Bosnia and Herzegovina,3011,1347.0354215824466,0.044278285273036434
Croatia,1184,844.7544913395308,0.017411321741373345
Macedonia,119,267.82198169964374,0.001749955479073841
Serbia,878,727.456638219701,0.012911436223754895
Latvia,772,682.1349521194447,0.0113526523516387
Lithuania,938,751.9002927002177,0.013793766717405573
Armenia,486,541.2334665371266,0.007146876998570478
Azerbaijan,633,617.6833113399186,0.009308586708014634
Belarus,2741,1285.2355820407845,0.04030779805160839
Georgia (country),1250,867.9776536591085,0.01838188528438909
Moldova,778,684.7804444327819,0.01144088540100377
Russia,14583,2963.128572886875,0.21445042648179685
Ukraine,18773,3361.4192031562143,0.2760665059550691
USSR,5228,1774.8178182176664,0.07688039701342891
Europe,130,279.926637835046,0.0019117160695764652
Kosovo,24,120.27627574680396,0.0003529321974602705
Montenegro,55,182.07703379645125,0.0008088029525131199
"Other Europe, n.o.s",759,676.3675471853734,0.011161480744681054
Afghanistan,1068,802.3100900097132,0.015705482786982035
Bangladesh,9283,2364.619625404552,0.13651123287598713
Bhutan,6514,1981.0161989909773,0.09579168059400842
Myanmar,2053,1112.3318661267233,0.03019040839108064
Cambodia,7000,2053.548267185183,0.10293855759257889
China,64701,6229.154644231409,0.9514610878282067
Cyprus,82,222.32090047217363,0.0012058516746559242
Hong Kong,3571,1466.9288654370173,0.05251336988044275
India,89459,7317.501149911072,1.3155400605249308
Indonesia,3146,1376.8946268360064,0.04626352888375046
Iran,4782,1697.4553163742646,0.0703217403439589
Iraq,2248,1163.9511319296578,0.03305798249544534
Israel,3916,1536.1358068904476,0.05758677021893414
Japan,4775,1696.2129388861233,0.07021880178636632
Jordan,1463,939.0140373523984,0.02151415853684899
Korea,27723,4083.417057304549,0.407680804591295
Kazakhstan,848,714.921386183934,0.012470270976929558
Kyrgyzstan,264,398.9075355393372,0.0038822541720629753
Kuwait,970,764.617367877504,0.014264342980685931
Laos,2594,1250.3042420594647,0.038146088342164236
Lebanon,2576,1245.9595802758292,0.03788138919406903
Malaysia,1847,1055.0592506308235,0.027161073696213317
Mongolia,375,475.4272017875255,0.005514565585316726
Nepal,6513,1980.864212271725,0.0957769750857809
Pakistan,10763,2546.001414901791,0.1582753850527038
Philippines,19169,3396.6346291028344,0.28188988721316355
Saudi Arabia,3071,1360.387171077247,0.04516061576668711
Singapore,743,669.2009550427207,0.010926192613040875
Sri Lanka,1133,826.3622682818079,0.01666134082177027
Syria,4526,1651.4110532832642,0.066557130237716
Taiwan,6159,1926.306016900255,0.09057122517324191
Thailand,3961,1544.9339895535136,0.05824851808917214
Turkey,4418,1631.5958879017978,0.0649689353491448
United Arab Emirates,688,643.9576369716444,0.010117389660527755
Uzbekistan,3982,1549.022685557135,0.05855733376194988
Vietnam,33259,4471.611009467565,0.48909049813879735
Yemen,48,170.0961808215719,0.000705864394920541
Asia,2033,1106.9013912111302,0.029896298226530414
"South Central Asia, n.o.s",467,530.5487199476588,0.006867472342247763
"Other Asia, n.o.s",484,540.118711562256,0.007117465982115455
Bermuda,478,536.7605538388859,0.007029232932750388
Canada,15762,3080.4394862457675,0.23178822068203264
Mexico,52962,5638.4015934960735,0.7788331267454519
Belize,721,659.2196602305851,0.010602671432035625
Costa Rica,2591,1249.5811816340454,0.0381019718174817
El Salvador,8207,2223.451239370148,0.120688106023185
Guatemala,11765,2661.772362904271,0.17301030429667008
Honduras,7600,2139.698094368566,0.11176186252908565
Nicaragua,2028,1105.5396018871893,0.029822770685392855
Panama,2050,1111.518987342918,0.030146291866398105
Antigua & Barbuda,656,628.8043564198007,0.009646813397247394
Bahamas,588,595.3240664983332,0.008646838837776626
Barbados,1827,1049.332236957206,0.026866963531663093
Cuba,6188,1930.8335616947015,0.09099768491183974
Dominica,1421,925.438735570568,0.020896527191293514
Dominican Republic,67796,6375.626071741339,0.9969746357923541
Grenada,703,650.9392913608256,0.010337972283940424
Haiti,17670,3261.315860584224,0.25984633038012417
Jamaica,22269,3660.5534393283065,0.32747696271844845
St. Kitts-Nevis,430,509.0983467251902,0.006323368537829846
St Lucia,339,452.0316592426155,0.0049851672891263205
St Vincent & the Grenadines,820,703.0201357719509,0.012058516746559242
Trinidad & Tobago,6854,2032.031448394278,0.10079155339136225
West Indies,563,582.5314784449351,0.008279201132088845
"Caribbean, n.o.s",708,653.2499245563225,0.01041149982507798
Argentina,3271,1403.975391159477,0.04810171741218936
Bolivia,699,649.0848611888301,0.010279150251030378
Brazil,11529,2634.964541203233,0.16953980435497742
Chile,2381,1197.8819835250508,0.03501381508970433
Colombia,12375,2729.839945541377,0.18198066431545196
Ecuador,8164,2217.6225111200456,0.12005576916940201
Guyana,3734,1500.0250728434155,0.05491036772152708
Paraguay,332,447.3404439686873,0.004882228731533741
Peru,7084,2065.8260263257225,0.10417382028368985
Uruguay,937,751.4994154677341,0.01377906120917806
Venezuela,3438,1439.359650480127,0.05055753728618375
South America,253,390.5087094274252,0.0037204935815603516
"Americas, n.o.s",140,290.4934870642778,0.002058771151851578
Algeria,1424,926.4150000466138,0.020940643715976048
Cameroon,907,739.3720079870116,0.013337895962352722
Cabo Verde,21,112.50816709372562,0.00030881567277773667
Congo,994,774.0180280525826,0.014617275178146203
Egypt,5744,1860.30624082491,0.08446843925882473
Ethiopia,3786,1510.430627339976,0.055675054149357674
Eritrea,562,582.0139253687541,0.008264495623861334
Gambia,240,380.34376852016646,0.0035293219746027047
Ghana,4916,1721.0648161200456,0.07229227844644541
Guinea,1177,842.2538571881321,0.017308383183780765
Ivory Coast,759,676.3675471853734,0.011161480744681054
Kenya,4206,1591.9813680086013,0.0618513676049124
Liberia,11067,2581.6761366462056,0.16274585955386722
Libya,348,457.99261262474135,0.005117516863173922
Morocco,5518,1823.357860790961,0.0811449943994072
Nigeria,9011,2329.744151081574,0.13251133463810405
Rwanda,422,504.3404715807773,0.006205724472009756
Senegal,362,467.1140158302767,0.00532339397835908
Sierra Leone,3391,1429.4898655578963,0.04986637839949072
Somalia,323,441.2355912408456,0.00474987915748614
South Africa,2620,1256.553322944919,0.038528431556079525
Sudan,1846,1054.7736388893102,0.027146368187985808
Tanzania,638,620.1178992651361,0.00938211424915219
Togo,1102,814.9798059959816,0.01620547006671742
Tunisia,211,356.625508862876,0.003102862236004878
Uganda,636,619.1452131118161,0.009352703232697167
Democratic Republic of Congo (Zaire),768,680.3655744537111,0.011293830318728656
Zambia,434,511.46068476320767,0.006382190570739891
Zimbabwe,516,557.687422185747,0.007588042245395815
Africa,6054,1909.8232265294264,0.08902714680935324
"Eastern Africa, n.o.s",337,450.6962952250233,0.004955756272671298
"Northern Africa, n.o.s",389,484.2202589124753,0.005720442700501885
"Western Africa, n.o.s",2865,1313.9790184944325,0.042131281071819786
"Other Africa, n.o.s",969,764.2231634551691,0.014249637472458422
"Eastern Africa, n.o.s",915,742.6253536536716,0.013455540028172813
Australia,1813,1045.3046474164976,0.026661086416477936
Fiji,456,524.2632782440137,0.00670571175174514
Marshall Islands,16,98.20519862347462,0.0002352881316401803
Micronesia,116,264.42455615267164,0.0017058389543913076
New Zealand,561,581.4959115701545,0.008249790115633822
Tonga,55,182.07703379645125,0.0008088029525131199
Samoa,32,138.8830369292967,0.0004705762632803606
"Other U.S. Island Areas, Oceania, n.o.s",164,314.4082248797453,0.0024117033493118484
Albania,6139,1923.1773374111172,0.09027711500869169
Austria,1561,969.9508065588228,0.022955298343145095
Belgium,959,760.2698732756467,0.01410258239018331
Bulgaria,1992,1095.6847225876218,0.02929337238920245
Czechoslovakia,1093,811.6453104212034,0.01607312049266982
Denmark,723,660.1332879128116,0.01063208244849065
Finland,365,469.045522360234,0.005367510503041613
France,4137,1578.8732859622571,0.06083668753721413
Germany,18661,3351.391690850439,0.2744194890335878
Greece,6105,1917.846867760565,0.08977712772895631
Hungary,2122,1130.8667152152611,0.031205088458778917
Iceland,128,277.7650315036168,0.0018823050531214425
Ireland,5293,1785.8123882366474,0.07783625504821716
Italy,18396,3327.545003665849,0.27052252935329735
Netherlands,2203,1152.2443974954597,0.03239623462520733
Norway,730,663.3210745915126,0.010735021006083227
Poland,12408,2733.473743260351,0.18246594608695985
Portugal,2938,1330.6099669090602,0.04320478317242812
Azores Islands,355,462.5757998954621,0.005220455420766501
Romania,4176,1586.295524481812,0.06141020235808707
Spain,1723,1019.032758121956,0.02533759067600192
Sweden,916,743.0310192705093,0.013470245536400322
Switzerland,762,677.7028436755643,0.011205597269363588
"United Kingdom, n.o.s",10288,2489.232793053482,0.15129026864463596
England,7753,2161.1155749832783,0.1140118052878949
Scotland,1694,1010.421786560056,0.024911130937404092
Northern Ireland,299,424.52696104639824,0.00439694696002587
