nationality,total_population,total_population_MOE_Appx,percentage
Taiwan,4654,1674.3530338454243,0.06318415275196582
Thailand,4225,1595.3654911817648,0.0573599152077902
Turkey,883,729.5051829809875,0.011987882870645856
United Arab Emirates,350,459.30184146674,0.004751708952124632
Uzbekistan,603,602.8581855759979,0.00818651570894615
Vietnam,20508,3510.8702549853274,0.27842299197191983
Yemen,132,282.0705392364628,0.0017920730905155754
Asia,1020,784.0503780984277,0.013847837517620355
"South Central Asia, n.o.s",110,257.4943900685413,0.0014933942420963127
"Other Asia, n.o.s",314,435.0408894818818,0.004262961745620384
Bermuda,115,263.28141168277205,0.0015612757985552362
Canada,43680,5115.521445015311,0.593013277225154
Mexico,514264,16963.512790323508,6.981808150158347
Belize,446,518.4760357806929,0.006055034836135959
Costa Rica,1116,820.1118247702304,0.015151163401631683
El Salvador,10146,2471.239672398165,0.1377452543664472
Guatemala,13601,2860.5405468926247,0.1846514098795632
Honduras,3377,1426.3892220339949,0.045847203232356804
Nicaragua,2346,1188.9613615978487,0.03185002629052682
Panama,1193,847.927786547322,0.016196539371099102
Antigua & Barbuda,58,186.97648874439545,0.0007874260549235103
Bahamas,335,449.3523548977524,0.004548064282747862
Barbados,595,598.8461076241697,0.008077905218611875
Cuba,8279,2232.610502432475,0.1123982811846852
Dominica,33,141.036242755663,0.00044801827262889386
Dominican Republic,1373,909.637728040159,0.01864027540362034
Grenada,82,222.32034249017173,0.0011132575259263423
Haiti,1570,972.6958395509216,0.02131480872810192
Jamaica,2293,1175.458686024307,0.031130481792062226
St Lucia,356,463.2217914533086,0.004833166819875339
Trinidad & Tobago,1230,860.9740880178306,0.016698862888895136
West Indies,88,230.31033714693064,0.0011947153936770502
"Caribbean, n.o.s",177,326.62997244054714,0.002403007098645885
Argentina,1809,1044.0932297962468,0.024559547126838454
Bolivia,570,586.1313257191998,0.007738497436317257
Brazil,3135,1374.3540264564697,0.042561735899744914
Chile,1557,968.6612616882506,0.02113831668130872
Colombia,5335,1792.587768245397,0.07242962074167117
Ecuador,1214,855.3568802951603,0.01648164190822658
Guyana,890,732.3907008566725,0.01208291704968835
Paraguay,172,321.98361785687246,0.002335125542186962
Peru,3413,1433.968371089681,0.04633595043886105
Uruguay,275,407.12969662066894,0.003733485605240782
Venezuela,2546,1238.5880379097036,0.03456528854888375
South America,145,295.6339940564496,0.001968565137308776
"Americas, n.o.s",74,211.1973082032344,0.0010046470355920649
Algeria,94,238.03227104545348,0.0012761732614277582
Cameroon,569,585.6169905490515,0.007724921125025472
Cabo Verde,119,267.821006214346,0.0016155810437223747
Congo,1196,848.9930684238485,0.016237268304974455
Egypt,1343,899.6469475223483,0.018232986064866803
Ethiopia,3326,1415.5825001824987,0.04515481135647578
Eritrea,1059,798.896800986788,0.014377313657999958
Ghana,731,663.7603709775904,0.009924283554294588
Guinea,54,180.41390386907852,0.0007331208097563717
Ivory Coast,106,252.76939141303563,0.001439088996929174
Kenya,2217,1155.8207577846358,0.030098682133886594
Liberia,1001,776.7146499106697,0.013589887603076447
Libya,145,295.6339940564496,0.001968565137308776
Morocco,934,750.2740476602323,0.012680274746526873
Nigeria,3222,1393.2850594299416,0.04374287498213018
Rwanda,1166,838.2792922697571,0.015829978966220917
Senegal,187,335.7298076580191,0.002538770211563732
Sierra Leone,600,601.3567942070887,0.008145786775070798
Somalia,1673,1004.0887107927142,0.022713168791155737
South Africa,2457,1216.754482220985,0.03335699684391492
Sudan,1828,1049.5605941332053,0.02481749704138236
Tanzania,515,557.1380045554172,0.0069918003152691
Togo,234,375.55677795973935,0.003176856842277611
Tunisia,149,299.6838799616796,0.0020228703824759146
Uganda,720,658.7478526509203,0.009774944130084957
Democratic Republic of Congo (Zaire),1291,882.0613644780394,0.017527017877694
Zambia,410,497.112034026216,0.005566287629631712
Zimbabwe,381,479.2098253602308,0.0051725746021699555
Africa,3089,1364.23816110859,0.04193722558032282
"Eastern Africa, n.o.s",671,635.9393632600826,0.009109704876787509
"Northern Africa, n.o.s",60,190.17287307050464,0.0008145786775070798
"Western Africa, n.o.s",375,475.42174479655546,0.005091116734419248
"Other Africa, n.o.s",471,532.8082677962548,0.006394442618430575
"Eastern Africa, n.o.s",1140,828.881937058823,0.015476994872634514
Australia,1548,965.8582112423323,0.021016129879682655
Fiji,739,667.3821832739344,0.010032894044628865
Marshall Islands,712,655.0782849086436,0.009666333639750679
Micronesia,780,685.6436360599106,0.010589522807592035
New Zealand,755,674.567448984929,0.01025011502529742
Tonga,138,288.4098739723547,0.0018735309582662832
Samoa,438,513.8052717912522,0.005946424345801682
"Other U.S. Island Areas, Oceania, n.o.s",196,343.71371481341555,0.0026609570131897937
American Samoa,542,571.5545781779406,0.007358360720147286
Albania,834,708.9769168344376,0.011322643617348409
Austria,1029,787.5003415039073,0.013970024319246417
Belgium,737,666.477975104826,0.010005741422045297
Bulgaria,1494,948.864148463221,0.020283009069926285
Czechoslovakia,375,475.42152666013664,0.005091116734419248
Denmark,884,729.9173090149823,0.012001459181937641
Finland,286,415.1919899192544,0.0038828250294504134
France,3691,1491.190299007971,0.050110164977977184
Germany,13900,2891.702563985388,0.1887107269558068
Greece,1103,815.3208341149032,0.014974671354838482
Hungary,1562,970.2131550938292,0.02120619823776764
Iceland,89,231.6151806572325,0.0012082917049688348
Ireland,1531,960.5394238274844,0.020785332587722315
Italy,4314,1612.0626591568516,0.058568206912759026
Netherlands,2477,1221.6912337877998,0.03362852306975061
Norway,696,647.6762035025258,0.009449112659082125
Poland,5877,1881.3583208970515,0.07978798146181845
Portugal,597,599.8512055231181,0.008105057841195444
Azores Islands,64,196.4096286118885,0.0008688839226742184
Romania,6694,2007.7578905893208,0.09087982778720652
Spain,1722,1018.6811938449988,0.023378408044453187
Sweden,1226,859.5719402298839,0.016644557643727995
Switzerland,791,690.4601788867631,0.010738862231801668
"United Kingdom, n.o.s",6220,1935.4336705845485,0.0844446562349006
England,8619,2277.915311469399,0.11701422702389201
Scotland,1270,874.8578638986664,0.01724191534056652
Northern Ireland,288,416.6411219287702,0.003909977652033983
Yugoslavia,786,688.2747252475783,0.010670980675342745
Czech Republic,503,550.6089397328997,0.006828884579767685
Slovakia,161,311.5177072758463,0.0021857861179773305
Bosnia and Herzegovina,3522,1456.669177160283,0.04781576836966558
Croatia,897,735.2640820969852,0.012177951228730841
Macedonia,180,329.3862509713048,0.0024437360325212393
Serbia,903,737.718746871552,0.01225940909648155
Latvia,198,345.4627734745916,0.002688109635773363
Lithuania,351,459.9572893552988,0.0047652852634164165
Armenia,149,299.6838253288393,0.0020228703824759146
Azerbaijan,95,239.2950060837616,0.0012897495727195428
Belarus,377,476.6875638869767,0.005118269357002818
Georgia (country),73,209.76544142104996,0.0009910707243002803
Moldova,215,359.9874550083149,0.002918906927733702
Russia,4191,1588.9289176845043,0.05689832062386952
Ukraine,1798,1040.912484423859,0.02441020770262882
USSR,323,441.2310546328464,0.004385148547246446
Europe,24,120.27618386337572,0.0003258314710028319
Kosovo,120,268.9438921381446,0.0016291573550141596
Montenegro,288,416.6411219287702,0.003909977652033983
"Other Europe, n.o.s",625,613.7556691282755,0.008485194557365412
Afghanistan,2206,1152.9475688446485,0.029949342709676963
Bangladesh,1843,1053.854501510585,0.025021141710759132
Bhutan,471,532.807960741682,0.006394442618430575
Myanmar,2442,1213.032292479164,0.033153352174538145
Cambodia,1532,960.8530012044704,0.020798908899014104
China,21960,3632.565961419664,0.29813579596759116
Cyprus,57,185.3576142074717,0.0007738497436317258
Hong Kong,2260,1166.969108349081,0.030682463519433337
India,42364,5038.073545584753,0.5751468515651654
Indonesia,1697,1011.2613439072676,0.023039000262158573
Iran,5963,1895.0620160930612,0.08095554423291194
Iraq,12574,2750.577367648231,0.17070853818290035
Israel,2095,1123.5754394992225,0.028442372156288864
Japan,5473,1815.5944662144352,0.07430315169993745
Jordan,1336,897.2982802401804,0.01813795188582431
Korea,12111,2699.5503034839644,0.16442270605480402
Kazakhstan,353,461.26578215955226,0.004792437885999985
Kyrgyzstan,61,191.75107057309577,0.0008281549887988643
Kuwait,1460,938.0072913907252,0.019821414486005606
Laos,1410,921.8088705544664,0.019142598921416374
Lebanon,1623,988.972065867593,0.022034353226566508
Malaysia,1446,933.500089999126,0.01963134612792062
Nepal,1161,836.4791246511659,0.01576209740976199
Pakistan,2728,1282.073441451243,0.03703617720398856
Philippines,31434,4343.144309721286,0.4267577691459591
Saudi Arabia,2222,1157.1198349511524,0.030166563690345517
Singapore,958,759.8502401136477,0.013006106217529706
Sri Lanka,746,670.5346029948718,0.010127928223671357
Syria,2279,1171.8626630077122,0.030940413433977243
Taiwan,4096,1570.8276612474167,0.055608571051149976
Thailand,3948,1542.203552805188,0.053599276979965846
Turkey,884,729.9173090149823,0.012001459181937641
United Arab Emirates,384,481.09245225066553,0.00521330353604531
Uzbekistan,659,630.2272362759369,0.008946789141286092
Vietnam,21720,3612.72302167761,0.29487748125756286
Yemen,128,277.76389982472506,0.0017377678453484367
Asia,840,711.5223203120783,0.011404101485099117
"South Central Asia, n.o.s",67,200.96021949151307,0.0009096128565495723
"Other Asia, n.o.s",402,492.2383012965119,0.005457677139297434
Bermuda,128,277.76389982472506,0.0017377678453484367
Canada,40823,4946.137961432481,0.5542257558645253
Mexico,511312,16907.103857694434,6.941730879224998
Belize,445,517.8942125541283,0.006041458524844175
Costa Rica,1076,805.2815542576135,0.014608110949960297
El Salvador,9492,2390.347686039854,0.12886634678162
Guatemala,14223,2925.0403187123643,0.19309587550305324
Honduras,3823,1517.6063266337292,0.05190223806849276
Nicaragua,1856,1057.5637905288895,0.02519763375755233
Panama,1069,802.6582684165609,0.014513076770917803
Antigua & Barbuda,53,178.73559938522453,0.000719544498464587
Bahamas,315,435.732880776933,0.004276538056912168
Barbados,143,293.58804903964085,0.0019414125147252067
Cuba,8130,2212.429727248259,0.11037541080220929
Dominica,56,183.72448866958112,0.0007602734323399411
Dominican Republic,1498,950.1332629198354,0.020337314315093426
Grenada,60,190.17285911008304,0.0008145786775070798
Haiti,1006,778.650850441102,0.01365776915953537
Jamaica,2087,1121.4287726043603,0.02833376166595459
St Lucia,317,437.1139090233461,0.004303690679495738
St Vincent & the Grenadines,58,186.9764754761472,0.0007874260549235103
Trinidad & Tobago,963,761.8302970889588,0.01307398777398863
West Indies,85,226.35057574606645,0.0011539864598016964
"Caribbean, n.o.s",192,340.188367677585,0.002606651768022655
Argentina,1946,1082.8947097760797,0.026419501773812953
Bolivia,572,587.1582330577006,0.007765650058900827
Brazil,2887,1318.8919380790744,0.03919481069938232
Chile,1927,1077.5967100421476,0.026161551859269043
Colombia,4601,1664.7887004684596,0.06246460825350123
Ecuador,1583,976.7118450326844,0.02149130077489512
Guyana,793,691.3324250437644,0.010766014854385237
Paraguay,244,383.4971639137032,0.003312619955195457
Peru,3529,1458.1153045562137,0.047910802548708074
Uruguay,261,396.6312909011224,0.0035434172471557972
Venezuela,2244,1162.832226879989,0.030465242538764783
South America,94,238.0322436698011,0.0012761732614277582
"Americas, n.o.s",100,245.51140894571415,0.0013576311291784663
Algeria,118,266.6933138956665,0.00160200473243059
Cameroon,528,564.1251435563692,0.007168292362062302
Cabo Verde,128,277.76389982472506,0.0017377678453484367
Congo,1110,817.9034830688574,0.015069705533880975
Egypt,1458,937.364733449546,0.019794261863422036
Ethiopia,2748,1286.7627159697936,0.03730770342982425
Eritrea,1254,869.3304674089562,0.017024694359897966
Ghana,829,706.8487420610654,0.011254762060889484
Guinea,48,170.09592093564805,0.0006516629420056638
Ivory Coast,115,263.2813746385824,0.0015612757985552362
Kenya,2439,1212.2872156786682,0.03311262324066279
Liberia,1304,886.4890750373766,0.017703509924487198
Libya,171,321.0462097419515,0.002321549230895177
Morocco,1178,842.5799467103068,0.01599289470172233
Nigeria,2858,1312.2537648154002,0.03880109767192056
Rwanda,1199,850.055767215156,0.016277997238849807
Senegal,122,271.1757914641597,0.0016563099775977286
Sierra Leone,545,573.1340665519775,0.007399089654022641
Somalia,1540,963.3579424816082,0.02090751938934838
South Africa,2805,1300.03421073716,0.038081553173455976
Sudan,1713,1016.0162962080606,0.023256221242827124
Tanzania,638,620.1053051977167,0.008661686604158614
Togo,276,407.86909454984425,0.0037470619165325663
Tunisia,114,262.1341922398595,0.0015476994872634516
Uganda,800,694.3766543027062,0.01086104903342773
Democratic Republic of Congo (Zaire),1172,840.4317757372426,0.015911436833971622
Zambia,409,496.5052158718949,0.0055527113183399274
Zimbabwe,416,500.7357637858352,0.005647745497382419
Africa,3315,1413.2350499397526,0.04500547193226615
"Eastern Africa, n.o.s",359,465.1691724180136,0.004873895753750693
"Northern Africa, n.o.s",59,188.5814398271689,0.000801002366215295
"Western Africa, n.o.s",419,502.5379509796597,0.005688474431257773
"Other Africa, n.o.s",608,605.3517764773324,0.008254397265405073
"Eastern Africa, n.o.s",881,728.6778640049159,0.011960730248062287
Australia,1547,965.5444305451776,0.021002553568390873
Fiji,609,605.8493511635496,0.008267973576696858
Marshall Islands,908,739.7580757720748,0.012327290652940472
Micronesia,810,698.7025348849186,0.010996812146345576
New Zealand,706,652.311993318806,0.00958487577199997
Tonga,487,541.7815848278092,0.006611663599099131
Samoa,368,470.9635900909912,0.004996082555376756
"Other U.S. Island Areas, Oceania, n.o.s",259,395.1087643920972,0.003516264624572227
American Samoa,78,216.830125792076,0.0010589522807592036
Albania,821,703.429652911068,0.011146151570555207
Austria,1068,802.2819061609421,0.01449950045962602
Belgium,645,623.4971216149926,0.008756720783201107
Bulgaria,1090,810.5017044715377,0.014798179308045282
Czechoslovakia,432,510.2736327199828,0.005864966478050974
Denmark,862,720.7778707695785,0.011702780333518379
Finland,330,445.9861919209585,0.004480182726288938
France,3977,1547.847610356325,0.053992990007427605
Germany,14393,2942.3886871272152,0.19540384842265662
Greece,1381,912.2805690697032,0.01874888589395462
Hungary,1598,981.3257351475836,0.02169494544427189
Iceland,68,202.45433916906407,0.0009231891678413571
Ireland,1604,983.165873004817,0.0217764033120226
Italy,3981,1548.6253682164163,0.05404729525259474
Netherlands,2326,1183.8778441050954,0.03157850006469112
Norway,734,665.119748883857,0.009965012488169942
Poland,5512,1822.0361715043207,0.07483262784031705
Portugal,498,547.8653856703974,0.006761003023308761
Azores Islands,101,246.7358684874664,0.001371207440470251
Romania,6509,1979.831972489082,0.08836821019822637
Spain,1875,1062.9596424605236,0.025455583672096244
Sweden,943,753.8780970982244,0.012802461548152937
Switzerland,786,688.2741529310734,0.010670980675342745
"United Kingdom, n.o.s",6282,1945.0343075809485,0.08528638753499125
England,8999,2327.503814393927,0.12217322531477016
Scotland,1519,956.7669343422344,0.020622416852220903
Northern Ireland,159,309.5767599274745,0.0021586334953937612
Yugoslavia,869,723.6981809253674,0.011797814512560872
Czech Republic,527,563.5904067295078,0.0071547160507705165
Slovakia,160,310.5487235139853,0.0021722098066855457
Bosnia and Herzegovina,3674,1487.748284804598,0.04987936768601685
Croatia,598,600.3529608889321,0.008118634152487227
Macedonia,221,364.9757310255052,0.0030003647954844103
Serbia,979,768.1313663284516,0.013291208754657183
