nationality,total_population,total_population_MOE_Appx,percentage
Northern Ireland,202,348.93699947236365,0.0014063076098785729
Yugoslavia,4927,1722.9892949652733,0.03430137422708777
Czech Republic,2680,1270.8572239491243,0.01865794254690384
Slovakia,1331,895.656007341258,0.009266314003704854
Bosnia and Herzegovina,8732,2293.4204727140423,0.06079147549237475
Croatia,3812,1515.6071111270155,0.026538834697312472
Macedonia,3849,1522.942536965527,0.026796425695161524
Serbia,6012,1903.1911098962212,0.041855056191039505
Latvia,1252,868.671789704434,0.008716322413702838
Lithuania,11586,2641.467121552682,0.08066079192105519
Armenia,756,675.0296547541046,0.005263210658753471
Azerbaijan,514,556.6056529504393,0.003578426294443498
Belarus,6238,1938.6158992920011,0.04342844985357692
Georgia (country),412,498.3292609132211,0.002868310570643426
Moldova,3440,1439.7785915427223,0.02394900088110045
Russia,16684,3169.144939508163,0.1161526542733372
Ukraine,24723,3856.614462682534,0.17211951999518793
USSR,3407,1432.8578791543366,0.023719257558694546
Europe,342,454.0273546548893,0.002380976250388475
Kosovo,470,532.2500702795322,0.0032721018645689567
Montenegro,736,666.0413622795231,0.005123972281537771
"Other Europe, n.o.s",2061,1114.496852346076,0.014348514772077915
Afghanistan,1346,900.6882378170275,0.00937074278661663
Bangladesh,3127,1372.7319229936445,0.021769920277674742
Bhutan,2114,1128.7335761390036,0.014717496471699523
Myanmar,3890,1531.0298833747777,0.02708186436845371
Cambodia,2371,1195.3645611984573,0.01650670961892127
China,75610,6731.006997876533,0.5263906850639549
Cyprus,60,190.17322335439155,0.0004177151316471009
Hong Kong,5170,1764.9501863921255,0.035993120510258526
India,155719,9629.242632587771,1.0841030430825818
Indonesia,1541,963.7180157662284,0.010728316964469707
Iran,7294,2096.2065343634117,0.050780236170565894
Iraq,12493,2742.8145316400096,0.08697525232778719
Israel,5008,1737.0890624124224,0.03486528965481135
Japan,10530,2518.317787016628,0.07330900560406621
Jordan,9864,2437.4413116246924,0.06867236764278338
Korea,41676,5003.924994078405,0.2901449304420763
Kazakhstan,1205,852.2124470585298,0.008389112227245943
Kyrgyzstan,322,440.5520647122544,0.0022417378731727747
Kuwait,1737,1023.163992035801,0.012092853061183571
Laos,3536,1459.7248190557827,0.024617345091735812
Lebanon,2809,1301.077148777489,0.019556030079945108
Malaysia,2596,1250.7863466449644,0.018073141362597897
Mongolia,1222,858.202281174405,0.008507464847879289
Nepal,2653,1264.4406439783338,0.01846997073766264
Pakistan,30446,4278.816165299374,0.21196258163546056
Philippines,88951,7296.900687709979,0.6192696445856879
Saudi Arabia,4645,1672.9730115747425,0.032338113108346396
Singapore,1281,878.673699302097,0.008918218060665605
Sri Lanka,1206,852.565955597436,0.008396074146106729
Syria,6910,2040.3126477981407,0.04810685932802445
Taiwan,8109,2210.146336872428,0.05645420004210569
Thailand,6108,1918.3188837435184,0.04252340040167487
Turkey,4110,1573.714878051333,0.02861348651782641
United Arab Emirates,839,711.1177664709485,0.005841049924198627
Uzbekistan,961,761.0622420630829,0.0066904040252144
Vietnam,22284,3661.791390538713,0.15513939989373327
Yemen,1360,905.359740486293,0.00946820965066762
Asia,7965,2190.44680136572,0.05545168372615264
"South Central Asia, n.o.s",1262,872.1336864429287,0.00878594160231069
"Other Asia, n.o.s",2587,1248.6167443670802,0.01801048409285083
Bermuda,81,220.9611371294932,0.0005639154277235862
Canada,17663,3260.675971086024,0.12296837283804571
Mexico,658709,19407.462614062024,4.5858786108688365
Belize,4331,1615.4573160954826,0.030152070586059898
Costa Rica,1496,949.5442700285352,0.010415030615734382
El Salvador,10085,2464.573879123956,0.07021095171101688
Guatemala,25818,3940.9267038439352,0.1797428211477475
Honduras,10200,2478.574781931986,0.07101157238000715
Nicaragua,1532,960.900000265731,0.010665659694722641
Panama,1600,981.9913231340688,0.011139070177256023
Antigua & Barbuda,19,107.01662176894628,0.0001322764583549153
Bahamas,571,586.655493747599,0.003975255669508244
Barbados,557,579.4192539075275,0.003877788805457253
Cuba,8455,2256.775310561875,0.05886302396793729
Dominica,165,315.3653221836456,0.0011487166120295275
Dominican Republic,3823,1517.7916209854134,0.02661541580478111
Grenada,136,286.3135550614642,0.000946820965066762
Haiti,5000,1735.7015982562916,0.03480959430392507
Jamaica,7459,2119.769789808375,0.05192895278259542
St Lucia,159,309.5783833139112,0.0011069450988648174
St Vincent & the Grenadines,37,149.33960353508883,0.00025759099784904556
Trinidad & Tobago,1497,949.861541018054,0.010421992534595168
West Indies,416,500.742413674772,0.0028961582460865663
"Caribbean, n.o.s",221,364.9783912367891,0.0015385840682334883
Argentina,4604,1665.5758989300264,0.03205267443505421
Bolivia,1573,973.6715439194352,0.010951098368014828
Brazil,6148,1924.5869622350292,0.04280187715610627
Chile,1863,1059.618743000069,0.012970054837642481
Colombia,13335,2833.6441279363107,0.09283718800856817
Ecuador,15373,3042.240587185101,0.10702557864684804
Guyana,823,704.3049444946763,0.005729659222426068
Paraguay,450,520.8029003015051,0.0031328634873532568
Peru,7302,2097.355115790999,0.05083593152145218
Uruguay,654,627.8451680810919,0.0045530949349534
Venezuela,3301,1410.3977525910525,0.022981294159451337
South America,802,695.2617857239021,0.0055834589263495825
"Americas, n.o.s",345,456.0143014083837,0.00240186200697083
Algeria,1219,857.1482943325543,0.008486579091296933
Cameroon,1442,932.2512309536712,0.010039086997251992
Cabo Verde,22,115.1557760539364,0.00015316221493727033
Congo,1604,983.2178926753504,0.011166917852699165
Egypt,5337,1793.217435236883,0.03715576096000962
Ethiopia,3912,1535.3518521606634,0.027235026583390977
Eritrea,693,646.293277909452,0.004824609770524015
Gambia,39,153.3226799128547,0.0002715148355706156
Ghana,6214,1934.8848143614084,0.043261363800918086
Ivory Coast,99,244.2815568958452,0.0006892299672177165
Kenya,2336,1186.5105696080052,0.016263042458793796
Liberia,1493,948.5918200661296,0.010394144859152027
Libya,507,552.8026948301615,0.003529692862418002
Morocco,2809,1301.077148777489,0.019556030079945108
Nigeria,16329,3135.2907844968754,0.1136811730777585
Rwanda,161,311.5193083340624,0.0011208689365863873
Senegal,359,465.1745034919821,0.0024993288710218205
Sierra Leone,62,193.31678030506563,0.000431638969368671
Somalia,1193,847.9588450627779,0.008305569200916523
South Africa,2642,1261.817119322364,0.018393389630194008
Sudan,1042,792.4848525106546,0.007254319452937985
Tanzania,868,723.3024232907932,0.006042945571161393
Togo,1739,1023.7527835894596,0.012106776898905141
Tunisia,31,136.69577152386336,0.0002158194846843355
Uganda,814,700.4436050475242,0.005667001952679002
Democratic Republic of Congo (Zaire),2183,1147.0032584314797,0.015197868873093687
Zambia,605,603.8682546259887,0.004211960910774934
Zimbabwe,272,404.9063651608065,0.001893641930133524
Africa,4807,1701.885711894808,0.033465943963793564
"Northern Africa, n.o.s",132,282.0716822618615,0.0009189732896236219
"Western Africa, n.o.s",1021,784.4591574617484,0.007108119156861499
"Other Africa, n.o.s",826,705.5873606268998,0.005750544979008422
"Eastern Africa, n.o.s",1195,848.6692597987308,0.008319493038638092
Australia,2502,1227.936850702058,0.017418720989684108
Fiji,180,329.3881436527332,0.0012531453949413027
Marshall Islands,30,134.47293315570917,0.00020885756582355046
Micronesia,14,91.8625590112991,9.746686405099021e-05
New Zealand,898,735.6948531105065,0.006251803136984943
Samoa,72,208.32423104055604,0.0005012581579765211
"Other U.S. Island Areas, Oceania, n.o.s",319,438.49505233295866,0.0022208521165904198
Albania,5838,1875.461538476008,0.04064368230926292
Austria,2578,1246.4436845979674,0.017947826823103766
Belgium,1105,816.0884482480949,0.0076929203411674404
Bulgaria,11045,2579.1164948868595,0.07689439381737048
Czechoslovakia,1094,812.0166573811545,0.007616339233698807
Denmark,879,727.8708835996459,0.006119526678630028
Finland,455,523.6881787701113,0.0031676730816571816
France,4504,1647.3954101580227,0.03135648254897571
Germany,21560,3601.9246648680773,0.15009897063852493
Greece,15431,3047.9719568976543,0.10742936994077355
Hungary,2632,1259.4276827799836,0.01832377044158616
Iceland,157,307.62521672802376,0.0010930212611432472
Ireland,7988,2193.6069133376327,0.0556118078599507
Italy,20004,3469.724537922142,0.13926622489114346
Netherlands,2534,1235.763187283094,0.01764150239322923
Norway,668,634.5293356849917,0.00465056179900439
Poland,136910,9035.811537997952,0.9531563112300764
Portugal,738,666.9456931438137,0.0051378961192593406
Romania,15054,3010.552902876676,0.10480472653025762
Spain,3011,1347.0361987171534,0.020962337689823682
Sweden,1091,810.9026193270792,0.007595453477116451
Switzerland,1063,800.4301395014238,0.00740051974901447
"United Kingdom, n.o.s",8702,2289.482078579469,0.0605826179265512
England,8026,2198.8151136285296,0.05587636077666053
Scotland,1736,1022.8696470439106,0.012085891142322785
Northern Ireland,130,279.92664480606726,0.0009050494519020519
Yugoslavia,5256,1779.5640793584082,0.03659184553228604
Czech Republic,2528,1234.2995895721565,0.01759973088006452
Slovakia,1062,800.05358620395,0.007393557830153686
Bosnia and Herzegovina,9608,2405.630328438851,0.06689011641442243
Croatia,4315,1612.4722694126017,0.03004067988428734
Macedonia,3381,1427.3820217415955,0.023538247668314135
Serbia,6138,1923.023044949938,0.042732257967498424
Latvia,1224,858.9043256028713,0.008521388685600859
Lithuania,11353,2614.798398906462,0.07903866482649227
Armenia,644,623.0269213381498,0.004483475746345549
Azerbaijan,404,493.4675696981875,0.0028126152197571457
Belarus,5702,1853.497573301387,0.03969686134419616
Georgia (country),397,489.1739320352396,0.002763881787731651
Moldova,2991,1342.5560726190422,0.02082309931260798
Russia,16665,3167.347535281364,0.11602037781498226
Ukraine,24725,3856.7797245718734,0.1721334438329095
USSR,2925,1327.66429892041,0.02036361266779617
Europe,189,337.5222970191493,0.0013158026646883677
Kosovo,275,407.13314498094616,0.0019145276867158791
Montenegro,823,704.3050025790163,0.005729659222426068
"Other Europe, n.o.s",2256,1166.0205193279048,0.015706088949930995
Afghanistan,873,725.3825981523893,0.006077755165465318
Bangladesh,3788,1510.8305047104243,0.026371748644653636
Bhutan,2682,1271.3315785183188,0.01867186638462541
Myanmar,4242,1598.7789449613151,0.02953245980745003
Cambodia,2451,1215.3601893678424,0.01706366312778407
China,73465,6635.4506020807285,0.5114573691075711
Cyprus,82,222.3209039643916,0.0005708773465843711
Hong Kong,4939,1725.0862865858164,0.034384917253417184
India,147732,9382.142144346271,1.0284981971414917
Indonesia,1403,919.5596206604204,0.009767572161681377
Iran,7854,2175.141385166617,0.05467891073260551
Iraq,11927,2680.0246952921243,0.08303480625258287
Israel,5023,1739.6884464811849,0.03496971843772313
Japan,9954,2448.529620102404,0.06929894034025404
Jordan,10726,2541.6303542875644,0.07467354170078007
Korea,43319,5101.301129256736,0.30158336313034606
Kazakhstan,1102,814.9799780521435,0.007672034584585087
Kyrgyzstan,293,420.2460297987662,0.002039842226210009
Kuwait,1946,1082.962207046939,0.01354789410308764
Laos,3757,1504.6374987028094,0.0261559291599693
Lebanon,2711,1278.1849998545229,0.018873762031588175
Malaysia,2302,1177.8460447038403,0.016026337217527106
Mongolia,682,641.1437674651175,0.00474802866305538
Nepal,2685,1272.04226688631,0.018692752141207764
Pakistan,27951,4100.159511199487,0.19459259407780197
Philippines,90068,7342.317728130839,0.6270461079531847
Saudi Arabia,4004,1553.2957152987883,0.027875523118583198
Singapore,1234,862.4054490989403,0.008591007874208708
Sri Lanka,945,754.7006060366389,0.006579013323441839
Syria,6806,2024.9100183206065,0.04738281976650281
Taiwan,8968,2324.186702569442,0.06243448834352001
Thailand,6629,1998.4199555412715,0.046150560128143864
Turkey,3594,1471.6450510275663,0.025021136385661343
United Arab Emirates,641,621.5741502606866,0.0044625899897631945
Uzbekistan,1256,870.0583115146185,0.008744170089145978
Vietnam,20521,3514.20496007061,0.1428655369421693
Yemen,1386,913.972143472447,0.00964921954104803
Asia,6675,2005.338102930516,0.04647080839573997
"South Central Asia, n.o.s",1307,887.5451856794724,0.009099227951046014
"Other Asia, n.o.s",2439,1212.38192689605,0.01698012010145465
Bermuda,146,296.65298329839885,0.0010164401536746123
Canada,17639,3258.4687804783107,0.12280128678538688
Mexico,669904,19564.062473900336,4.663817292515325
Belize,4066,1565.2717578016425,0.028307162087951872
Costa Rica,1442,932.2513656692026,0.010039086997251992
El Salvador,9169,2350.070012741517,0.0638338340345378
Guatemala,24874,3868.3608411957234,0.17317076974316645
Honduras,10143,2471.6476624425304,0.07061474300494242
Nicaragua,1515,955.5545420228505,0.010547307074089298
Panama,1663,1001.135332437186,0.01157767106548548
Antigua & Barbuda,68,202.4547945815093,0.000473410482533381
Bahamas,524,561.9938333865546,0.003648045483051348
Barbados,197,344.59148674097554,0.001371498015574648
Cuba,8508,2263.834785288529,0.0592320056675589
Dominica,189,337.5222970191493,0.0013158026646883677
Dominican Republic,3855,1524.1293236995766,0.026838197208326236
Grenada,136,286.31355896318377,0.000946820965066762
Haiti,5147,1761.0223943789692,0.035832996376460466
Jamaica,7770,2163.485417734247,0.05409410954829956
St Lucia,185,333.9315841001833,0.0012879549892452276
Trinidad & Tobago,1512,954.6080909961422,0.010526421317506942
West Indies,477,536.1988648199798,0.0033208352965944524
"Caribbean, n.o.s",200,347.2053255537943,0.001392383772157003
Argentina,4244,1599.1556688289652,0.029546383645171603
Bolivia,1716,1016.9612632017312,0.011946652765107086
Brazil,5734,1858.6889574166528,0.03991964274774127
Chile,1852,1056.486525343152,0.012893473730173848
Colombia,13164,2815.4395457209266,0.09164669988337394
Ecuador,15538,3058.508418014565,0.10817429525887756
Guyana,914,742.219595488338,0.006363193838757503
Paraguay,375,475.4272359408062,0.0026107195727943806
Peru,7500,2125.5858893140485,0.05221439145588761
Uruguay,717,657.388684057527,0.004991695823182855
Venezuela,3007,1346.14136744615,0.02093449001438054
South America,892,733.2331931279115,0.006210031623820234
"Americas, n.o.s",654,627.8452092266607,0.0045530949349534
Algeria,1126,823.8059643493015,0.007839120637243928
Cameroon,1094,812.0166573811545,0.007616339233698807
Congo,1706,1013.9941542188476,0.011877033576499236
Egypt,5740,1859.6607256813527,0.039961414260905985
Ethiopia,4310,1611.5380871929988,0.030005870289983413
Eritrea,958,759.8735530328747,0.006669518268632044
Gambia,42,159.1104464547272,0.0002924005921529706
Ghana,5956,1894.311811184035,0.04146518873483555
Ivory Coast,67,200.9606506523946,0.00046644856367259596
Kenya,2265,1168.343634016632,0.015768746219678057
Liberia,1488,947.0024149536524,0.010359335264848103
Libya,559,580.4585590300314,0.003891712643178823
Morocco,2748,1286.87598630394,0.01913135302943722
Nigeria,15335,3038.4874373530865,0.10676102573013821
Rwanda,22,115.15577630778792,0.00015316221493727033
Senegal,371,472.8848996567066,0.0025828718973512407
Sierra Leone,111,258.66303733231155,0.0007727729935471366
Somalia,910,740.5938169953379,0.006335346163314363
South Africa,2839,1308.0052625977082,0.019764887645768656
Sudan,1304,886.5260981590488,0.00907834219446366
Tanzania,687,643.4895841669049,0.004782838257359305
Togo,2152,1138.831670122684,0.01498204938840935
Tunisia,28,129.9132062652645,0.00019493372810198043
Uganda,998,775.5738717643532,0.006947995023063445
Democratic Republic of Congo (Zaire),2104,1126.0614250254202,0.014647877283091672
Zambia,854,717.4460802349247,0.005945478707110403
Zimbabwe,338,451.36450034678535,0.002353128574945335
Africa,5122,1756.7420798134,0.03565894840494085
"Northern Africa, n.o.s",210,355.7794492737954,0.001462002960764853
"Western Africa, n.o.s",1160,836.1499283296646,0.008075825878510617
"Other Africa, n.o.s",985,770.5063708262887,0.006857490077873239
"Eastern Africa, n.o.s",979,768.156245590684,0.00681571856470853
Australia,2434,1211.1388210399543,0.016945310507150726
Fiji,185,333.9315841001833,0.0012879549892452276
Marshall Islands,13,88.5209803893903,9.05049451902052e-05
Micronesia,14,91.86255914016488,9.746686405099021e-05
New Zealand,908,739.7795875336471,0.006321422325592794
Samoa,80,219.59295388255657,0.0005569535088628012
"Other U.S. Island Areas, Oceania, n.o.s",367,470.3288195207968,0.0025550242219081008
Albania,6397,1963.156041126756,0.044535394952441736
Austria,2571,1244.7506219953643,0.017899093391078275
Belgium,939,752.301085508497,0.0065372418102771284
Bulgaria,10290,2489.479259386921,0.0716381450774778
Czechoslovakia,1281,878.6738024145953,0.008918218060665605
Denmark,794,691.7857211640522,0.005527763575463302
Finland,496,546.7731956740485,0.003453111754949368
France,4594,1663.7674293940415,0.03198305524644635
Germany,22047,3642.3080592753854,0.15348942512372724
Greece,15074,3012.5493375682813,0.1049439649074733
Hungary,2654,1264.6791836380726,0.01847693265652343
Iceland,145,295.63531395703865,0.001009478234813827
Ireland,8007,2196.212409854832,0.05574408431830561
Italy,19636,3437.710010922769,0.13670423875037455
Netherlands,2323,1183.2053089727003,0.016172537513603587
Norway,675,637.8451236586989,0.0046992952310298845
Poland,136947,9037.00851610391,0.9534139022279253
Portugal,708,653.2500091793619,0.00492903855343579
Romania,14631,2968.0035201027263,0.10185983485214556
Spain,2934,1329.7047914294558,0.020426269937543234
Sweden,1189,846.536318588269,0.008277721525473382
Switzerland,1112,818.6690322192742,0.007741653773192937
"United Kingdom, n.o.s",8842,2307.812729451224,0.0615572865670611
England,8150,2215.7247743636385,0.056739638715397875
Scotland,1561,969.9510852234108,0.010867555341685408
Yugoslavia,5086,1750.559934511558,0.035408319325952585
Czech Republic,2592,1249.822841113133,0.018045293687154757
Slovakia,1269,874.5489588466153,0.008834675034336183
Bosnia and Herzegovina,10713,2540.090700117115,0.07458303675558986
Croatia,3867,1526.498902710568,0.02692174023465565
Macedonia,3799,1513.0218731549476,0.02644832975212227
Serbia,6520,1981.9302394676836,0.0453917109723183
Latvia,1290,881.7547671591019,0.00898087533041267
Lithuania,10950,2568.0100778905444,0.07623301152559592
Armenia,501,549.5220914994277,0.0034879213492532927
Azerbaijan,340,452.6978921171544,0.002367052412666905
Belarus,5623,1840.6184505558117,0.03914686975419414
Georgia (country),372,473.5217620308293,0.0025898338162120256
Moldova,2287,1174.0029695568685,0.01592190843461533
Russia,17229,3220.42723428355,0.11994690005246503
Ukraine,23670,3773.753953205148,0.16478861943478132
USSR,2334,1186.0028829219175,0.016249118621072225
Montenegro,728,662.4119328999428,0.005068276930651491
"Other Europe, n.o.s",2445,1213.8719466983396,0.01702189161461936
Afghanistan,505,551.711345350153,0.0035157690246964326
Bangladesh,4482,1643.3684381937933,0.03120332033403844
Bhutan,2216,1155.639003219079,0.015427612195499592
Myanmar,4685,1680.1589981330903,0.032616589862777795
Cambodia,2720,1280.3044281529849,0.01893641930133524
China,71662,6553.978350075433,0.4989050294015757
Cyprus,115,263.28234393895497,0.0008006206689902766
Hong Kong,5362,1797.4116242586697,0.03732980893152925
India,143312,9242.319493049368,0.9977265157768221
Indonesia,1524,958.388271937785,0.010609964343836363
Iran,8554,2269.9422148304325,0.05955225393515502
Iraq,12244,2715.372659838887,0.08524173453145172
Israel,4711,1684.8129702948606,0.032797599753158206
Japan,10321,2493.223374382667,0.07185396456216214
Jordan,9486,2390.3196425804213,0.06604076231340665
Korea,44854,5190.58313231521,0.31226990858165105
Kazakhstan,1288,881.0710397555723,0.008966951492691099
Kuwait,1702,1012.8048606224912,0.011849185901056096
Laos,3296,1409.3298888096374,0.022946484565147408
Lebanon,2557,1241.3576193704723,0.017801626527027284
Malaysia,2386,1199.1393640011763,0.016611138401833047
Nepal,2082,1120.1596898631003,0.014494715068154402
Pakistan,27250,4048.527523447313,0.18971228895639164
Philippines,87721,7246.683513166344,0.6107064843869222
Saudi Arabia,3437,1439.1512657898895,0.023928115124518097
Singapore,1309,888.2239175210466,0.009113151788767584
Sri Lanka,1013,781.3801325053317,0.00705242380597522
Syria,5701,1853.3350168939517,0.03968989942533537
Taiwan,8937,2320.168797389409,0.062218668858835674
Thailand,6462,1973.0996678115575,0.04498791967839277
Turkey,3364,1423.789891550557,0.02341989504768079
United Arab Emirates,741,668.2998167427395,0.005158781875841696
Uzbekistan,1402,919.231875006804,0.009760610242820591
Vietnam,17958,3287.7599777508767,0.1250221389019773
Yemen,1205,852.2125411319425,0.008389112227245943
Asia,6583,1991.4776128619967,0.04583031186054775
"South Central Asia, n.o.s",1273,875.9260658281788,0.008862522709779323
"Other Asia, n.o.s",3399,1431.1755310925478,0.023663562207808266
Bermuda,112,259.8255633379126,0.0007797349124079217
Canada,17483,3244.04699114644,0.12171522744310441
Mexico,678222,19678.30684248481,4.721726533599335
Belize,3787,1510.6310778560908,0.02636478672579285
Costa Rica,1368,908.0184892953596,0.0095239050015539
El Salvador,8350,2242.7293446936624,0.05813202248755487
Guatemala,24278,3821.823383929081,0.16902146610213858
Honduras,9391,2378.3290840146337,0.06537938002163207
Nicaragua,1214,855.3888576444631,0.008451769496993007
Panama,1763,1030.7922018991308,0.012273862951563982
Antigua & Barbuda,119,267.8219875307264,0.0008284683444334167
Bahamas,459,525.9849838530029,0.003195520757100322
Barbados,224,367.4472343826451,0.0015594698248158434
Cuba,8276,2232.775818318656,0.05761684049185678
Dominica,170,320.1078665474791,0.0011835262063334526
Dominican Republic,3717,1496.6085644375637,0.025877452405537897
Grenada,137,287.3642429373041,0.0009537828839275471
Haiti,5688,1851.221666114258,0.03959939448014516
Jamaica,8083,2206.6041541319623,0.05627319015172528
St Lucia,52,177.04169213081428,0.0003620197807608208
Trinidad & Tobago,1216,856.0931047363179,0.008465693334714579
West Indies,539,569.9805471236753,0.003752474265963123
"Caribbean, n.o.s",232,373.951113793903,0.0016151651757021234
Argentina,4770,1695.3264482246389,0.03320835296594452
Bolivia,1630,991.1537260582496,0.011347927743079574
Brazil,5337,1793.2183122418423,0.03715576096000962
Chile,2092,1122.8461354080123,0.01456433425676225
Colombia,13410,2841.5967572776635,0.09335933192312705
Ecuador,15468,3051.6191343858904,0.1076869609386226
Guyana,773,682.5766762497368,0.005381563279386816
Paraguay,258,394.34855365058985,0.0017961750660825339
Peru,7044,2059.991277149914,0.04903975645536965
Uruguay,662,631.6733689823858,0.00460879028583968
Venezuela,2937,1330.384270605812,0.02044715569412559
South America,834,708.9958480213224,0.005806240329894702
"Americas, n.o.s",518,558.7671757850787,0.0036062739698866377
Algeria,842,712.387970281774,0.005861935680780982
Cameroon,1025,785.9942552390014,0.007135966832304641
Congo,1681,1006.5380813963916,0.011702985604979609
Egypt,4978,1731.8811215027551,0.034656432088987804
Ethiopia,4221,1594.8179066405578,0.029386259511373546
Eritrea,814,700.4436572770786,0.005667001952679002
Gambia,177,326.6317525629815,0.0012322596383589476
Ghana,5718,1856.0949922610623,0.03980825204596871
Kenya,1936,1080.1764914419423,0.013478274914479789
Liberia,1193,847.9589377344056,0.008305569200916523
Libya,498,547.8744093351501,0.0034670355926709378
Morocco,2473,1220.801426252943,0.017216825342721342
Nigeria,15402,3045.109566743205,0.1072274742938108
Senegal,472,533.3812965226185,0.003286025702290527
Sierra Leone,108,255.1436778806103,0.0007518872369647816
Somalia,738,666.9456889098246,0.0051378961192593406
South Africa,2859,1312.6033977756854,0.019904126022984355
Sudan,1018,783.3059878042905,0.007087233400279146
Tanzania,907,739.3721306894051,0.006314460406732008
Togo,2162,1141.474122438271,0.015051668577017202
Uganda,1166,838.3093918974912,0.008117597391675327
Democratic Republic of Congo (Zaire),1503,951.7630759546448,0.010463764047759876
Zambia,684,642.0831190259223,0.00476195250077695
Zimbabwe,297,423.1048123788892,0.0020676899016531494
Africa,4583,1661.7750617793813,0.03190647413897772
"Eastern Africa, n.o.s",878,727.4567550844113,0.006112564759769242
"Northern Africa, n.o.s",247,385.8504950748958,0.0017195939586138985
"Western Africa, n.o.s",1363,906.3577560778688,0.009489095407249975
"Other Africa, n.o.s",809,698.289239702302,0.005632192358375077
Australia,2292,1175.2853840899502,0.015956718028919254
Fiji,380,478.5861610050724,0.002645529167098306
Marshall Islands,34,143.15734741543358,0.0002367052412666905
Micronesia,62,193.3167814029448,0.000431638969368671
New Zealand,877,727.0423961240803,0.006105602840908458
Samoa,78,216.83068512544432,0.0005430296711412312
"Other U.S. Island Areas, Oceania, n.o.s",262,397.3936996047813,0.001824022741525674
Albania,6778,2020.7434667317848,0.04718788603840083
Austria,2733,1283.3599170083514,0.019026924246525447
Belgium,1077,805.6834512289068,0.007497986613065461
Bulgaria,9939,2446.6868838498435,0.06919451155734226
Czechoslovakia,1201,850.7971052985401,0.008361264551802803
Denmark,724,660.5897479820086,0.00504042925520835
Finland,458,525.4117395439445,0.0031885588382395366
France,4288,1607.4216276307554,0.02985270807504614
Germany,23296,3743.88187704334,0.1621848617808477
Greece,14690,2973.977870104698,0.10227058806493187
Hungary,2725,1281.4806219532877,0.018971228895639167
Iceland,117,265.5618686974433,0.0008145445067118467
Ireland,8405,2250.099900700184,0.05851492802489805
Italy,20294,3494.7491584826475,0.1412851813607711
Netherlands,2350,1190.0605197096886,0.016360509322844784
Norway,756,675.0297355517496,0.005263210658753471
Poland,136541,9023.829940616752,0.9505873631704467
Portugal,670,635.4784952707219,0.00466448563672596
Romania,16024,3105.9164918445545,0.11155778782521908
Spain,2615,1255.3548142853324,0.018205417820952814
Sweden,1072,803.8112286699808,0.007463177018761535
Switzerland,1173,840.8218293843119,0.008166330823700822
"United Kingdom, n.o.s",8158,2216.81249685488,0.056795334066284155
England,8679,2286.457646318333,0.06042249379275314
Scotland,1670,1003.2399636708766,0.011626404497510975
Northern Ireland,104,250.37425732313437,0.0007240395615216416
Yugoslavia,6656,2002.484285515116,0.04633853193738506
Czech Republic,2459,1217.3418206055646,0.01711935847867035
Slovakia,1494,948.9096341270872,0.010401106778012812
Bosnia and Herzegovina,11888,2675.6453249964848,0.08276329141701226
Croatia,3601,1473.077415654592,0.025069869817686836
Macedonia,3915,1535.9412204094565,0.02725591233997333
Serbia,5215,1772.6130144905094,0.036306406858993855
Latvia,1172,840.4633790335739,0.008159368904840036
Lithuania,12053,2694.1324233819737,0.08391200802904178
Armenia,547,574.1947206586884,0.0038081696168494033
Azerbaijan,359,465.1745299313441,0.0024993288710218205
Belarus,5327,1791.5388716596788,0.03708614177140177
Georgia (country),468,531.1164967991951,0.0032581780268473868
Moldova,1844,1054.2026685606638,0.012837778379287568
Russia,17634,3258.0108984216013,0.12276647719108295
Ukraine,23983,3798.582853647342,0.16696770003820702
USSR,2154,1139.3607981008424,0.014995973226130922
Europe,194,341.9576716036492,0.001350612258992293
Montenegro,578,590.2403946430967,0.004023989101533738
"Other Europe, n.o.s",1898,1069.5247669003495,0.013213721997769958
Afghanistan,401,491.63204294102025,0.0027917294631747912
Bangladesh,4645,1672.9742422977836,0.032338113108346396
Bhutan,1856,1057.6267736573227,0.012921321405616987
Myanmar,3733,1499.8256559962415,0.025988843107310464
Cambodia,2509,1229.653541126763,0.0174674544217096
China,68828,6423.818588167905,0.479174951350111
Cyprus,115,263.2823459590325,0.0008006206689902766
Hong Kong,5877,1881.713286837779,0.04091519714483353
India,140093,9139.175486107795,0.9753160989639551
Indonesia,1443,932.5746010185042,0.010046048916112776
Iran,8324,2239.238458897732,0.057951012597174466
Iraq,12306,2722.234565781664,0.0856733735008204
Israel,4737,1689.454637489911,0.03297860964353862
Japan,9603,2405.006113678825,0.06685530682011849
Jordan,8667,2284.877482392314,0.06033895076642372
Korea,47648,5349.237819725853,0.3317215098786844
Kazakhstan,1277,877.3010850530502,0.008890370385222465
Kuwait,1438,930.9576926922308,0.01001123932180885
Laos,3632,1479.4027015034924,0.025285689302371177
Lebanon,2823,1304.3152610529378,0.019653496943996096
Malaysia,1985,1093.7587232813244,0.013819408938658254
Nepal,2242,1162.3977019709732,0.015608622085880002
Pakistan,26227,3971.9725045615087,0.1825902459618086
Philippines,88400,7274.525448972974,0.6154336272933953
Saudi Arabia,3052,1356.1743865243786,0.021247776363115867
Singapore,1456,936.7654956293874,0.010136553861302982
Sri Lanka,992,773.2391977776415,0.006906223509898736
Syria,5663,1847.151420247037,0.03942534650862554
Taiwan,9088,2339.6752045036937,0.06326991860681422
