cuisine,name
Lebanese,Subcity Donair Rutland
Lebanese,Basil & Mint
Lebanese,Pita Pit
Lebanese,Pita Pit
Lebanese,Okanagan Turkish Bites
Vietnamese,Pho Soc Trang Vietnamese Cuisine
Vietnamese,Hoang Gia Vietnamese Cuisine
Vietnamese,Vietnam Village Restaurant
Vietnamese,Bamboo Chopsticks Restaurant Express
Vietnamese,Basil Leaf Asian Fusion Restaurant - Highway 97 Noodle House
Vietnamese,Bamboo Chopsticks Downtown
Vietnamese,Yellow Star Snack House
Vietnamese,Chao Vietnamese Restaurant
Vietnamese,Mad Mango Cafe
Vietnamese,Basil Leaf Asian Fusion Restaurant - Glenmore
Vietnamese,Bamboo Chopsticks Vietnamese Restaurant
Hungarian,Bouchons Bistro
Mediterranean,Olympia Greek Taverna
Mediterranean,Maestro's Mediterranean Restaurant and Terrace
Mediterranean,Habibi Tapas Grill
Mediterranean,Yamas Taverna
Mediterranean,Tutt Street Tapas + Wine
Mediterranean,Subcity Donair - Bernard Ave
Mediterranean,Basha Donair & Shawarma Kelowna
Mediterranean,Basil & Mint
Mediterranean,Pita Pit
Mediterranean,OPA! of Greece Central Park
Mediterranean,OPA! of Greece Orchard Park
Mediterranean,Pita Pit
Mediterranean,Lakeside Dining Room
Mediterranean,Mediterranean Market
Mormon,The Church of Jesus Christ of Latter-day Saints
Ethiopian,Eye Tasty Food
Caribbean,The House of the Caribbean
Caribbean,Lees Caribbean Restaurant (Formerly Lees Kitchen & Catering Services)
Caribbean,Soul de Cuba Cafe
Soul,Soul de Cuba Cafe
Argentinian,The Keg Steakhouse + Bar - Kelowna
Argentinian,Salt & Brick
Argentinian,Latin Fiesta
Argentinian,Cantina del Centro - Kelowna
Argentinian,La Bussola Restaurant
Argentinian,Habibi Tapas Grill
Argentinian,Maestro's Mediterranean Restaurant and Terrace
Argentinian,Roma Nord Bistro
Argentinian,Skinny Duke's Glorious Emporium
Argentinian,JOEY Kelowna
Argentinian,Lakesider Brewing
Chilean,Salsa & Sabor
Chilean,Cantina del Centro - Kelowna
Chilean,Erica Jane Restaurant
Chilean,Hector's Casa
Chilean,Soul de Cuba Cafe
Chilean,Hidden Gem
Chilean,Latin Fiesta
Chilean,La Bussola Restaurant
Chilean,Fiesta Del Sol
Chilean,JOEY Kelowna
Chilean,TAMM Mexican Restaurant
Chilean,Salt & Brick
Chilean,Okanagan Street Food
Chilean,Krafty Kitchen + Bar
Chilean,Denny's
Chilean,Hugo's Mexican Kitchen
Chilean,O-Machi Taiwanese Appetizer Bento House
Chilean,Maestro's Mediterranean Restaurant and Terrace
Chilean,Mad Mango Cafe
Chilean,Habibi Tapas Grill
Colombian,Salsa & Sabor
Costa Rican,Salsa & Sabor
Costa Rican,Latin Fiesta
Costa Rican,Soul de Cuba Cafe
Costa Rican,La Bussola Restaurant
Costa Rican,Cantina del Centro - Kelowna
Costa Rican,Erica Jane Restaurant
Costa Rican,Okanagan Street Food
Costa Rican,Salt & Brick
Costa Rican,Bouchons Bistro
Costa Rican,Cactus Club Cafe Kelowna Yacht Club
Costa Rican,Little Hobo Soup & Sandwich Shop
Costa Rican,OAK + CRU Social Kitchen & Wine Bar
Costa Rican,Manhattan Point Restaurant
Costa Rican,JOEY Kelowna
Costa Rican,Waterfront Wines Restaurant
Costa Rican,Humo Izakaya
