MAE
0.2521095
0.24757722
0.24371552
0.2261568
0.2239425
0.22353639
0.22180407
0.22090998
0.2191995
0.21497512
0.21310247
0.21178603
0.2086686
0.20755339
0.20730963
0.20668738
0.20653859
0.20384617
0.20239146
0.20195767
0.19311103
0.19309202
0.18955947
0.18591169
0.18492934
0.18443748
0.18276043
0.18258962
0.18214713
0.18179397
0.18102123
0.18095566
0.17853478
0.17839924
0.17813718
0.17672299
0.1767228
0.17652975
0.17590967
0.17523324
0.173902
0.17353798
0.17302935
0.17259192
0.17254965
0.17213213
0.17207302
0.1718992
0.17120674
0.17070463
0.17045632
0.16963783
0.1689395
0.16841356
0.16590786
0.1651582
0.16408384
0.1632949
0.1630541
0.1626062
0.16258655
0.16236044
0.16210565
0.1616524
0.16125488
0.16118936
0.16116062
0.16060077
0.16038258
0.15979317
0.15950729
0.15817538
0.15608968
0.1551853
0.1530908
0.15220816
0.15050988
0.15010676
0.14901721
0.14752682
0.14722857
0.14714234
0.14598069
0.14596678
0.1457084
0.14548217
0.1450292
0.14445841
0.14424975
0.1442384
0.14381492
0.14357138
0.14294703
0.14154233
0.14133073
0.14124177
0.14102124
0.14091845
0.13980399
0.13941006
0.13935901
0.13923427
0.1386189
0.13741674
0.13738993
0.13704701
0.13681798
0.13645186
0.13618885
0.13598537
0.13561489
0.13521083
0.13518028
0.13511088
0.13501854
0.13496226
0.13436513
0.13420835
0.13415259
0.1334023
0.13327612
0.1331657
0.13245834
0.13223766
0.1320704
0.13118365
0.13117294
0.13110091
0.13094823
0.13018705
0.13014665
0.13008763
0.13000938
0.12981382
0.12900983
0.12883642
0.12880167
0.12879409
0.12871994
0.12828094
0.12805791
0.12776053
0.12683763
0.12681906
0.12648727
0.12632143
0.12624829
0.12596077
0.12560883
0.1254103
0.124937125
0.12490078
0.12477978
0.12448058
0.124281
0.12252479
0.12215247
0.12196312
0.12156363
0.12143127
0.12134938
0.12120565
0.12093383
0.12089784
0.120695755
0.12057986
0.118996136
0.118210435
0.11797424
0.117417336
0.11631745
0.11624247
0.11607138
0.11586816
0.115727425
0.11570962
0.115619704
0.11558894
0.11549346
0.11544595
0.11528985
0.11500569
0.11493917
0.11473806
0.11469944
0.1145751
0.114203766
0.11415652
0.11415623
0.11371755
0.113596745
0.1134312
0.113160715
0.11298196
0.11273848
0.11223663
0.11178642
0.1115951
0.11156356
0.111544065
0.11143438
0.111197874
0.111122206
0.11094601
0.11086924
0.11080942
0.11032014
0.11005356
0.10999332
0.10986811
0.10970733
0.10956567
0.10934121
0.10893881
0.108790174
0.108146116
0.10764896
0.1076404
0.10762254
0.1074688
0.10723596
0.10665913
0.106654815
0.10656458
0.10641794
0.1062185
0.10579055
0.10573971
0.10572109
0.105703965
0.10567331
0.10534787
0.105251275
0.105145805
0.10506945
0.10384319
0.10365671
0.103619576
0.103449106
0.10287217
0.102842666
0.10254137
0.102431074
0.10225336
0.10204715
0.10159534
0.101214625
0.10117913
0.10113637
0.10108131
0.100742176
0.10061668
0.10003395
0.09994478
0.09979672
0.09971397
0.099695705
0.099566355
0.09948429
0.099477015
0.099463604
0.09942862
0.099424444
0.099367306
0.09925006
0.099129684
0.09866892
0.09863198
0.0984586
0.09819668
0.09810861
0.0980701
0.098060705
0.09800654
0.09777104
0.09720528
0.09681993
0.096748754
0.096555
0.09646298
0.096103124
0.096092835
0.09605683
0.09605044
0.09604478
0.09585942
0.095772445
0.09561347
0.09530685
0.0951572
0.09494372
0.094885394
0.094717935
0.09457259
0.094501324
0.0942987
0.09417068
0.093982495
0.09392418
0.093895935
0.093745776
0.0935958
0.09344844
0.093292095
0.09326321
0.093103
0.09301666
0.09276201
0.09271594
0.09268514
0.09266516
0.09248831
0.09244851
0.09235651
0.09230382
