MAE
0.25814095
0.25076878
0.23373131
0.23213731
0.22886375
0.22650488
0.22481976
0.22461294
0.22289924
0.21676202
0.21605608
0.21503198
0.21452875
0.20898758
0.20753105
0.20642212
0.20069721
0.1990489
0.19679354
0.19589892
0.19554102
0.19479479
0.19351001
0.1923172
0.18866815
0.18692447
0.18493263
0.18277788
0.18255249
0.18090229
0.18013729
0.17976837
0.17908306
0.17868319
0.17735183
0.1740764
0.17406972
0.1738369
0.17373516
0.1727946
0.1724311
0.17185876
0.16993983
0.16937567
0.16846733
0.16780555
0.16359426
0.16343108
0.16309646
0.16214092
0.16141315
0.16018748
0.15978764
0.15913013
0.1586874
0.15705313
0.15703866
0.15613471
0.15430883
0.15376425
0.153584
0.15271626
0.15257646
0.15255609
0.15255208
0.15230998
0.1517767
0.15138184
0.15066896
0.150492
0.1466242
0.14520906
0.14499855
0.14492336
0.14327236
0.14266226
0.14149931
0.14139237
0.14058428
0.14023615
0.13929223
0.13887037
0.13870184
0.13852276
0.1383168
0.13813326
0.1381091
0.13783483
0.1377404
0.13693216
0.13583186
0.13573681
0.1355916
0.1352743
0.13467921
0.13458817
0.13445917
0.13429828
0.13428769
0.13403542
0.13353108
0.13343558
0.13343047
0.13292193
0.13247174
0.13198252
0.13147476
0.13079824
0.13057148
0.13052936
0.12854493
0.12791713
0.12723027
0.12711911
0.12693636
0.1251767
0.12437826
0.123840496
0.12368346
0.12367235
0.12312394
0.12310124
0.1228359
0.12232181
0.12212504
0.12180185
0.121580966
0.12154262
0.12128683
0.12103999
0.12027668
0.11940153
0.11917681
0.118796036
0.11828529
0.11793639
0.11790847
0.117780805
0.11777888
0.11710429
0.11698731
0.11665914
0.11661575
0.11577797
0.11562626
0.115315855
0.11530824
0.11526841
0.11512334
0.114623286
0.11437038
0.11424557
0.11420421
0.114046685
0.113330655
0.113315105
0.11315102
0.112992026
0.112686686
0.11226623
0.11187542
0.1117928
0.11174308
0.11162132
0.111528434
0.111050494
0.11097304
0.11033002
0.110212386
0.10962993
0.10961246
0.10935462
0.10896416
0.108818
0.10872599
0.10871421
0.10863901
0.10816383
0.10800618
0.10790407
0.10786476
0.107669584
0.107327834
0.1072824
0.10718422
0.106720306
0.10651727
0.10613694
0.10587258
0.10586095
0.10553069
0.10532098
0.1052825
0.10513023
0.105104014
0.10449927
0.10417918
0.104178414
0.10379384
0.103754774
0.103743665
0.10307319
0.10306441
0.10291093
0.102775015
0.10259842
0.10255987
0.10155336
0.10147048
0.101114936
0.101084724
0.10105662
0.10095654
0.09999437
0.099957295
0.09989594
0.09971363
0.099652655
0.09951062
0.09949665
0.09930211
0.09923244
0.09896832
0.09896726
0.09894528
0.098883525
0.09853754
0.09835728
0.09804597
0.09788881
0.09770618
0.097642414
0.096929334
0.09686514
0.09678073
0.096567206
0.096308894
0.0960108
0.09566957
0.09563428
0.09552374
0.09540448
0.0953731
0.09508496
0.09502278
0.09475349
0.0946284
0.09444194
0.094322085
0.094230995
0.094230354
0.094179586
0.09406914
0.09405845
0.09389249
0.09375181
0.09359945
0.09309183
0.09297503
0.09285263
0.09278255
0.09275706
0.09270306
0.092702575
0.09266218
0.09262685
0.09243192
0.09239793
0.09237189
0.09229696
0.09223341
0.09214331
0.09213931
0.09167609
0.0915437
0.091411486
0.09128815
0.09124453
0.09114755
0.09082246
0.09076262
0.09074165
0.09062124
0.09055834
0.09031589
0.0902387
0.09018182
0.08959841
0.08925726
0.08916561
0.0890939
0.08905657
0.0888798
0.08881634
0.08880937
0.08860262
0.08852315
0.08848126
0.08846488
0.088430844
0.08789279
0.08788276
0.08781626
0.08745643
0.08730688
0.087295935
0.087293245
0.08707651
0.08660401
0.086542346
0.08641571
0.086390205
0.086273
0.0862621
0.08619945
0.08604242
0.08593861
0.085670635
0.08540455
0.085384384
0.08522235
0.08517953
0.08514709
0.0847087
0.084519796
0.08432366
0.08428454
0.08412169
0.08393442
0.083753824
0.08373486
0.08370883
0.08337958
0.08316265
0.08315455
0.08312055
0.08308887
0.08305585
0.083009295
0.082929425
0.08290102
0.08289914
0.08289396
0.08249151
0.082389735
0.08228082
0.08219725
0.08217473
0.08209822
0.0820925
0.08202531
0.08201719
0.08198456
0.08183249
0.08157189
0.08132922
0.08121269
0.08115707
0.08109404
0.081082426
0.080907665
0.080845654
0.080719225
0.08070226
0.08059537
0.080542944
0.08043675
0.08040138
0.08021875
0.08020527
0.080038294
0.07964981
0.07959865
0.0795254
0.07940103
0.0793299
0.07917834
0.0791394
0.07911599
0.07908856
0.07885925
0.07881955
0.07864909
0.07831299
0.07820217
0.07818265
0.07812089
0.078025885
0.07778424
0.07774801
0.07773275
0.07766234
0.077523254
0.077429414
0.077308774
0.07722171
0.07720053
0.07688773
0.0768174
0.076714255
0.076683864
0.07660811
0.076578096
0.07639636
0.07606997
0.075762145
0.07569845
0.07559004
0.0755884
0.075568505
0.075533085
0.075518124
0.07546676
0.07524044
0.07519821
0.07518373
0.07512384
0.075116955
0.07511061
0.07497191
0.074969545
0.07462798
0.07454391
0.0744734
0.07438092
0.07428325
0.07426298
0.07380312
0.07376195
0.07339402
0.073319785
0.07326616
0.07323965
0.07320429
0.07319589
0.07312543
0.07312226
0.07305076
0.0728962
0.07288551
0.07288484
0.07279755
0.072730206
0.07263445
0.07251431
0.07245932
0.07245649
0.07233862
0.072309576
0.07224186
0.07223273
0.07216915
0.07205454
0.07183505
0.07178786
0.07169955
0.071693055
0.07167703
0.07165407
0.07164222
0.07155203
0.07143787
0.07143464
0.07127879
0.07115116
0.07113609
0.07113169
0.07112903
0.07111079
0.07103625
0.07098129
0.07096506
0.07084848
0.07079209
0.070670865
0.07061534
0.07059062
0.07055268
0.07044175
0.07040093
0.07038641
0.07036181
0.07021222
0.0701022
0.07006841
0.07003808
0.07000176
0.06997146
0.06996511
0.06986543
0.06985962
0.06980173
0.069759466
0.06969833
0.06965906
0.06964372
0.0696056
0.069583915
0.069572344
0.069513194
0.06950575
0.0694945
0.06939652
0.0693419
0.0692461
0.06922119
0.069211714
0.06916489
0.069160126
0.06880342
0.0688028
0.068793036
0.06876066
0.068703234
0.06862918
0.06848155
0.06847289
0.06847211
0.06843338
0.0683515
0.0680893
0.06807949
0.067995206
0.06799036
0.067889825
0.06782208
0.067698605
0.067689024
0.06765602
0.0676297
0.06747435
0.0674721
0.067399785
0.06737732
0.067289755
0.06727008
0.0672059
0.06718638
0.06717335
0.06714008
0.06712366
0.06709091
0.06707967
0.06702752
0.06689946
0.06682662
0.06676319
0.06675376
0.06640058
0.066300966
0.066253915
0.066185124
0.06617626
0.06615247
0.066016294
0.06600671
0.06600069
0.065974705
0.06571169
0.06567579
0.065667436
0.065600045
0.06553175
0.06543348
0.06536894
0.06535244
0.06527057
0.06514715
0.06507356
0.06505202
0.06503423
0.06493627
0.06484362
0.064825416
0.06470635
0.06470303
0.06446837
0.0643551
0.06435462
0.064298056
0.06428056
0.064271584
0.0642572
0.0641841
0.064125024
0.06398529
0.063879795
0.06381488
0.0638017
0.06370037
0.06361352
0.06355969
0.06355738
0.063538864
0.063489825
0.06343407
0.06341652
0.06336262
0.06322522
0.06318702
0.06317652
0.062997505
0.06298466
0.062920764
0.062908456
0.06276248
0.06270428
0.06265052
0.06264964
0.06254925
0.062532134
0.06253032
0.0625122
0.06250076
0.062496666
0.062453475
0.062445443
0.06244276
0.062409073
0.062362053
0.062340084
0.0623175
0.062302344
0.06227476
0.062232
0.0622046
0.062198568
0.06196832
0.061766796
0.061690755
0.06168797
0.06164891
0.061625164
0.06157294
0.0615667
0.061515737
0.061459564
0.061438344
0.061382122
0.061349723
0.06133455
0.061327808
0.06130458
0.061187465
0.061171245
0.061086986
0.06093195
0.060915895
0.06088966
0.060777064
0.06069333
0.060684357
0.06060416
0.060573313
0.060573008
0.060559325
0.06055493
0.06048426
0.06045551
0.060409077
0.060386132
0.060352597
0.060309228
0.060117763
0.060096703
0.060071178
0.059939872
0.059863336
0.059856106
0.05984429
0.059844162
0.05970936
0.059388842
0.059305448
0.059276927
0.05923278
0.059227534
0.05921861
0.05921188
0.05913921
0.059094887
0.059059266
0.05905356
0.059033457
0.059008863
0.058993936
0.058917847
0.058907293
0.05890145
0.05887982
0.058794856
0.058701627
0.058693137
0.05866409
0.05862767
0.05857694
0.058542144
0.05851414
0.058455106
0.058428038
0.058422845
0.058404714
0.05840099
0.05832884
0.0580455
0.0580344
0.05801633
0.05797856
0.057944383
0.057843138
0.057652812
0.05761462
0.057593692
0.05756678
0.057502676
0.057427946
0.057300657
0.057244875
0.057210233
0.057163347
0.057140984
0.05703901
0.057004638
0.056933485
0.056916904
0.056884997
0.056766093
0.056714542
0.056648713
0.056606527
0.05655027
0.056492474
0.05643324
0.05642442
0.056360982
0.056337602
0.056315333
0.056292
0.05617874
0.056163717
0.056070942
0.056042727
0.056012455
0.055998273
0.055934764
0.0559245
0.055838164
0.05582633
0.05581214
0.0558108
0.055778407
0.05575599
0.055730354
0.05572259
0.055701945
0.055701233
0.05558642
0.0555835
0.05556216
0.05555955
0.05541727
0.05539916
0.055320773
0.05530875
0.055249125
0.055191133
0.055178266
0.055174958
0.055096228
0.05509297
0.055028554
0.054967433
0.054960307
0.05495876
0.054948725
0.054937117
0.054927565
0.054911185
0.05489113
0.054882403
0.054816473
0.054814868
0.05480427
0.054778647
0.05471554
0.05461356
0.05453629
0.05450675
0.05445815
0.054382797
0.05435913
0.054306217
0.054247297
0.054211725
0.05420951
0.054155055
0.054103024
0.05407324
0.053916987
0.05376944
0.053768337
0.05367631
0.05367357
0.053652108
0.053647358
0.053621892
0.053569
0.053484198
0.05338174
0.053321566
0.053230174
0.053194586
0.053162903
0.053128522
0.053110596
0.053049207
0.053023536
0.05301732
0.05301652
0.052997287
0.052992668
0.05298885
0.05298445
0.052924104
0.052884188
0.0528221
0.052805293
0.05268882
0.052624103
0.052582033
0.052567948
0.052557487
0.052522503
0.052470118
0.052464437
0.052456804
0.052440606
0.052421995
0.052413434
0.052260853
0.052247174
0.05224646
0.052181516
0.052119967
0.052082565
0.052046277
0.05192686
0.05192527
0.05189017
0.051876985
0.051855564
0.051796373
0.051777598
0.051768385
0.051717002
0.05163731
0.051628478
0.051598836
0.051584177
0.051564537
0.0515105
0.051482327
0.051443394
0.051420826
0.051399525
0.05139774
0.051353093
0.051302325
0.05129348
0.051265024
0.05118203
0.051171236
0.05105884
0.050954692
0.050942343
0.050925624
0.05086747
0.05085707
0.05084719
0.05084074
0.050796248
0.050770827
0.050514996
0.050500922
0.050464224
0.050440975
0.050394893
0.050389063
0.050365925
0.050223164
0.050221212
0.05020857
0.05020655
0.050177656
0.050124817
0.050121516
0.05008528
0.05007645
0.050063338
0.04986037
0.04980581
0.04972226
0.049607094
0.049591754
0.049568005
0.04949128
0.04947421
0.049443547
0.049419977
0.049395595
0.049366884
0.049321346
0.04925582
0.049246836
0.0492285
0.049228232
0.049218275
0.049184326
0.049182385
0.049169786
0.049114298
0.049087442
0.049035292
0.048941225
0.048927538
0.04892258
0.048921652
0.048769496
0.04873011
0.048700597
0.048695527
0.048692983
0.048660893
0.048551667
0.048545234
0.04854361
0.04850104
0.048495382
0.04847896
0.048441175
0.048327338
0.04831841
0.048318148
0.048266143
0.04820397
0.048196614
0.048144676
0.04807233
0.048034113
0.04802344
0.04798448
0.04796808
0.04793609
0.047907744
0.04783375
0.047765486
0.047598895
0.047583986
0.047540914
0.047467414
0.047446582
0.047440175
0.047406193
0.047395717
0.047387067
0.047373243
0.047292385
0.047281474
0.0472785
0.04727054
0.04722624
0.04722363
0.04721997
0.047207538
0.047126897
0.047071483
0.046998937
0.046993934
0.04698922
0.046959817
0.046933424
0.046880808
0.04685843
0.04681521
0.046811562
0.046724062
0.046702858
0.04668889
0.046667807
0.046599265
0.046596736
0.046500947
0.046490517
0.046485655
0.046455495
0.046422355
0.046417117
0.046408504
0.04639941
0.046365492
0.046348054
0.046333794
0.04631856
0.046295192
0.046283524
0.046239544
0.04623118
0.04622415
0.04618425
0.046174046
0.04614987
0.04614302
0.046107423
0.046053894
0.046036746
0.045993775
0.045939706
0.045849234
0.045849156
0.045832068
0.045787435
0.045775156
0.045738067
0.045706987
0.04569616
0.045689784
0.045665853
0.045638006
0.045630634
0.045626406
0.045605224
0.04559072
0.045545787
0.04552226
0.04547561
0.04545095
0.045432355
0.0454286
0.045426197
0.04533549
0.04533068
0.04532527
0.045292336
0.045274246
0.04523417
0.045226622
0.04520041
0.045154363
0.045058228
0.045046024
0.045028742
0.045003362
0.04493522
0.044928323
0.04485056
0.044835113
0.04475239
0.044638414
0.04459047
0.044564996
0.044554763
0.044547435
0.044529498
0.044494737
0.04448542
0.04447565
0.044444323
0.04441175
0.044400502
0.04439535
0.04436658
0.044334233
0.04433309
0.044318072
0.04430155
0.04426801
0.044258893
0.044229265
0.044156462
0.044141956
0.04403328
0.043990515
0.04388265
0.04387645
0.04385643
0.04385184
0.043838967
0.043787174
0.04372761
0.043709904
0.04363231
0.04361884
0.043614976
0.04360596
0.043582313
0.043579947
0.043522753
0.04349411
0.043454107
0.04345297
0.043438584
0.04341533
0.043408237
0.043378435
0.0433667
0.043338623
0.043326836
0.04330364
0.043269638
0.043230116
0.04320399
0.043200243
0.043157574
0.043124825
0.043111555
0.043106955
0.043102402
0.043075327
0.04307335
0.04294196
0.04293176
0.042929243
0.042882364
0.042857308
0.04282562
0.042820808
0.042813864
0.04281374
0.042754818
0.042732622
0.042704266
0.042693924
0.04268736
0.042647485
0.042546783
0.04254237
0.04253876
0.04247845
0.042450897
0.0424056
0.042395
0.042383224
0.042378236
0.04235571
0.042327408
0.042265993
0.04222483
0.042209473
0.04207328
0.042070705
0.04206438
0.042053346
0.042016853
0.04189783
0.041891523
0.041858014
0.041821647
0.041818883
0.041780267
0.041766226
0.04174491
0.041663256
0.04166252
0.04165536
0.04165242
0.04162405
0.041608352
0.04159196
0.0415667
0.04154116
0.041500807
0.04149909
0.041497696
0.041482266
0.04147407
0.041460063
0.041425344
0.041329
0.041286957
0.04127208
0.041243244
0.041215304
0.04120385
0.04119083
0.04114979
0.041070826
0.04106111
