ID Birthplace,Birthplace,ID Year,Year,ID Nativity,Nativity,Country Code,Total Population,Total Population MOE Appx,Geography,ID Geography
60,"American Samoa",2021,"2021",2,"Foreign born","ASM",61,191.75087821602688,"Colorado","04000US08"
100,"Albania",2021,"2021",2,"Foreign born","ALB",64,196.4094218914287,"Colorado","04000US08"
102,"Austria",2021,"2021",2,"Foreign born","AUT",810,698.6932266642168,"Colorado","04000US08"
103,"Belgium",2021,"2021",2,"Foreign born","BEL",1138,828.1379895354645,"Colorado","04000US08"
104,"Bulgaria",2021,"2021",2,"Foreign born","BGR",1038,790.9227146513362,"Colorado","04000US08"
105,"Czechoslovakia",2021,"2021",2,"Foreign born",,457,524.8262134867067,"Colorado","04000US08"
106,"Denmark",2021,"2021",2,"Foreign born","DNK",717,657.3658374490795,"Colorado","04000US08"
108,"Finland",2021,"2021",2,"Foreign born","FIN",612,607.3335154252143,"Colorado","04000US08"
109,"France",2021,"2021",2,"Foreign born","FRA",2514,1230.727738127215,"Colorado","04000US08"
110,"Germany",2021,"2021",2,"Foreign born","DEU",13676,2867.7071064175693,"Colorado","04000US08"
116,"Greece",2021,"2021",2,"Foreign born","GRC",583,592.7709539465926,"Colorado","04000US08"
117,"Hungary",2021,"2021",2,"Foreign born","HUN",1099,813.8266415499479,"Colorado","04000US08"
118,"Iceland",2021,"2021",2,"Foreign born","ISL",33,141.03616052224564,"Colorado","04000US08"
119,"Ireland",2021,"2021",2,"Foreign born","IRL",1521,957.3740434566226,"Colorado","04000US08"
120,"Italy",2021,"2021",2,"Foreign born","ITA",1933,1079.2382570377852,"Colorado","04000US08"
126,"Netherlands",2021,"2021",2,"Foreign born","NLD",1393,916.2151264542108,"Colorado","04000US08"
127,"Norway",2021,"2021",2,"Foreign born","NOR",521,560.3686773451878,"Colorado","04000US08"
128,"Poland",2021,"2021",2,"Foreign born","POL",4847,1708.5484036098107,"Colorado","04000US08"
129,"Portugal",2021,"2021",2,"Foreign born","PRT",297,423.0987227744693,"Colorado","04000US08"
130,"Azores Islands",2021,"2021",2,"Foreign born",,16,98.20512276853397,"Colorado","04000US08"
132,"Romania",2021,"2021",2,"Foreign born","ROU",1432,928.9491212934832,"Colorado","04000US08"
134,"Spain",2021,"2021",2,"Foreign born","ESP",1889,1066.8885489808906,"Colorado","04000US08"
136,"Sweden",2021,"2021",2,"Foreign born","SWE",1106,816.4138327819161,"Colorado","04000US08"
137,"Switzerland",2021,"2021",2,"Foreign born","CHE",1481,944.7047280529848,"Colorado","04000US08"
138,"United Kingdom, not specified",2021,"2021",2,"Foreign born","GBR",6157,1925.4205486052983,"Colorado","04000US08"
139,"England",2021,"2021",2,"Foreign born",,6334,1952.8699922411147,"Colorado","04000US08"
140,"Scotland",2021,"2021",2,"Foreign born",,1147,831.4055974174007,"Colorado","04000US08"
142,"Northern Ireland",2021,"2021",2,"Foreign born",,207,353.2255233675862,"Colorado","04000US08"
147,"Yugoslavia",2021,"2021",2,"Foreign born",,445,517.8904223149747,"Colorado","04000US08"
148,"Czech Republic",2021,"2021",2,"Foreign born","CZE",1069,802.6441555704841,"Colorado","04000US08"
149,"Slovakia",2021,"2021",2,"Foreign born","SVK",486,541.2207674878373,"Colorado","04000US08"
150,"Bosnia and Herzegovina",2021,"2021",2,"Foreign born","BIH",1528,959.5739579171957,"Colorado","04000US08"
151,"Croatia",2021,"2021",2,"Foreign born","HRV",369,471.60015674355475,"Colorado","04000US08"
152,"Macedonia",2021,"2021",2,"Foreign born","MKD",191,339.30026221399004,"Colorado","04000US08"
154,"Serbia",2021,"2021",2,"Foreign born","SRB",321,439.8606333277817,"Colorado","04000US08"
156,"Latvia",2021,"2021",2,"Foreign born","LVA",440,514.9729315454478,"Colorado","04000US08"
157,"Lithuania",2021,"2021",2,"Foreign born","LTU",472,533.3690961750171,"Colorado","04000US08"
158,"Armenia",2021,"2021",2,"Foreign born","ARM",537,568.9073253054574,"Colorado","04000US08"
159,"Azerbaijan",2021,"2021",2,"Foreign born","AZE",214,359.14806063850125,"Colorado","04000US08"
160,"Belarus",2021,"2021",2,"Foreign born","BLR",1167,838.6213296624513,"Colorado","04000US08"
161,"Georgia (country)",2021,"2021",2,"Foreign born","GEO",251,388.9574513581348,"Colorado","04000US08"
162,"Moldova",2021,"2021",2,"Foreign born","MDA",883,729.4938002236977,"Colorado","04000US08"
