Bezirk;Bez-Name;Ortsteil;Ortst-Name;Geschl;Staatsangeh;Altersgr;Häufigkeit
03;Pankow;0310;Französisch Buchholz;1;A;05_10;34
03;Pankow;0310;Französisch Buchholz;1;A;10_15;34
03;Pankow;0310;Französisch Buchholz;1;A;15_20;43
03;Pankow;0310;Französisch Buchholz;1;A;20_25;73
03;Pankow;0310;Französisch Buchholz;1;A;25_30;83
03;Pankow;0310;Französisch Buchholz;1;A;30_35;96
03;Pankow;0310;Französisch Buchholz;1;A;35_40;115
03;Pankow;0310;Französisch Buchholz;1;A;40_45;76
03;Pankow;0310;Französisch Buchholz;1;A;45_50;50
03;Pankow;0310;Französisch Buchholz;1;A;50_55;48
03;Pankow;0310;Französisch Buchholz;1;A;55_60;38
03;Pankow;0310;Französisch Buchholz;1;A;60_65;27
03;Pankow;0310;Französisch Buchholz;1;A;65_70;27
03;Pankow;0310;Französisch Buchholz;1;A;70_75;3
03;Pankow;0310;Französisch Buchholz;1;A;75_80;15
03;Pankow;0310;Französisch Buchholz;1;A;85_90;3
03;Pankow;0310;Französisch Buchholz;1;D;00_05;524
03;Pankow;0310;Französisch Buchholz;1;D;05_10;588
03;Pankow;0310;Französisch Buchholz;1;D;10_15;577
03;Pankow;0310;Französisch Buchholz;1;D;15_20;491
03;Pankow;0310;Französisch Buchholz;1;D;20_25;394
03;Pankow;0310;Französisch Buchholz;1;D;25_30;258
03;Pankow;0310;Französisch Buchholz;1;D;30_35;547
03;Pankow;0310;Französisch Buchholz;1;D;35_40;667
03;Pankow;0310;Französisch Buchholz;1;D;40_45;711
03;Pankow;0310;Französisch Buchholz;1;D;45_50;626
03;Pankow;0310;Französisch Buchholz;1;D;50_55;914
03;Pankow;0310;Französisch Buchholz;1;D;55_60;1039
03;Pankow;0310;Französisch Buchholz;1;D;60_65;729
03;Pankow;0310;Französisch Buchholz;1;D;65_70;545
03;Pankow;0310;Französisch Buchholz;1;D;70_75;332
03;Pankow;0310;Französisch Buchholz;1;D;75_80;383
03;Pankow;0310;Französisch Buchholz;1;D;80_85;320
03;Pankow;0310;Französisch Buchholz;1;D;85_90;112
03;Pankow;0310;Französisch Buchholz;1;D;90_95;50
03;Pankow;0310;Französisch Buchholz;1;D;95 und älter;6
03;Pankow;0310;Französisch Buchholz;2;A;00_05;39
03;Pankow;0310;Französisch Buchholz;2;A;05_10;51
03;Pankow;0310;Französisch Buchholz;2;A;10_15;31
03;Pankow;0310;Französisch Buchholz;2;A;15_20;37
03;Pankow;0310;Französisch Buchholz;2;A;20_25;32
03;Pankow;0310;Französisch Buchholz;2;A;25_30;61
03;Pankow;0310;Französisch Buchholz;2;A;30_35;103
03;Pankow;0310;Französisch Buchholz;2;A;35_40;86
03;Pankow;0310;Französisch Buchholz;2;A;40_45;89
03;Pankow;0310;Französisch Buchholz;2;A;45_50;81
03;Pankow;0310;Französisch Buchholz;2;A;50_55;52
03;Pankow;0310;Französisch Buchholz;2;A;55_60;24
03;Pankow;0310;Französisch Buchholz;2;A;60_65;29
03;Pankow;0310;Französisch Buchholz;2;A;65_70;6
03;Pankow;0310;Französisch Buchholz;2;A;70_75;15
03;Pankow;0310;Französisch Buchholz;2;A;75_80;3
03;Pankow;0310;Französisch Buchholz;2;D;00_05;470
03;Pankow;0310;Französisch Buchholz;2;D;05_10;581
03;Pankow;0310;Französisch Buchholz;2;D;10_15;521
03;Pankow;0310;Französisch Buchholz;2;D;15_20;479
03;Pankow;0310;Französisch Buchholz;2;D;20_25;337
03;Pankow;0310;Französisch Buchholz;2;D;25_30;284
03;Pankow;0310;Französisch Buchholz;2;D;30_35;618
03;Pankow;0310;Französisch Buchholz;2;D;35_40;745
03;Pankow;0310;Französisch Buchholz;2;D;40_45;764
03;Pankow;0310;Französisch Buchholz;2;D;45_50;640
03;Pankow;0310;Französisch Buchholz;2;D;50_55;894
03;Pankow;0310;Französisch Buchholz;2;D;55_60;991
03;Pankow;0310;Französisch Buchholz;2;D;60_65;704
03;Pankow;0310;Französisch Buchholz;2;D;65_70;551
03;Pankow;0310;Französisch Buchholz;2;D;70_75;415
03;Pankow;0310;Französisch Buchholz;2;D;75_80;434
03;Pankow;0310;Französisch Buchholz;2;D;80_85;367
03;Pankow;0310;Französisch Buchholz;2;D;85_90;202
03;Pankow;0310;Französisch Buchholz;2;D;90_95;60
03;Pankow;0310;Französisch Buchholz;2;D;95 und älter;23
03;Pankow;0311;Niederschönhausen;1;A;00_05;70
03;Pankow;0311;Niederschönhausen;1;A;05_10;79
03;Pankow;0311;Niederschönhausen;1;A;10_15;65
03;Pankow;0311;Niederschönhausen;1;A;15_20;66
03;Pankow;0311;Niederschönhausen;1;A;20_25;128
03;Pankow;0311;Niederschönhausen;1;A;25_30;159
03;Pankow;0311;Niederschönhausen;1;A;30_35;224
03;Pankow;0311;Niederschönhausen;1;A;35_40;179
03;Pankow;0311;Niederschönhausen;1;A;40_45;158
03;Pankow;0311;Niederschönhausen;1;A;45_50;108
03;Pankow;0311;Niederschönhausen;1;A;50_55;98
03;Pankow;0311;Niederschönhausen;1;A;55_60;62
03;Pankow;0311;Niederschönhausen;1;A;60_65;33
03;Pankow;0311;Niederschönhausen;1;A;65_70;10
03;Pankow;0311;Niederschönhausen;1;A;70_75;23
03;Pankow;0311;Niederschönhausen;1;A;75_80;6
03;Pankow;0311;Niederschönhausen;1;A;80_85;3
03;Pankow;0311;Niederschönhausen;1;A;85_90;9
03;Pankow;0311;Niederschönhausen;1;A;90_95;3
03;Pankow;0311;Niederschönhausen;1;D;00_05;758
03;Pankow;0311;Niederschönhausen;1;D;05_10;860
03;Pankow;0311;Niederschönhausen;1;D;10_15;859
03;Pankow;0311;Niederschönhausen;1;D;15_20;728
03;Pankow;0311;Niederschönhausen;1;D;20_25;580
03;Pankow;0311;Niederschönhausen;1;D;25_30;447
03;Pankow;0311;Niederschönhausen;1;D;30_35;804
03;Pankow;0311;Niederschönhausen;1;D;35_40;922
03;Pankow;0311;Niederschönhausen;1;D;40_45;950
03;Pankow;0311;Niederschönhausen;1;D;45_50;975
03;Pankow;0311;Niederschönhausen;1;D;50_55;1332
03;Pankow;0311;Niederschönhausen;1;D;55_60;1263
03;Pankow;0311;Niederschönhausen;1;D;60_65;815
03;Pankow;0311;Niederschönhausen;1;D;65_70;588
03;Pankow;0311;Niederschönhausen;1;D;70_75;479
03;Pankow;0311;Niederschönhausen;1;D;75_80;517
03;Pankow;0311;Niederschönhausen;1;D;80_85;591
03;Pankow;0311;Niederschönhausen;1;D;85_90;243
03;Pankow;0311;Niederschönhausen;1;D;90_95;84
03;Pankow;0311;Niederschönhausen;1;D;95 und älter;12
03;Pankow;0311;Niederschönhausen;2;A;00_05;81
03;Pankow;0311;Niederschönhausen;2;A;05_10;63
03;Pankow;0311;Niederschönhausen;2;A;10_15;62
03;Pankow;0311;Niederschönhausen;2;A;15_20;81
03;Pankow;0311;Niederschönhausen;2;A;20_25;179
03;Pankow;0311;Niederschönhausen;2;A;25_30;196
03;Pankow;0311;Niederschönhausen;2;A;30_35;218
03;Pankow;0311;Niederschönhausen;2;A;35_40;176
03;Pankow;0311;Niederschönhausen;2;A;40_45;180
03;Pankow;0311;Niederschönhausen;2;A;45_50;112
03;Pankow;0311;Niederschönhausen;2;A;50_55;75
03;Pankow;0311;Niederschönhausen;2;A;55_60;60
03;Pankow;0311;Niederschönhausen;2;A;60_65;21
03;Pankow;0311;Niederschönhausen;2;A;65_70;18
03;Pankow;0311;Niederschönhausen;2;A;70_75;12
03;Pankow;0311;Niederschönhausen;2;A;75_80;3
03;Pankow;0311;Niederschönhausen;2;A;80_85;3
03;Pankow;0311;Niederschönhausen;2;A;85_90;6
03;Pankow;0311;Niederschönhausen;2;A;90_95;3
03;Pankow;0311;Niederschönhausen;2;D;00_05;679
03;Pankow;0311;Niederschönhausen;2;D;05_10;821
03;Pankow;0311;Niederschönhausen;2;D;10_15;805
03;Pankow;0311;Niederschönhausen;2;D;15_20;650
03;Pankow;0311;Niederschönhausen;2;D;20_25;496
03;Pankow;0311;Niederschönhausen;2;D;25_30;510
03;Pankow;0311;Niederschönhausen;2;D;30_35;918
03;Pankow;0311;Niederschönhausen;2;D;35_40;1075
03;Pankow;0311;Niederschönhausen;2;D;40_45;1108
03;Pankow;0311;Niederschönhausen;2;D;45_50;1062
03;Pankow;0311;Niederschönhausen;2;D;50_55;1328
03;Pankow;0311;Niederschönhausen;2;D;55_60;1240
03;Pankow;0311;Niederschönhausen;2;D;60_65;858
03;Pankow;0311;Niederschönhausen;2;D;65_70;704
03;Pankow;0311;Niederschönhausen;2;D;70_75;570
03;Pankow;0311;Niederschönhausen;2;D;75_80;803
03;Pankow;0311;Niederschönhausen;2;D;80_85;917
03;Pankow;0311;Niederschönhausen;2;D;85_90;421
03;Pankow;0311;Niederschönhausen;2;D;90_95;191
03;Pankow;0311;Niederschönhausen;2;D;95 und älter;42
03;Pankow;0312;Rosenthal;1;A;00_05;13
03;Pankow;0312;Rosenthal;1;A;05_10;10
03;Pankow;0312;Rosenthal;1;A;10_15;7
03;Pankow;0312;Rosenthal;1;A;15_20;15
03;Pankow;0312;Rosenthal;1;A;20_25;33
03;Pankow;0312;Rosenthal;1;A;25_30;38
03;Pankow;0312;Rosenthal;1;A;30_35;37
03;Pankow;0312;Rosenthal;1;A;35_40;42
03;Pankow;0312;Rosenthal;1;A;40_45;24
03;Pankow;0312;Rosenthal;1;A;45_50;27
03;Pankow;0312;Rosenthal;1;A;50_55;25
03;Pankow;0312;Rosenthal;1;A;55_60;25
03;Pankow;0312;Rosenthal;1;A;60_65;12
03;Pankow;0312;Rosenthal;1;A;65_70;4
03;Pankow;0312;Rosenthal;1;A;70_75;3
03;Pankow;0312;Rosenthal;1;A;75_80;6
03;Pankow;0312;Rosenthal;1;A;80_85;7
03;Pankow;0312;Rosenthal;1;D;00_05;199
03;Pankow;0312;Rosenthal;1;D;05_10;230
03;Pankow;0312;Rosenthal;1;D;10_15;265
03;Pankow;0312;Rosenthal;1;D;15_20;275
03;Pankow;0312;Rosenthal;1;D;20_25;202
03;Pankow;0312;Rosenthal;1;D;25_30;146
03;Pankow;0312;Rosenthal;1;D;30_35;229
03;Pankow;0312;Rosenthal;1;D;35_40;246
03;Pankow;0312;Rosenthal;1;D;40_45;281
03;Pankow;0312;Rosenthal;1;D;45_50;285
03;Pankow;0312;Rosenthal;1;D;50_55;474
03;Pankow;0312;Rosenthal;1;D;55_60;479
03;Pankow;0312;Rosenthal;1;D;60_65;354
03;Pankow;0312;Rosenthal;1;D;65_70;251
03;Pankow;0312;Rosenthal;1;D;70_75;188
03;Pankow;0312;Rosenthal;1;D;75_80;193
03;Pankow;0312;Rosenthal;1;D;80_85;144
03;Pankow;0312;Rosenthal;1;D;85_90;66
03;Pankow;0312;Rosenthal;1;D;90_95;3
03;Pankow;0312;Rosenthal;1;D;95 und älter;3
03;Pankow;0312;Rosenthal;2;A;00_05;7
03;Pankow;0312;Rosenthal;2;A;05_10;12
03;Pankow;0312;Rosenthal;2;A;10_15;4
03;Pankow;0312;Rosenthal;2;A;15_20;6
03;Pankow;0312;Rosenthal;2;A;20_25;32
03;Pankow;0312;Rosenthal;2;A;25_30;38
03;Pankow;0312;Rosenthal;2;A;30_35;35
03;Pankow;0312;Rosenthal;2;A;35_40;43
03;Pankow;0312;Rosenthal;2;A;40_45;37
03;Pankow;0312;Rosenthal;2;A;45_50;44
03;Pankow;0312;Rosenthal;2;A;50_55;12
03;Pankow;0312;Rosenthal;2;A;55_60;12
03;Pankow;0312;Rosenthal;2;A;60_65;13
03;Pankow;0312;Rosenthal;2;A;65_70;12
03;Pankow;0312;Rosenthal;2;A;70_75;18
03;Pankow;0312;Rosenthal;2;A;75_80;3
03;Pankow;0312;Rosenthal;2;A;80_85;3
03;Pankow;0312;Rosenthal;2;A;85_90;6
03;Pankow;0312;Rosenthal;2;D;00_05;216
03;Pankow;0312;Rosenthal;2;D;05_10;270
03;Pankow;0312;Rosenthal;2;D;10_15;258
03;Pankow;0312;Rosenthal;2;D;15_20;243
03;Pankow;0312;Rosenthal;2;D;20_25;220
03;Pankow;0312;Rosenthal;2;D;25_30;114
03;Pankow;0312;Rosenthal;2;D;30_35;243
03;Pankow;0312;Rosenthal;2;D;35_40;284
03;Pankow;0312;Rosenthal;2;D;40_45;285
03;Pankow;0312;Rosenthal;2;D;45_50;318
03;Pankow;0312;Rosenthal;2;D;50_55;476
03;Pankow;0312;Rosenthal;2;D;55_60;469
03;Pankow;0312;Rosenthal;2;D;60_65;319
03;Pankow;0312;Rosenthal;2;D;65_70;276
03;Pankow;0312;Rosenthal;2;D;70_75;221
03;Pankow;0312;Rosenthal;2;D;75_80;224
03;Pankow;0312;Rosenthal;2;D;80_85;160
03;Pankow;0312;Rosenthal;2;D;85_90;80
03;Pankow;0312;Rosenthal;2;D;90_95;25
03;Pankow;0312;Rosenthal;2;D;95 und älter;6
03;Pankow;0313;Wilhelmsruh;1;A;00_05;30
03;Pankow;0313;Wilhelmsruh;1;A;05_10;19
03;Pankow;0313;Wilhelmsruh;1;A;10_15;20
03;Pankow;0313;Wilhelmsruh;1;A;15_20;12
03;Pankow;0313;Wilhelmsruh;1;A;20_25;35
03;Pankow;0313;Wilhelmsruh;1;A;25_30;59
03;Pankow;0313;Wilhelmsruh;1;A;30_35;72
03;Pankow;0313;Wilhelmsruh;1;A;35_40;52
03;Pankow;0313;Wilhelmsruh;1;A;40_45;31
03;Pankow;0313;Wilhelmsruh;1;A;45_50;40
03;Pankow;0313;Wilhelmsruh;1;A;50_55;18
03;Pankow;0313;Wilhelmsruh;1;A;55_60;15
03;Pankow;0313;Wilhelmsruh;1;A;60_65;6
03;Pankow;0313;Wilhelmsruh;1;A;65_70;6
03;Pankow;0313;Wilhelmsruh;1;A;70_75;6
03;Pankow;0313;Wilhelmsruh;1;D;00_05;175
03;Pankow;0313;Wilhelmsruh;1;D;05_10;170
03;Pankow;0313;Wilhelmsruh;1;D;10_15;163
03;Pankow;0313;Wilhelmsruh;1;D;15_20;139
03;Pankow;0313;Wilhelmsruh;1;D;20_25;133
03;Pankow;0313;Wilhelmsruh;1;D;25_30;135
03;Pankow;0313;Wilhelmsruh;1;D;30_35;235
03;Pankow;0313;Wilhelmsruh;1;D;35_40;274
03;Pankow;0313;Wilhelmsruh;1;D;40_45;205
03;Pankow;0313;Wilhelmsruh;1;D;45_50;211
03;Pankow;0313;Wilhelmsruh;1;D;50_55;301
03;Pankow;0313;Wilhelmsruh;1;D;55_60;310
03;Pankow;0313;Wilhelmsruh;1;D;60_65;226
03;Pankow;0313;Wilhelmsruh;1;D;65_70;183
03;Pankow;0313;Wilhelmsruh;1;D;70_75;149
03;Pankow;0313;Wilhelmsruh;1;D;75_80;173
03;Pankow;0313;Wilhelmsruh;1;D;80_85;179
03;Pankow;0313;Wilhelmsruh;1;D;85_90;69
03;Pankow;0313;Wilhelmsruh;1;D;90_95;6
03;Pankow;0313;Wilhelmsruh;2;A;00_05;20
03;Pankow;0313;Wilhelmsruh;2;A;05_10;18
03;Pankow;0313;Wilhelmsruh;2;A;10_15;9
03;Pankow;0313;Wilhelmsruh;2;A;15_20;21
03;Pankow;0313;Wilhelmsruh;2;A;20_25;23
03;Pankow;0313;Wilhelmsruh;2;A;25_30;66
03;Pankow;0313;Wilhelmsruh;2;A;30_35;55
03;Pankow;0313;Wilhelmsruh;2;A;35_40;56
03;Pankow;0313;Wilhelmsruh;2;A;40_45;43
03;Pankow;0313;Wilhelmsruh;2;A;45_50;29
03;Pankow;0313;Wilhelmsruh;2;A;50_55;19
03;Pankow;0313;Wilhelmsruh;2;A;55_60;9
03;Pankow;0313;Wilhelmsruh;2;A;60_65;16
03;Pankow;0313;Wilhelmsruh;2;A;65_70;12
03;Pankow;0313;Wilhelmsruh;2;A;70_75;6
03;Pankow;0313;Wilhelmsruh;2;A;85_90;6
03;Pankow;0313;Wilhelmsruh;2;D;00_05;184
03;Pankow;0313;Wilhelmsruh;2;D;05_10;158
03;Pankow;0313;Wilhelmsruh;2;D;10_15;163
03;Pankow;0313;Wilhelmsruh;2;D;15_20;142
03;Pankow;0313;Wilhelmsruh;2;D;20_25;152
03;Pankow;0313;Wilhelmsruh;2;D;25_30;146
03;Pankow;0313;Wilhelmsruh;2;D;30_35;264
03;Pankow;0313;Wilhelmsruh;2;D;35_40;271
03;Pankow;0313;Wilhelmsruh;2;D;40_45;239
03;Pankow;0313;Wilhelmsruh;2;D;45_50;242
03;Pankow;0313;Wilhelmsruh;2;D;50_55;311
03;Pankow;0313;Wilhelmsruh;2;D;55_60;310
03;Pankow;0313;Wilhelmsruh;2;D;60_65;236
03;Pankow;0313;Wilhelmsruh;2;D;65_70;208
03;Pankow;0313;Wilhelmsruh;2;D;70_75;189
03;Pankow;0313;Wilhelmsruh;2;D;75_80;247
03;Pankow;0313;Wilhelmsruh;2;D;80_85;255
03;Pankow;0313;Wilhelmsruh;2;D;85_90;104
03;Pankow;0313;Wilhelmsruh;2;D;90_95;27
03;Pankow;0313;Wilhelmsruh;2;D;95 und älter;10
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;00_05;431
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;05_10;471
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;10_15;400
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;15_20;384
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;20_25;1166
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;25_30;2212
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;30_35;2445
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;35_40;2126
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;40_45;1724
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;45_50;1700
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;50_55;1412
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;55_60;1427
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;60_65;1122
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;65_70;822
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;70_75;718
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;75_80;462
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;80_85;265
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;85_90;93
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;90_95;21
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;A;95 und älter;3
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;00_05;2243
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;05_10;1796
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;10_15;1707
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;15_20;1782
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;20_25;2573
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;25_30;3198
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;30_35;3666
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;35_40;3100
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;40_45;2695
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;45_50;2344
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;50_55;3303
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;55_60;3708
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;60_65;3086
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;65_70;2661
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;70_75;2475
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;75_80;2136
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;80_85;1374
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;85_90;468
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;90_95;145
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;1;D;95 und älter;30
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;00_05;435
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;05_10;373
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;10_15;345
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;15_20;336
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;20_25;1064
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;25_30;2130
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;30_35;2400
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;35_40;1946
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;40_45;1583
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;45_50;1520
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;50_55;1342
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;55_60;1097
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;60_65;905
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;65_70;828
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;70_75;756
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;75_80;433
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;80_85;202
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;85_90;109
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;90_95;50
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;A;95 und älter;24
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;00_05;2108
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;05_10;1805
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;10_15;1650
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;15_20;1743
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;20_25;2779
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;25_30;3452
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;30_35;3634
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;35_40;3081
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;40_45;2616
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;45_50;2584
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;50_55;3297
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;55_60;3764
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;60_65;3356
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;65_70;3066
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;70_75;2823
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;75_80;2476
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;80_85;1896
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;85_90;897
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;90_95;416
04;Charlottenburg-Wilmersdorf;0401;Charlottenburg;2;D;95 und älter;144
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;00_05;328
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;05_10;379
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;10_15;343
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;15_20;354
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;20_25;683
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;25_30;1267
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;30_35;1545
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;35_40;1372
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;40_45;1160
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;45_50;1117
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;50_55;947
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;55_60;847
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;60_65;676
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;65_70;530
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;70_75;489
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;75_80;294
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;80_85;145
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;85_90;54
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;90_95;25
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;A;95 und älter;13
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;00_05;1688
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;05_10;1561
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;10_15;1497
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;15_20;1475
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;20_25;1869
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;25_30;2188
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;30_35;2641
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;35_40;2322
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;40_45;2074
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;45_50;1908
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;50_55;2850
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;55_60;3176
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;60_65;2543
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;65_70;2352
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;70_75;2138
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;75_80;2124
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;80_85;1563
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;85_90;549
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;90_95;180
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;1;D;95 und älter;40
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;00_05;302
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;05_10;318
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;10_15;360
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;15_20;299
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;20_25;686
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;25_30;1235
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;30_35;1450
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;35_40;1224
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;40_45;1107
04;Charlottenburg-Wilmersdorf;0402;Wilmersdorf;2;A;45_50;1007
