Name
SUBWAY Soda Springs Caribou
Caribou Mountain Pizza & Grill
Cedar View Supper Club Nv
Arctic Circle
A&W
Oregon Trail Country Club
Lunch Express
Adies Attic Coffee Shop
3C Grill
TacoTime
Gonzalez Mexican & American Grill
Geyser Bowl
El Toro
Golden China Restaurant
Isela's Mexican Grill & More
Cedar View Restaurant
Trail Motel & Restaurant
Phillip 66 Quik Stop
Diamond Heart Cattle Steakhouse
Main Street Diner
Soda Sip
Bergy's
Bar
Porter's Pub
Diamond Heart Cattlemen's Steakhouse Soda Springs
A&W
Stockman's Bar & Grill
