Name
SONIC Drive-In
SONIC Drive-In
Jack in The Box
Texas Roadhouse
Texas Roadhouse
Texas Roadhouse
Clay Pit
Clay Pot
Clay Pigeon
Texas Toms
Clay's Restaurant
Clay Cafe
Clay Urban Kitchen
Texas Best Smokehouse
Texas Sage Grill
Texas Best Beef Jerky
SUBWAY Henrietta Clay
The Clay's Bbq Spot & More
Tortilleria La Fe Clay
Clay Country Store & Grill
Star Auto Service-Clay Road
Ay Jalisco Paleteria
Domino's
Texas Roadhouse
La Casa de Las Nieves-Clay Road
Leal's Mexican Restaurant
Pantego Bay
Wholly Frijoles
Steak & Shake
Steak & Shake
Rincon Vallenato Bar & Grill
Paleteria y Neveria
at Donuts
Church's Chicken
Taco Bell
El Arriero Taqueria
Taqueria La Marianita
La Pasadita Restaurant
Tipicos Ay Caramba Restaurant
Dam Distributors
La Pupusa Gordita
Taqueria Savor a Mexico
SUBWAY
Taqueria Panchita
O'taste & Sea Seafood & Steakhouse
Mario's Mexican Restaurant
Tequilas Mexican Grill #2
Taqueria El Gran Pastor 2
Dos Mundos Spud Shack Waco Tx
La Laguna Restaurant
Taqueria Bello
The Krahal Pantry
Pronto Cucinino
Ruchi's El Rincon de Mexican Grill
Roma Pizza
Thanh Restaurant
Jennis Party Rental & Banquet Hall
Tostaderia Maderos
El Sazon de Cuba
As Good As IT Gets
Basa's Mexican Grill
Bridge Street Grill
Reina Meals
Spirits Bar
Stewart's Sweet Stop
Toño Parrilla
Laredo Taco
SUBWAY the Plazas at Westway Park Sc
Pat Greer's Kitchen
Taco & Salsa
Alegria Gardens Banquet Hall
Jolly Travel Center
Bev's Country Kitchen
Dairy Queen
Shell
Snowflakes Donuts
The Orange Giraffe
Shenki's Juice Cafe
Mi Fondita
Taquería Linda
El Primo
Bridgewater Ice Cream
Milles Coffee Shop
The Burger Shop
Taqueria Argelia
Henrietta Nutrition
Sher E Punjab Restaurant
Snowflake Donuts
Good Morning Donuts
Godfather's Pizza
Mama Ann's Bbq
Henrietta's Steakhouse Station
Southern Maid Donuts
Santitos
Lizzie & Nano's Shaved Ice
Earthy Goodness Vegan Ice-Cream
Baytown Seafood & Meat
The Open Table-Outdoor Eatery
La Michona Ice Cream
Max Donuts
