Name
Oney Frosty in Town the
SUBWAY Alturas Modoc
Nipa's California Cuisine
California Pines Lodge Restaurant
The Brass Rail
Lazy B Grill
Wagon Wheel Restaurant
Woody's
Captain Jack's Stronghold Restaurant
Adin Supply Company
Susan's Frosty Deli & Pizza
Nacho's Restaurant
Wagon Wheel Cafe
King Wah
Whalen's Public House
Misso
Country Hearth
TLB's Deli & Pizza
The Station
Lazy B Grill
El Agave Azul Mexican Restaurant
The Barn
Fort Bidwell Hotel & Restaurant
China Gourmet
Frosty's
High Grade Room at The Niles Hotel
Bizzler
Davis Creek Mercantile
Wild Flour Bakery & Restaurant
SUBWAY
Bear Creek Cafe
Nuch's Thai Food
Pena's Mexican Grill
Wubba's BBQ Alturas
The One Thai Oishi
Antonio's Cucina Italiana
The Country Washboard
Rubio's Tacos
SUBWAY
Brass Rail
Bonneville Hill Top Sub
Mike & Wanda's
Jean O Foster
Bottle Shop
Chez Yeo
The Dugout
Harold's Frosty
Auction Yard Cafe
