Name
SUBWAY Mount Sterling Montgomery
Montgomery Inn
Applebee's
Cracker Barrel Old Country Store
Fresh Doughnut
Waffle House
The Corner Store
McDonald's
Taco Bell
China Wall
Tic Town Pizza
Captain D's Seafood
Don Senor
Billy Macks Billiard & Grill
Hardee's
Little Caesars
Melini Cucina Italian
Asian Cuisine
Bamk Street Steakhouse
Los Rodeos Mexican Bar & Grill
Domino's
Puerta Grande
El Cancun Mexican Restaurant
Bri & Erica's Pizza
Pitt's Family Restaurant
Arby's
Long John Silver's
Tomatoes & Flames
Spoonful of Sugar
Krystal
Pizza Hut
C C Concession
Lee's Famous Recipe Chicken
Dairy Queen Grill & Chill
Los Coquitos
Papa John's
Cattleman's Roadhouse
Romero's
Berrymans Tastytreat
Cracker Barrel
L & R Pit Shop
Banks Soul Food
Taste of Country Buffet
Hunt Brothers Pizza
El Camino Real Mexican Restaurant
Joker's Bar & Grill
Pablos Fresh Mex
Fish Fridays
Blue Isle Homestyle Restaurant & Bar
Arby's
Don Senor
Arby's
Big Daddy's
McDonald's
Old Silo Golf Club & Restaurant
SUBWAY Applewood Market/Shell Gas
Lunch Box
Portland Bar & Grill
Wendy's
Steak & Shake
Hunt Brothers Pizza
Kfc Mount Sterling
SUBWAY/Pilot Travel Center #41
Rally's
Giovanni's Pizza
Long John Silver's
Burger King Mount Sterling
Huddle House
