Name
Polar King Drive-In
Hot Stuff Pizza
Corner Bar & Grill
Casey's
IDK Bar & Grill
SUBWAY Jamestown Stutsman
Quiznos
Hula's Fire Grill
Hitching Post
Double S Lawn Service
Gundy's Bar & Grill
The Depot Cafe
Lazyfish
Corner Bar
Streeter Community Cafe
Hondos Hideaway
Davoni's
Shadys
Jonny B's Brickhouse
TCBY
Hardee's
Hong Kong Buffet
SUBWAY Buffalo Square Mall
Dairy Treat
Domino's
Dairy Queen
Jamestown Truck Plaza
Hot Stuff Pizza
Trails End
Woodworth Cafe
Sportsman's Bar
Cherry Berry
Paradiso Mexican Restaurant
Pizza Ranch
La Carreta
Comfort
Community Cafe
James River Community Center
Taco Bell
BURGER KING
Sabir's Buffalo Grill
Pantry Cafe
Applebee's
Jamestown Country Club
Gundys Bar & Grill
Ypsilanti Bar & Grill
Babb's Coffee House
Reister Meats & Bakery
Eckman's Auto Service
The Buff Bar & Lounge
Hot Stuff Pizza
McDonald's
Knights of Columbus
Pan-O-Gold Baking Company
Taco John's
Arby's
Chinese Dragon
Casey's
All Vets Club
Papa Murphy's
Frontier Fort
Grizzly's Wood-Fired Grill
Firehouse Ribs
Medina Cafe
Quiznos
Pingree Cafe
