county,pop1,white,black,asian,indigenous,pacific,hispanic,two_pop
Concordia Parish,19259,0.5831040033231216,0.3979957422503764,0.0043615971753465915,0.004621216054831507,0.00020769510358793292,0.017134846046004466,0.009709746092735864
Conecuh,12067,0.5175271401342504,0.4607607524654015,0.0023203778901135326,0.005552332808485954,0.00024861191679787854,0.02295516698433745,0.013590784784950691
Contra Costa,1153526,0.6512926453326583,0.09541527455818075,0.18301971520364518,0.010150616457713134,0.005956519402250144,0.26043626238160217,0.05416522904555251
Converse,13822,0.9571697294168716,0.00665605556359427,0.005281435392851975,0.012371581536680654,0.0007958327304297497,0.08414122413543626,0.0177253653595717
Conway,20846,0.8479324570661038,0.11421855511848795,0.004221433368511945,0.008682720905689341,0.000335795836131632,0.04010361700086348,0.024609037705075314
Cook,5172966,0.6547066035230079,0.23804158001425102,0.07874418660397149,0.007439059139379613,0.0007355548055022979,0.2552599417819487,0.0203330159138877
Cooke,41257,0.91962576047701,0.03611508350098165,0.010349758828804808,0.01371888406815813,0.0006059577768621082,0.18922849455849916,0.01958455534818334
Cooper,17709,0.8906205884013778,0.0701902987181659,0.006606810096561071,0.006042125472923372,0.0007905584730927776,0.02111920492404992,0.025749618837879046
Coos,96050,0.9240499739718896,0.00709005726184279,0.010640291514836022,0.02172826652785008,0.001915668922436231,0.051972930765226445,0.034575741801145234
Coosa,10663,0.6675419675513458,0.3089186907999625,0.0016880802775954234,0.006095845446872363,0.0016880802775954234,0.026259026540373254,0.014067335646628529
Copiah,28065,0.46335293069659717,0.5192588633529307,0.0037413148049171567,0.002779262426509888,0.00017815784785319794,0.033279885978977373,0.010689470871191877
Cortland,47581,0.9448729534898384,0.020869674870221306,0.010592463378239212,0.003635905088165444,0.00037830226350854334,0.028456736932809316,0.019650700910027113
Coryell,75951,0.7348422008926808,0.17728535503153348,0.021724532922542165,0.011862911614066964,0.009782623006938685,0.18892443812458032,0.04450237653223789
Coshocton,36600,0.9652732240437158,0.011939890710382513,0.0036065573770491803,0.0030327868852459017,0.0004371584699453552,0.011721311475409836,0.015710382513661202
Cottonwood,11196,0.9130046445158986,0.013486959628438728,0.041443372633083245,0.008663808503036798,0.0035727045373347625,0.08351196856020007,0.01982851018220793
Covington,55685,0.7696866301517464,0.20422016701086468,0.004776869893148963,0.0056927359252940644,0.0002334560474095358,0.020364550597108736,0.01539014097153632
Coweta,148509,0.7675561750466302,0.18439959867752123,0.022348813876600072,0.004262367937296729,0.0010504413873906632,0.07305954521274804,0.020382603074561138
Cowley,34908,0.8889079867079179,0.02841755471525152,0.019393835224017417,0.022974676291967457,0.0046980634811504525,0.11229517589091326,0.0356078835796952
Cowlitz,110593,0.9105639597442876,0.011465463456095774,0.015841870642807412,0.020715596828009004,0.0043221542050581865,0.0933603392619786,0.03709095512374201
Craig,19273,0.7387536968816479,0.02474964976910704,0.0054999221709126755,0.15897888237430602,0.0008820629896746744,0.033207077258340684,0.07113578581435169
Craighead,110332,0.7947105100967987,0.16775731428778595,0.012797737737011927,0.005329369539208933,0.0005528767719247363,0.052505166225573725,0.018852191567269694
Craven,102139,0.7183837711354135,0.21357170130900047,0.029234670400140984,0.006657594062992589,0.0019581159008801733,0.07607280274919473,0.03019414719157227
Crawford,340746,0.9342002547351986,0.026447852652709054,0.010342014286301233,0.009399963609257335,0.0010887875426270595,0.04824414666643189,0.018521127173906665
Creek,71522,0.7890718939626968,0.0226783367355499,0.007242526774978328,0.10816252341936747,0.0009507564106149157,0.046027795643298564,0.0718939626967926
Crenshaw,13772,0.7216816729596283,0.2388178913738019,0.01103688643624746,0.0066076096427534125,0.00043566656985187334,0.024179494626778972,0.021420273017717106
Crisp,22372,0.5215000893974611,0.4475236903271947,0.013230824244591453,0.0033524047917039158,0.0008492758805649919,0.037815126050420166,0.013543715358483819
Crittenden,56761,0.5136625499903102,0.4623421010905375,0.005831468790190448,0.0041225489332464196,0.0005637673754866898,0.025334296435933122,0.013477563820228678
Crockett,17694,0.8480275799706115,0.11676274443314118,0.0048604046569458575,0.010794619645077427,0.00039561433254210466,0.21736181756527637,0.019159036961681926
Crook,31988,0.950794047767913,0.0068150556458672,0.005877203951481806,0.01553707640365137,0.0008440665249468551,0.06414905589596098,0.020132549706139802
Cross,16419,0.7398136305499726,0.2317437115536878,0.00791765637371338,0.004324258481028077,0.00048724039222851573,0.019976856081369145,0.01571350264936963
Crow Wing,65055,0.9593113519329798,0.008546614403197294,0.004842056721235877,0.010145261701637076,0.0003535469986934133,0.015386980247482899,0.016801168242256553
Cullman,83768,0.9572629166268742,0.013800019100372457,0.007246203800974119,0.006434437971540445,0.000811765829433674,0.04479037341228154,0.01444465667080508
Culpeper,52605,0.7943921680448627,0.1458416500332668,0.016956563064347497,0.007850964737192281,0.0016538351867693185,0.11592053987263568,0.03330481893356145
Cumberland,1121241,0.7625488186750217,0.16865865590002507,0.027587289440896293,0.00950910642761012,0.0017935483986047602,0.09627457433326109,0.02990258115784207
Currituck,27763,0.9049094118070814,0.05759464034866549,0.00832042646688038,0.00723985160105176,0.000792421568274322,0.04365522457947628,0.02114324820804668
Curry,71879,0.8759164707355417,0.04906857357503582,0.015122636653264514,0.023024805576037508,0.0021703139999165264,0.3194535260646364,0.034697199460203956
Custer,69537,0.9000819707493852,0.017731567367013246,0.008312121604325755,0.04458058299897896,0.0005464716625681292,0.1029236233947395,0.028747285617728692
Cuyahoga,1235072,0.6351694476111515,0.30523078816457666,0.033567273810757595,0.0026152321484091616,0.0004242667633951705,0.06262226007876463,0.02299299150171002
Dade,23677,0.9524010643240275,0.01123453140178232,0.009080542298433079,0.007264433838746463,0.0005912911264095958,0.023060353929974235,0.019428137010601004
Dakota,449047,0.8356296779624405,0.07455121624239779,0.05155807743955532,0.007776468832883863,0.0011624618358434642,0.08973448213661377,0.0293220976868791
Dale,49172,0.7376759131212886,0.20975351826242578,0.014500122020662165,0.008582119905637354,0.0018099731554543236,0.07016188074513952,0.02767835353453185
Dallas,2790052,0.6698398452788693,0.23405872005252948,0.06530344237311705,0.010451776526028906,0.0010444249784591828,0.38749098583108843,0.01930179079099601
Dane,546695,0.8491901334382059,0.055319693796358115,0.06298393071090827,0.004679025782200313,0.0005487520463878396,0.06541673144989436,0.02727846422593951
Danville city,40044,0.44890620317650587,0.5152582159624414,0.013784836679652383,0.004694835680751174,0.000624313255419039,0.046998301867945264,0.016731595245230248
Dare,37009,0.9383393228674106,0.02750682266475722,0.008808668161798481,0.005728336350617418,0.0005674295441649329,0.07730552027885108,0.01904942041125132
Darke,51113,0.9724923209359654,0.006925831001897756,0.004578091679220551,0.0025238197718779956,0.0004891123588910845,0.016884158628920235,0.012990824252147204
Darlington,66618,0.5604040949893422,0.4171845447176439,0.004773484643789966,0.004007925785823652,0.0005253835299768832,0.021690834309045604,0.0131045663334234
Dauphin,278299,0.7146737861077475,0.19210633167923707,0.053262857574048056,0.004484385499049583,0.000891127887631648,0.09901580674023262,0.03458151125228621
Davidson,861753,0.6939378220905527,0.2404389656897046,0.03502627783135075,0.00563270449885292,0.0009735968427147918,0.09825089091653873,0.023990633046824323
Davie,42846,0.8998272884283247,0.06451010596088316,0.008542220977454138,0.007025159874900808,0.000256733417355179,0.0725155207020492,0.019838491341082013
Daviess,143140,0.9202039960877463,0.04197289367053235,0.014810674863769736,0.0023124214056168785,0.0012155931256112897,0.03643286293139584,0.01948442084672349
Davis,364481,0.9228025603529402,0.01403090970448391,0.020431792055004238,0.007940057232064222,0.007827568515231247,0.09950312910686702,0.026967112140276174
Davison,19775,0.9286978508217446,0.009506953223767383,0.006725663716814159,0.03458912768647282,0.0009608091024020227,0.03706700379266751,0.019519595448798988
Dawson,71044,0.9197398795112888,0.03998930240414391,0.010514610663813975,0.01304825178762457,0.0015061088902651877,0.23948538933618602,0.015201846742863578
De Soto Parish,27463,0.6125696391508575,0.3563339766230929,0.0037140880457342605,0.01139715253249827,0.000582602046389688,0.02993118013327022,0.015402541601427375
De Witt,15638,0.9693055377925566,0.009783859828622586,0.004796009719913032,0.002749712239416805,0.0005115743701240568,0.027880803171761094,0.012853306049366927
DeKalb,1012219,0.49586502525639214,0.42346863672782276,0.05220312995507889,0.00582779023116539,0.001129202277372782,0.09000720199877695,0.02150621555216806
DeSoto,222946,0.6943609663326545,0.27119571555443917,0.014416046935132274,0.004310460829079687,0.0009867860378746424,0.09700555291415859,0.014730024310819661
DeWitt,20160,0.8801587301587301,0.09126984126984126,0.004067460317460318,0.010267857142857143,0.0003968253968253968,0.361656746031746,0.013839285714285714
Deaf Smith,18546,0.9407419389625795,0.022592472770408715,0.006308637981235846,0.01768575434055861,0.0007009597756928718,0.7419928825622776,0.011970236169524426
Dearborn,49458,0.9728254276355696,0.0069756156739051315,0.004569533745804521,0.002325205224635044,0.0006874519794573173,0.014052327227142222,0.012616765740628411
Decatur,75323,0.8121822019834579,0.15926078355880674,0.00946590018984905,0.0051245967367205235,0.0010886449026193859,0.040532108386548596,0.012877872628546394
Defiance,38087,0.9528448026885814,0.021030797910048048,0.0049885787801612095,0.004489720902145089,0.0003675794890645102,0.10363116023840155,0.016278520229999736
Del Norte,27812,0.7809578599165827,0.03523658852293974,0.03095785991658277,0.096792751330361,0.0019416079390191284,0.2012081116065008,0.0541133323745146
Delaware,994214,0.7610162399644342,0.14747026294137883,0.05427503535456149,0.012681374432466249,0.0005873986888134747,0.03607573419807003,0.02396968861834575
Delta,72277,0.9364251421614068,0.0106672938832547,0.006668788134537958,0.021569793987022152,0.0005534264012064695,0.08023299251490792,0.02411555543257191
Dent,15573,0.9548577666474025,0.006742438836447698,0.0077056443845116545,0.011622680279971745,0.0005779233288383741,0.01913568355487061,0.01849354652282797
Denton,887207,0.7561561168926756,0.11024371989851298,0.09673503477767871,0.008365578720636785,0.0011913792384415363,0.19601400800489627,0.027308170472054437
Denver,727211,0.8092149321173635,0.09760715940765473,0.040818964509612754,0.017439230154659376,0.0019677920163473873,0.29287785800819843,0.03295192179436229
Des Moines,38967,0.8954243334103216,0.062078168706854515,0.009957143223753432,0.003952062001180486,0.0005902430261503323,0.0339261426335104,0.02799804963173968
Deschutes,197692,0.9410345385751573,0.005675495214778545,0.01277239342006758,0.011001962648969103,0.0015529207049349493,0.08257289116403294,0.027962689436092508
Desha,11361,0.49353049907578556,0.47900712965407977,0.00704163365900889,0.004577061878355778,0.0014963471525393892,0.06434292755919373,0.014347328580230613
Dewey,10783,0.506816284892887,0.007048131317815079,0.006491699897987573,0.4347584160252249,0.00009273856997125104,0.06148567189093944,0.044792729296114255
Dickenson,14318,0.9821902500349211,0.0053080039111607765,0.0022349490152255903,0.002514317642128789,0.0,0.010546165665595754,0.007752479396563766
Dickinson,60963,0.9595984449584174,0.007348719715237111,0.007348719715237111,0.00780801469743943,0.0007381526499680134,0.02806620409100602,0.017157948263700932
Dickson,53948,0.9264291540001482,0.04089122859049455,0.006654556239341588,0.005319937717802328,0.0005931637873507822,0.038741009861347965,0.02011195966486246
Dillon,30479,0.4706519242757308,0.4727517306998261,0.005840086617014994,0.03021752682174612,0.00029528527838839855,0.028347386725286264,0.020243446307293547
Dimmit,10124,0.9574278941129988,0.016791781904385617,0.007605689450809957,0.00809956538917424,0.00019755037534571315,0.8759383642828922,0.009877518767285659
Dinwiddie,28544,0.647771860986547,0.32216928251121074,0.008408071748878924,0.004274103139013453,0.0006306053811659193,0.03773122197309417,0.016746076233183856
Dixie,16826,0.8734101985023178,0.09758706763342447,0.004338523713300844,0.006359205990728634,0.00017829549506715798,0.04207773683584928,0.01812670866516106
Dodge,165943,0.9109392984337995,0.059399914428448324,0.00670712232513574,0.007972617103463238,0.0014643582434932477,0.06842108434824005,0.013516689465659894
Dooly,13390,0.4766990291262136,0.5017923823749066,0.007542942494398805,0.0028379387602688573,0.0008215085884988797,0.07027632561613144,0.010306198655713219
Door,27668,0.963712592164233,0.0079514240277577,0.0054937111464507735,0.007300852970941159,0.0004698568743675004,0.034624837357235795,0.01507156281624982
Dorchester,194738,0.6827224270558391,0.26139222955971614,0.019533937906315153,0.006834824225369471,0.0013916133471638817,0.058252626606003964,0.028124967905596238
Dougherty,87956,0.2625517304106599,0.7097298649324663,0.009334212560825868,0.0028991768611578515,0.002148801673564055,0.03057210423393515,0.013336213561326117
Douglas,1511259,0.8198647617648597,0.10071999571218435,0.03695064843286293,0.012273210614461188,0.0011427558082367085,0.10538630373747981,0.0290486276673952
Do�a Ana,218195,0.9182978528380576,0.02416187355347281,0.013203785604619721,0.023483581200302483,0.0017323953344485438,0.6876097069135406,0.019120511469098742
Drew,18219,0.6931774521104341,0.2810253032548438,0.006860969317745211,0.005378999945112245,0.0004391020363356935,0.03754322410670179,0.013118173335528843
DuPage,922921,0.79455771404053,0.05289726856361487,0.12732075659780198,0.003946166573303674,0.0005471757604388675,0.14574378522105358,0.020730918464310598
Dubois,42736,0.9702592661924373,0.00865780606514414,0.007090041183077499,0.0031355297641332833,0.00278453762635717,0.0871396480718832,0.008072819168850618
Dubuque,97311,0.9254041166980095,0.03634738107716497,0.012609057557727286,0.0029698595225616836,0.005878061061955997,0.026307406151411455,0.016791524082580594
Duchesne,19938,0.9092687330725249,0.005416792055371652,0.005065703681412378,0.0492025278362925,0.0034607282575985555,0.08305747818236534,0.02758551509680008
Dukes,17332,0.8981652434802677,0.04713824140318486,0.010904684975767368,0.012808677590583892,0.0006346642049388415,0.03871451650126933,0.030348488345257326
Dunklin,29131,0.858707219113659,0.10627853489409907,0.009096838419553053,0.005011843053791494,0.00020596615289554085,0.06971954275514057,0.020699598366001853
Dunn,49792,0.9324389460154242,0.009539685089974293,0.028137050128534704,0.013777313624678664,0.0004820051413881748,0.02373875321336761,0.015625
Duplin,58741,0.7039886961406854,0.2547113600381335,0.007490509184385693,0.013687203146013857,0.0042389472429819035,0.2301118469212305,0.015883284247799664
Durham,321488,0.5404649629224108,0.36881314388095354,0.054698775693027425,0.00901433334992286,0.001023366346488827,0.13663962574030758,0.025985417807196536
Dutchess,294218,0.8100592077982992,0.12050928223290214,0.037125532768219484,0.004880734693322638,0.0008769008014465464,0.1290199783833756,0.026548341705809976
Duval,968912,0.610153450468154,0.3045653268821111,0.049457535875291045,0.004590716184751556,0.0012292137985699424,0.11425495813861321,0.030003756791122414
Dyer,37159,0.825022201889179,0.1449716084932318,0.007454452487957157,0.004225086789203154,0.0003229365698754003,0.03581904787534648,0.018003713770553566
Eagle,55127,0.944546229615252,0.015183122607796543,0.013296569738966387,0.014058446859070872,0.0009614163658461371,0.2971502167721806,0.011954214813068006
Early,10190,0.45966633954857705,0.5169774288518155,0.007360157016683023,0.005593719332679097,0.0005888125613346418,0.022767419038272816,0.009813542688910697
East Baton Rouge Parish,440059,0.47596799520064353,0.4715004124446949,0.03395681033679575,0.002658734396978587,0.0003772221452123465,0.044039549242260695,0.015538825475674853
East Feliciana Parish,19135,0.550979879801411,0.4270185523909067,0.0030310948523647767,0.0051737653514502225,0.00020904102430101908,0.017925267833812385,0.01358766657956624
Eastland,18360,0.9426470588235294,0.02162309368191721,0.007516339869281046,0.012309368191721133,0.0008169934640522876,0.16998910675381262,0.015087145969498911
Eaton,110268,0.8712319077157471,0.07186128341858018,0.02504806471505786,0.005359669169659375,0.0003627525664744078,0.05665288206914064,0.02613632241448108
Eau Claire,104646,0.9170441297326224,0.012260382623320529,0.04281100089826654,0.006488542323643522,0.00182520115436806,0.026575311048678402,0.019570743267778988
Ector,166223,0.9011147675111146,0.053398145864290744,0.012982559573584882,0.014775331933607262,0.0026771265107716742,0.6255933294429772,0.015052068606630851
Eddy,60747,0.9271404349185968,0.019556521309694305,0.008691787248753025,0.02515350552290648,0.001481554644673811,0.48804056167382753,0.017976196355375573
Edgar,17161,0.9775071382786551,0.005943709574034148,0.003612843074412913,0.002447409824602296,0.00029135831245265427,0.013460754035312628,0.0101975409358429
Edgecombe,51472,0.3972645321728318,0.5780035747590924,0.003205626359962698,0.007518650917003419,0.0013405346596207647,0.049599782405968296,0.012667081131488966
Edgefield,27260,0.6228539985326486,0.3508804108584006,0.00553925165077036,0.0049889948642699924,0.000586940572267058,0.061995597945708,0.015150403521643433
Edmonson,12150,0.96,0.019753086419753086,0.003868312757201646,0.004609053497942387,0.0001646090534979424,0.014732510288065843,0.011604938271604939
Edwards,11125,0.9575730337078652,0.009617977528089888,0.004044943820224719,0.013393258426966292,0.0,0.15721348314606742,0.015370786516853932
Effingham,98304,0.872802734375,0.09580485026041667,0.009623209635416666,0.0038045247395833335,0.0008544921875,0.039805094401041664,0.017110188802083332
El Dorado,192843,0.8863998174680958,0.010371130919971168,0.048313913390685685,0.013347645494002894,0.0022609065405537147,0.13159928024351417,0.03930658618669073
El Paso,1559641,0.8791702705943226,0.05314876949246654,0.021851823592737046,0.011979038765972425,0.003050702052587743,0.5282375880090354,0.03079939550191358
Elbert,45923,0.8339394203340375,0.12917274568299109,0.010974892755264247,0.006859307972040154,0.0013936371752716504,0.06931167388890098,0.017659996080395444
Elk,32440,0.9757398273736129,0.004808877928483354,0.00437731196054254,0.0035141800246609126,0.0002157829839704069,0.011528976572133169,0.011344019728729964
Elkhart,206341,0.8947034278209371,0.06106881327511256,0.012246717811777592,0.006465026339893671,0.0008626496915300401,0.16758666479274598,0.024653365060748954
Elko,52778,0.8810489218992762,0.01318731289552465,0.012372579483875858,0.06442078138618364,0.002747356853234302,0.24665580355451136,0.026223047481905338
Ellis,217238,0.8559322033898306,0.10538211546782791,0.009694436516631528,0.008382511347001905,0.001233669984072768,0.23789576409283827,0.019375063294635377
Elmore,108720,0.7875919793966152,0.16574687270051508,0.01338300220750552,0.008103384841795437,0.0018487858719646799,0.06852465047829286,0.02332597498160412
Emanuel,22646,0.6281020930848715,0.34730195177956374,0.007462686567164179,0.004813212046277489,0.0006182107215402279,0.04596838293738408,0.011701845800582884
Emery,10012,0.9635437475029964,0.00449460647223332,0.005393527766679984,0.011586096683979225,0.0010986815821014781,0.06472233320015981,0.013883339992009589
Emmet,42623,0.9278323909626258,0.008774605260070853,0.006311146564061657,0.03343265373155339,0.001173075569528189,0.036107266030077655,0.022476127912160103
Erath,42698,0.9389901166330976,0.020305400721345263,0.010375193217480913,0.013279310506346901,0.0011007541336830766,0.21558386809686636,0.01594922478804628
Erie,1262696,0.814714705677376,0.12356339134676914,0.03250267681215431,0.006223192280643956,0.0005448659059662817,0.054043887048030564,0.022451167977090288
Escambia,354949,0.6818162609276263,0.24092756987623573,0.030252233419448993,0.012041166477437604,0.0018453355270757208,0.05591225781732023,0.03311743377217572
Essex,1642010,0.6752212227696542,0.24134384078050683,0.04771225510197867,0.00815768478876499,0.0015377494655939975,0.22361495971400905,0.02602724709350126
Estill,14106,0.9806465333900468,0.004820643697717284,0.0009924854671770878,0.003544590954203885,0.0001417836381681554,0.012547851977881752,0.0098539628526868
Etowah,102268,0.8067137325458599,0.15744905542300622,0.008223491219149686,0.006130950052802441,0.0029823600735322878,0.041361911839480583,0.01850041068564947
Evangeline Parish,33395,0.6948645006737536,0.2820182662075161,0.005120527025003743,0.004731247192693517,0.00017966761491241203,0.04039526875280731,0.013085791286120677
Evans,10654,0.65299418058945,0.31124460296602213,0.011920405481509293,0.005913272010512484,0.0038483198798573304,0.11779613290782805,0.014079219072648771
Fairbanks North Star Borough,96849,0.7561255149769228,0.053154911253600966,0.03389813007878244,0.08173548513665603,0.005895775898563743,0.08196264287705604,0.06919018265547398
Fairfax,1147532,0.646760177493961,0.10627503198167894,0.20137564791221507,0.0053227273836372315,0.0008644639103746126,0.1651500786034725,0.03940195131813318
Fairfax city,24019,0.7029435030600775,0.06336650151963029,0.18864232482617926,0.0072858986635580165,0.0014571797327116033,0.17619384653815728,0.03630459219784338
Fairfield,1123253,0.7877575221254695,0.13226405805281624,0.05224824683308213,0.00499086136426967,0.0010104580179176017,0.176310234648828,0.021728853606444852
Falls,17297,0.7186217263109209,0.24166040353818583,0.006301670809967046,0.011447071746545644,0.002081285772099208,0.2403885066774585,0.01988784182228132
Falls Church city,14617,0.7984538551002258,0.04843675172744065,0.09954162960935896,0.005883560238078949,0.000684134911404529,0.1063145652322638,0.04700006841349114
Fannin,61702,0.9230494959644744,0.04095491232050825,0.007260704677320022,0.009529674888982528,0.000680691063498752,0.07993257917085346,0.018524521085216038
Faribault,13653,0.9638907199882809,0.008935765033326009,0.004028418662565004,0.008056837325130009,0.0005127078297810005,0.07331721965868307,0.014575551160917015
Faulkner,126007,0.835890069599308,0.12202496686692009,0.01255485806344092,0.00685676192592475,0.0007301181680382836,0.04187862579063068,0.02194322537636798
Fauquier,71222,0.8702507652129959,0.07826233467187105,0.017269944680014603,0.0052231052202971,0.0009126393530089018,0.09157282862037011,0.02808121086181236
Fayette,784647,0.8140488652859184,0.13305218779909947,0.026823527012784093,0.0033900594789758962,0.0008806507894632874,0.05566069837774184,0.021804709633758874
Fentress,18523,0.975705879177239,0.004858824164552179,0.0035091507855099066,0.004210980942611888,0.00021594774064676348,0.015710198132052045,0.011499217189440155
Fergus,11050,0.954841628959276,0.0034389140271493214,0.004886877828054298,0.017918552036199097,0.0,0.021990950226244345,0.018914027149321267
Fillmore,26529,0.9732745297598854,0.006257303328433036,0.006860416902257907,0.003392513852764899,0.00011308379509216329,0.02239059142824833,0.010102152361566587
Finney,36467,0.8837853401705652,0.044149505031946694,0.041873474648312176,0.01310774124550964,0.0013162585351139387,0.5076644637617572,0.01576768036855239
Flagler,115081,0.8386788435971185,0.1085583197921464,0.025243089649898767,0.004005874123443488,0.0009210903624403681,0.10868866276796343,0.022592782474952423
Flathead,103806,0.9500992235516251,0.0030152399668612606,0.008063117738859026,0.01319769570159721,0.0007995684257172032,0.030162033023139318,0.024825154615340152
Fleming,14581,0.9686578423976407,0.015225293189767506,0.002949043275495508,0.0013030656333584802,0.00006858240175570949,0.01467663397572183,0.011796173101982032
Florence,142588,0.5457682273403092,0.4187308889948663,0.015744662944988358,0.004523522316043426,0.0010449687210704968,0.02758296630852526,0.014187729682722248
Floyd,249712,0.8807065739732172,0.08189434228230923,0.012210065996027423,0.005133914269238162,0.0013255270071121932,0.07587140385724354,0.018729576472095853
Fluvanna,27270,0.8068573524019068,0.15254858819215256,0.009424275760909425,0.004180418041804181,0.0008434176751008435,0.03843050971763843,0.026145947928126145
Fond du Lac,103403,0.9381932825933483,0.022175372087850448,0.018519772153612564,0.005995957564093885,0.0007349883465663472,0.05404098527122037,0.014380627254528398
Ford,46580,0.9339845427221983,0.023465006440532416,0.01206526406182911,0.013224559896951482,0.0018033490768570202,0.4147488192357235,0.015457277801631602
Forest,16251,0.7854285890099071,0.1012860747030952,0.0027075256907267246,0.08787151559904006,0.0007999507722601686,0.04492031259614793,0.021906344224970772
Forrest,74897,0.5920664379080604,0.3780391737986835,0.011215402486080885,0.003431379093955699,0.0008278035168297796,0.02969411324886177,0.014419803196389708
Forsyth,626547,0.7091550992982171,0.18467888282922112,0.07623211028063337,0.0073450196074675966,0.0010374321479474007,0.1188003453851028,0.021551455836513463
Fort Bend,811688,0.5473371541774672,0.21333320191994953,0.2092195523403081,0.005898818265146214,0.0009597283685356935,0.24947023979657207,0.023251544928593253
Fountain,16346,0.9740609323381867,0.005628288266242506,0.0030588523186100575,0.003609445735959868,0.000795301602838615,0.0266120151719075,0.012847179738162242
Franklin,2306386,0.7689280978986172,0.15950018773960647,0.037096565796011595,0.0063540968424192655,0.000767000840275652,0.07365982970760315,0.027354050883069875
Franklin Parish,20015,0.659555333499875,0.32110916812390705,0.0037471896077941546,0.0031976017986510116,0.0004996252810392206,0.016787409442917813,0.01189108168873345
Frederick,348860,0.8320185747864473,0.09144069254142062,0.04138336295362036,0.004996273576792983,0.0008513443788339161,0.10230751590896062,0.029309751762884823
Fredericksburg city,29036,0.6754373880699821,0.24118335858933737,0.03078936492629839,0.008368921339027413,0.0014464802314368371,0.1092436974789916,0.042774486843917894
Freeborn,30281,0.9309798223308345,0.016049668108715037,0.030150919718635448,0.006241537597833625,0.0018493444734321851,0.10237442620785311,0.01472870777054919
Freestone,19717,0.7971800983922503,0.1584419536440635,0.008926307247552874,0.014606684586904702,0.00030430592889384796,0.16072424811076735,0.020540650200334735
Fremont,107159,0.8573614908687092,0.02157541597066042,0.0068123069457535065,0.09073432936104293,0.001091835496785151,0.103043141500014,0.022424621357048872
Fresno,999101,0.7658905355914968,0.05802816732242286,0.1114531964235848,0.02975174682039153,0.0028175329621329577,0.5376633593600647,0.03205882087997109
Frio,20306,0.9104698118782626,0.04141633014872451,0.027381069634590763,0.010292524377031419,0.0002462326405988378,0.7985816999901507,0.010194031320791884
Fulton,1246736,0.5270875309608449,0.38331370875630444,0.0656442101615739,0.0030880635515457963,0.0003216398660181466,0.06821572490086113,0.020544846703712736
Gadsden,45660,0.4193604905825668,0.5549715286903197,0.0064607971966710465,0.006219886114761279,0.001314060446780552,0.10937363118703461,0.01167323696890057
Gage,21513,0.9634174685074142,0.008460000929670431,0.006926044717147771,0.006461209501231814,0.0001859340863663831,0.028773299865197787,0.014549342258169479
Gaines,21492,0.9489112227805695,0.0231714126186488,0.00414107574911595,0.01060859854829704,0.0004187604690117253,0.4253675786339103,0.01274892983435697
Gallatin,128131,0.9487009388828621,0.005650467100077264,0.014563220454066541,0.009763445224028533,0.0008194738197625867,0.039763991539908373,0.020502454519203003
Gallia,29898,0.9425714094588267,0.023145360893705266,0.007358351729212656,0.004548799250786006,0.0034450464914041073,0.01434878587196468,0.018931032176065288
Galveston,342139,0.8025539327583233,0.13232633520294385,0.034871791874062884,0.008063973998871803,0.0010580495061948507,0.25385004340341205,0.02112591665960326
Garfield,131620,0.8955781796079623,0.020893481233855038,0.011274882236742136,0.024114876158638505,0.018826925999088286,0.19859443853517703,0.02931165476371372
Garland,99386,0.8696999577405269,0.08752741834866078,0.008602821322922746,0.007878373211518725,0.0006842009941037973,0.059364498017829476,0.02560722838226712
Garrard,17666,0.9583946564021284,0.02122721612136307,0.0028302954828484093,0.0026604777538775048,0.0004528472772557455,0.021680063398618814,0.014434506962526888
Garrett,29014,0.9730474943130902,0.011098090576962845,0.0041359343765078925,0.0021713655476666436,0.00003446611980423244,0.011925277452264424,0.009512649065968153
Garvin,27711,0.8216592688823933,0.023708996427411498,0.005521273140630075,0.08963949334199416,0.0012269495868066833,0.09487207246219913,0.058244018620764317
Gasconade,14706,0.9713722290221678,0.005643954848361213,0.004283965728274173,0.00380796953624371,0.0004079967360261118,0.01625186998504012,0.014483884128926969
Gaston,224529,0.7762783426639766,0.1791438967794806,0.016274067047018424,0.005941326064784504,0.0006903339880371801,0.0757764030481586,0.021672033456702697
Gates,11562,0.6530012108631724,0.3124026984950701,0.0031136481577581734,0.006227296315516347,0.0010378827192527244,0.023871302542812663,0.024217263449230236
Geary,31670,0.6948847489737923,0.18111777707609725,0.03340700978844332,0.014524786864540574,0.013924850015787811,0.16255131038838017,0.06214082728133881
Geauga,93649,0.9690226270435349,0.012418712426187145,0.006727247487960363,0.0013561276682078826,0.00018152890046877168,0.016412348236500122,0.010293756473640937
Gem,18112,0.9504196113074205,0.0025397526501766783,0.010048586572438163,0.011815371024734983,0.0024845406360424027,0.08624116607773852,0.02269213780918728
Genesee,463093,0.7747450296160814,0.18171943864407367,0.009823080893038764,0.0064587458674607474,0.0002548084294083478,0.035582485591447076,0.026998896549937052
Geneva,26271,0.871493281565224,0.0930684024209204,0.0035019603364927106,0.01115298237600396,0.0007232309390582772,0.0416809409615165,0.020060142362300637
George,24500,0.8968571428571429,0.07738775510204082,0.008081632653061225,0.005387755102040816,0.000040816326530612245,0.030408163265306123,0.012244897959183673
Georgetown,62680,0.675654116145501,0.30424377791959156,0.005472239948947032,0.0032067645181876195,0.0006062539885130823,0.03174856413529036,0.010816847479259732
