nationality,total_population,total_population_MOE_Appx,percentage
Kenya,4848,1709.0489205917506,0.07652286902040784
Liberia,4114,1574.4204184857492,0.06493710461013981
Libya,163,313.4477427102348,0.002572860488928729
Morocco,2553,1240.3569497689195,0.04029762471309843
Nigeria,8010,2196.459371964724,0.12643320562158966
Rwanda,606,604.3637079875288,0.00956535862755098
Senegal,1055,797.404880307967,0.01665256328723809
Sierra Leone,2063,1115.0161473575251,0.03256325882613477
Somalia,897,735.2790480130044,0.014158624899196748
South Africa,4004,1553.2376498597196,0.06320081839061736
Sudan,2961,1335.7707596479654,0.04673766814550899
Tanzania,1240,864.4893087120971,0.01957268102007131
Togo,1059,798.9149640346142,0.016715700967948
Tunisia,248,386.6298708520862,0.003914536204014262
Uganda,1030,787.901261018011,0.01625795278280117
Democratic Republic of Congo (Zaire),3285,1406.9336831508294,0.051851820283011496
Zambia,779,685.2154866318274,0.012296063318254476
Zimbabwe,1084,808.2890457482134,0.017110311472384922
Africa,3922,1537.2566754357863,0.06190649593606426
"Eastern Africa, n.o.s",73,209.765788859284,0.0011522626729558111
"Western Africa, n.o.s",1377,910.9884782013338,0.02173514658438564
"Other Africa, n.o.s",544,572.6151227934198,0.008586724576547414
"Eastern Africa, n.o.s",511,554.976386727064,0.008065838710690677
Australia,1695,1010.7042771292204,0.026754592200823282
Fiji,104,250.37401278378053,0.0016415796984575938
Marshall Islands,62,193.3166696422448,0.0009786340510035654
Micronesia,224,367.4464668856714,0.0035357101197548172
New Zealand,1047,794.3760975245435,0.016526287925818277
Samoa,139,289.45379454961545,0.0021940344046692843
"Other U.S. Island Areas, Oceania, n.o.s",36,147.3076342961508,0.000568239126389167
American Samoa,186,334.8322968303631,0.0029359021530106968
Albania,544,572.615150590944,0.008586724576547414
Austria,788,689.1621097734434,0.01243812309985177
Belgium,845,713.6502886490878,0.01333783504996795
Bulgaria,667,634.0503257794156,0.010528208258377069
Czechoslovakia,501,549.5195488270477,0.00790799450891591
Denmark,993,773.6216605606555,0.015673929236234525
Finland,465,529.409235186946,0.007339755382526741
France,2840,1308.201202530421,0.044827753304034296
Germany,15518,3056.102748025108,0.24494263231408597
Greece,2292,1175.2605018431218,0.03617789104677697
Hungary,1332,895.9814552086314,0.021024847676399182
Iceland,192,340.18985550615054,0.0030306086740755577
Ireland,1955,1085.443599321398,0.030858541446967265
Italy,4862,1711.5144144634444,0.07674385090289251
Netherlands,1603,982.8969851199674,0.02530242554449541
Norway,536,568.3893696759936,0.008460449215127598
Poland,3638,1480.573705458473,0.05742372060566083
Portugal,813,700.0080481009262,0.01283273360428869
Azores Islands,70,205.41034647717944,0.0011049094124233804
Romania,2357,1191.8051725367852,0.03720387835831297
Spain,1803,1042.4012488046576,0.028459309579990787
Sweden,1792,1039.2171191605796,0.028285680958038538
Switzerland,887,731.1694260988238,0.014000780697421977
"United Kingdom, n.o.s",9175,2350.6387246619743,0.14482205512835022
England,9078,2338.1909164918925,0.14329096637113498
Scotland,1554,967.760236129252,0.024528988955799046
Northern Ireland,151,301.6894166522578,0.002383447446799006
Yugoslavia,347,457.3326851344518,0.0054771938015844715
Czech Republic,538,569.4487554104409,0.008492018055482553
Slovakia,360,465.8203767379034,0.005682391263891671
Bosnia and Herzegovina,1877,1063.573844377193,0.02962735667312407
Croatia,524,561.9911110896631,0.008271036172997875
Macedonia,98,243.04447199464303,0.0015468731773927327
Serbia,192,340.18985550615054,0.0030306086740755577
Latvia,305,428.7639878085791,0.004814248154130443
Lithuania,222,365.8024453912847,0.0035041412793998636
Armenia,78,216.83052893022935,0.0012311847738431954
Azerbaijan,410,497.1164274748947,0.006471612272765514
Belarus,908,739.7733777769062,0.014332253521148992
Georgia (country),25,122.7564273133244,0.0003946105044369216
Moldova,1530,960.2592152739286,0.0241501628715396
Russia,6670,2004.4636252713103,0.10528208258377067
Ukraine,4925,1722.5620838818804,0.07773826937407355
USSR,330,445.9897001624536,0.005208858658567365
Europe,57,185.357854870758,0.0008997119501161813
Kosovo,63,194.86943061810305,0.0009944184711810425
Montenegro,175,324.78063320084703,0.002762273531058451
"Other Europe, n.o.s",521,560.3801296245156,0.008223682912465446
Afghanistan,1014,781.7583617215448,0.01600540205996154
Bangladesh,1962,1087.3847458563507,0.030969032388209604
Bhutan,1628,990.530651863434,0.02569703604893233
Myanmar,4328,1614.8339796312064,0.06831497052811987
