county,white,black,asian,indigenous,pacific,hispanic,two_pop
Edgecombe North Carolina,0.36037068697544294,0.5780035747590924,0.003205626359962698,0.007518650917003419,0.0013405346596207647,0.049599782405968296,0.012667081131488966
Edgefield South Carolina,0.5717534849596478,0.3508804108584006,0.00553925165077036,0.0049889948642699924,0.000586940572267058,0.061995597945708,0.015150403521643433
Edmonson Kentucky,0.9471604938271605,0.019753086419753086,0.003868312757201646,0.004609053497942387,0.0001646090534979424,0.014732510288065843,0.011604938271604939
Edmunds South Dakota,0.9506398537477148,0.0033951423348132673,0.007312614259597806,0.011230086184382345,0.0,0.022199007573779055,0.009924262209454165
Edwards Illinois,0.963721657544957,0.0053166536356528534,0.003909304143862392,0.004847537138389367,0.0,0.013917122752150117,0.012978889757623143
Edwards Kansas,0.7501786990707648,0.017869907076483203,0.002144388849177984,0.02573266619013581,0.0,0.21122230164403144,0.023588277340957826
Edwards Texas,0.42339544513457555,0.011904761904761904,0.007246376811594203,0.023809523809523808,0.0,0.5533126293995859,0.011387163561076604
Effingham Georgia,0.7774667164364812,0.14318153539878065,0.011151549085479657,0.004494836381734478,0.0011664800298618887,0.04869665297996765,0.021494338683588403
Effingham Illinois,0.9556574923547401,0.006233827334744766,0.006733709715361092,0.0024994119030816277,0.0002646436132674665,0.022994589508350975,0.008821453775582216
El Dorado California,0.7721462536882334,0.010371130919971168,0.048313913390685685,0.013347645494002894,0.0022609065405537147,0.13159928024351417,0.03930658618669073
El Paso Colorado,0.6862450600566627,0.06863935880333646,0.03146849749376391,0.013542420006579651,0.003994986139702361,0.1773257468389221,0.04889485468550242
El Paso Texas,0.11587535359457031,0.03985162730953556,0.013596858102230833,0.010637030258401074,0.002240127353623168,0.8294607727486124,0.01526622960352129
Elbert Colorado,0.8772494294586404,0.01369299262972801,0.011822365221295223,0.008492648434284858,0.0019828650529387557,0.07602229787870853,0.021063264618953196
Elbert Georgia,0.6341044076273835,0.28998645410023965,0.009794727519016359,0.004584766072731062,0.0005730957590913828,0.05996665624674377,0.012920704386787538
Elk Kansas,0.8944664031620554,0.0015810276679841897,0.005138339920948616,0.019762845849802372,0.0003952569169960474,0.04703557312252964,0.03715415019762846
Elk Pennsylvania,0.9718154463390171,0.0050819124038783015,0.004312938816449348,0.002139752591106653,0.00020060180541624874,0.008525576730190571,0.009160815780675359
Elkhart Indiana,0.7410403167572126,0.06106881327511256,0.012246717811777592,0.006465026339893671,0.0008626496915300401,0.16758666479274598,0.024653365060748954
Elko Nevada,0.66529614612149,0.01318731289552465,0.012372579483875858,0.06442078138618364,0.002747356853234302,0.24665580355451136,0.026223047481905338
Elliott Kentucky,0.9374750565385127,0.03818012504988692,0.0021285087135825462,0.0031927630703738196,0.0015963815351869098,0.011706797924704004,0.009977384594918185
Ellis Kansas,0.8913949497425839,0.01386894546982804,0.01810667880783105,0.004658004412846286,0.0005953840226946381,0.05936328932161244,0.01807165621826078
Ellis Oklahoma,0.8636952578388184,0.007255765742420316,0.005182689816014512,0.031355273386887796,0.0007774034724021767,0.07255765742420316,0.023062969681264575
Ellis Texas,0.5887321047904516,0.12156839405711317,0.008489065391232835,0.008478244402843756,0.0013418025602458528,0.2689286139395972,0.019499421077121184
Ellsworth Kansas,0.8557849885283514,0.05391674860701409,0.006063585709603409,0.008521796132415601,0.0,0.06309406751884628,0.017535234349393643
Elmore Alabama,0.7308426405940228,0.21154059279143939,0.007511482717432797,0.005085643216884828,0.0011328793606619955,0.0315605413193119,0.01790441946089719
Elmore Idaho,0.7238922612773072,0.03056959034567991,0.030714986732579695,0.017011377267274908,0.003962051543019156,0.17763803569481298,0.03932972265639199
Emanuel Georgia,0.590832818157732,0.34730195177956374,0.007462686567164179,0.004813212046277489,0.0006182107215402279,0.04596838293738408,0.011701845800582884
Emery Utah,0.90601278465841,0.00449460647223332,0.005393527766679984,0.011586096683979225,0.0010986815821014781,0.06472233320015981,0.013883339992009589
Emmet Iowa,0.8653344917463076,0.013466550825369244,0.006624674196350999,0.01585577758470895,0.0008688097306689834,0.10121633362293658,0.022371850564726323
Emmet Michigan,0.9108184946880143,0.007481669908723627,0.006224749364058058,0.038276223253030074,0.0012569205446655693,0.018165494538380966,0.022504863085440672
Emmons North Dakota,0.9534094415303919,0.002776920703486578,0.008947855600123419,0.011724776303609998,0.0,0.011416229558778156,0.012958963282937365
Emporia city Virginia,0.272914328469884,0.6518892630003741,0.010101010101010102,0.006921062476618032,0.001122334455667789,0.06472128694350916,0.01533857089412645
Erath Texas,0.7393086327228442,0.020305400721345263,0.010375193217480913,0.013279310506346901,0.0011007541336830766,0.21558386809686636,0.01594922478804628
Erie New York,0.7495335810741677,0.13968403247190056,0.038346493204542934,0.007439844476228418,0.0004952639702536841,0.05765634558322503,0.02100245781548315
Erie Ohio,0.8298009856461908,0.08889666873131716,0.007675113780195513,0.0035951848759863195,0.0006732555947539924,0.04535049686262893,0.032504780114722756
Erie Pennsylvania,0.8400462688337881,0.07820100249139875,0.019434393166449165,0.0028028235852414285,0.0006784612646814569,0.04413334915173805,0.024617392335982917
Escambia Alabama,0.6031174078017089,0.31255971391914394,0.003330330576256381,0.03898124641716485,0.0008189337482597658,0.025987497611443235,0.02151065978762318
Escambia Florida,0.6403699468452733,0.2326838738863268,0.03335050704331545,0.008940800965078727,0.0019634576961258623,0.05935611153696327,0.03445318488545973
Esmeralda Nevada,0.6632302405498282,0.03436426116838488,0.0057273768613974796,0.07101947308132875,0.001145475372279496,0.19243986254295534,0.038946162657502864
Essex Massachusetts,0.6899613958333861,0.07144178831330462,0.03906802495202995,0.008841190620429538,0.0016944770440817506,0.22246823330807036,0.02836252937135789
Essex New Jersey,0.30221971901498795,0.4189880784755468,0.058895459807878844,0.007617259613880284,0.0014305829343846804,0.23782095810256892,0.02429612941581401
Essex New York,0.9225159278839636,0.02768062898197099,0.007835163345533415,0.005232479327639962,0.0006235597126203064,0.03014775654059916,0.013826758845058967
Essex Vermont,0.951160149277949,0.006003569690085997,0.007463897452539348,0.005841311049813403,0.0,0.014765536264806102,0.017686191789712803
Essex Virginia,0.548616817310326,0.3743266684926504,0.01159499680452844,0.009495115493472109,0.0020085821236191,0.03898475303569798,0.029854834291974802
Estill Kentucky,0.9700127605274351,0.004820643697717284,0.0009924854671770878,0.003544590954203885,0.0001417836381681554,0.012547851977881752,0.0098539628526868
Etowah Alabama,0.7745042437517112,0.15744905542300622,0.008223491219149686,0.006130950052802441,0.0029823600735322878,0.041361911839480583,0.01850041068564947
Eureka Nevada,0.8033514046328241,0.01232134056185313,0.010349926071956629,0.032035485460818136,0.0014785608674223755,0.13208477082306555,0.025628388368654508
Evangeline Parish Louisiana,0.6653391226231472,0.2820182662075161,0.005120527025003743,0.004731247192693517,0.00017966761491241203,0.04039526875280731,0.013085791286120677
Evans Georgia,0.5630749014454665,0.31124460296602213,0.011920405481509293,0.005913272010512484,0.0038483198798573304,0.11779613290782805,0.014079219072648771
Fairbanks North Star Borough Alaska,0.6924593955539035,0.053154911253600966,0.03389813007878244,0.08173548513665603,0.005895775898563743,0.08196264287705604,0.06919018265547398
Fairfax Virginia,0.5004932324327339,0.10627503198167894,0.20137564791221507,0.0053227273836372315,0.0008644639103746126,0.1651500786034725,0.03940195131813318
Fairfax city Virginia,0.5485240850992964,0.06336650151963029,0.18864232482617926,0.0072858986635580165,0.0014571797327116033,0.17619384653815728,0.03630459219784338
Fairfield Connecticut,0.6090835464078395,0.12932562448851517,0.05882234462522209,0.005422269148083601,0.0010908142626350002,0.2054123044696883,0.021755861139026344
Fairfield Ohio,0.8493469734854735,0.0878127102186909,0.019241753081092057,0.0025765672001726173,0.0006282762384657367,0.023741226344447686,0.022211786208384633
Fairfield South Carolina,0.38506287197386674,0.5697409048194388,0.007473038886651452,0.0038036425470980447,0.000313241150937486,0.02362733252785609,0.017183514565713518
Fall River South Dakota,0.8422463876061373,0.012661999106211828,0.01638611649039178,0.06822583047817667,0.0008937881722031879,0.038432891404737074,0.03366602115298674
Fallon Montana,0.9479971890372453,0.0017568517217146872,0.007378777231201687,0.009838369641602248,0.0017568517217146872,0.016163035839775124,0.01651440618411806
Falls Church city Virginia,0.7121160292809742,0.04843675172744065,0.09954162960935896,0.005883560238078949,0.000684134911404529,0.1063145652322638,0.04700006841349114
Falls Texas,0.5053477481644216,0.24166040353818583,0.006301670809967046,0.011447071746545644,0.002081285772099208,0.2403885066774585,0.01988784182228132
Fannin Georgia,0.9442492744768596,0.008935390255078663,0.0064915228348862075,0.004314953413777302,0.0004964105697265924,0.026157018481747365,0.013021231098212922
Fannin Texas,0.7824238328546489,0.0645660866137298,0.007827898856788872,0.01337500703947739,0.0008165793771470406,0.11958664188770626,0.02258264346454919
Faribault Minnesota,0.9000952171683879,0.008935765033326009,0.004028418662565004,0.008056837325130009,0.0005127078297810005,0.07331721965868307,0.014575551160917015
Faulk South Dakota,0.9712918660287081,0.007394519356241845,0.0039147455415398,0.006089604175728578,0.0,0.010004349717268378,0.004349717268377556
Faulkner Arkansas,0.7994317775996571,0.12202496686692009,0.01255485806344092,0.00685676192592475,0.0007301181680382836,0.04187862579063068,0.02194322537636798
Fauquier Virginia,0.7901069894133835,0.07826233467187105,0.017269944680014603,0.0052231052202971,0.0009126393530089018,0.09157282862037011,0.02808121086181236
Fayette Alabama,0.8405717089927617,0.11661145871672188,0.004784688995215311,0.004784688995215311,6.13421666053245e-05,0.020549625812783707,0.016194331983805668
Fayette Georgia,0.6056580522806129,0.2525672734900062,0.0511531974025747,0.00458831857788343,0.0011448947308623416,0.07483766091888727,0.02381555833282352
Fayette Illinois,0.9206036745406824,0.045650543682039746,0.003983877015373078,0.003093363329583802,0.00023434570678665167,0.01837270341207349,0.011857892763404574
Fayette Indiana,0.9522985022941737,0.014717340490000865,0.00363604882694139,0.0042420569647649555,0.00012985888667647823,0.01467405419444204,0.01289931607653017
Fayette Iowa,0.9306361323155217,0.015419847328244274,0.011755725190839695,0.0033587786259541984,0.0004071246819338422,0.02707379134860051,0.01455470737913486
Fayette Kentucky,0.7070078477001535,0.15568525028469574,0.04142942021092241,0.0027448383423280685,0.0007736297469921275,0.0741446749517255,0.027408154676437094
Fayette Ohio,0.9224890446976337,0.023488168273444347,0.009921121822962314,0.0031901840490797546,0.00031551270815074496,0.022787028921998246,0.022085889570552148
Fayette Pennsylvania,0.9161935114562867,0.047983353187802655,0.004053405943963984,0.002026702971981992,0.0018565218063957176,0.01301885916734997,0.01820164921020468
Fayette Tennessee,0.6777526560182822,0.27520482337782315,0.006880120584445579,0.0040600004862276036,0.0004619162229839788,0.0304864707169426,0.010186468285804585
Fayette Texas,0.7098161445592993,0.06316578552828848,0.004576659038901602,0.012467450485283674,0.0006707172729424762,0.21502406691391146,0.012901444014834687
Fayette West Virginia,0.9232655756260907,0.044286185917087204,0.002876951374805452,0.002452483139178418,0.00018865254916757064,0.012168089421308306,0.01643635334622459
Fentress Tennessee,0.9627490147384333,0.004858824164552179,0.0035091507855099066,0.004210980942611888,0.00021594774064676348,0.015710198132052045,0.011499217189440155
Fergus Montana,0.93710407239819,0.0034389140271493214,0.004886877828054298,0.017918552036199097,0.0,0.021990950226244345,0.018914027149321267
Ferry Washington,0.7296446833617412,0.008129015340238625,0.011275730955814868,0.16598924872164678,0.0032778287662252525,0.048249639438835715,0.04995411039727285
Fillmore Minnesota,0.9598424075568425,0.00541130678312052,0.006787867280581003,0.002041106944510372,0.00014240281008211895,0.018132624483789814,0.01030046992927327
Fillmore Nebraska,0.9331746612962285,0.009520322226290736,0.007140241669718052,0.008604906627608934,0.0,0.038813621384108384,0.009337239106554375
Finney Kansas,0.4006636136781199,0.044149505031946694,0.041873474648312176,0.01310774124550964,0.0013162585351139387,0.5076644637617572,0.01576768036855239
Fisher Texas,0.6618798955613577,0.04046997389033943,0.005221932114882507,0.013054830287206266,0.0002610966057441253,0.2819843342036554,0.022454308093994776
Flagler Florida,0.7444148034862401,0.1085583197921464,0.025243089649898767,0.004005874123443488,0.0009210903624403681,0.10868866276796343,0.022592782474952423
Flathead Montana,0.9262566710980098,0.0030152399668612606,0.008063117738859026,0.01319769570159721,0.0007995684257172032,0.030162033023139318,0.024825154615340152
Fleming Kentucky,0.9561758452781016,0.015225293189767506,0.002949043275495508,0.0013030656333584802,6.858240175570949e-05,0.01467663397572183,0.011796173101982032
Florence South Carolina,0.5123686665268669,0.4315981286109926,0.016103490415277706,0.004353076439154549,0.0010701915498253708,0.02812145227885721,0.014086034723377177
Florence Wisconsin,0.9555296856810245,0.0044237485448195574,0.004190919674039581,0.010011641443538999,0.00023282887077997672,0.010244470314318976,0.017462165308498253
Floyd Georgia,0.7056589981522468,0.14951572620763873,0.0159597149180694,0.0077361976892931835,0.0027107149383743833,0.1159008304737152,0.020386200735040307
Floyd Indiana,0.8749140368304424,0.05508010493874328,0.012811696085173583,0.0037569088917755534,0.0005221466595349074,0.035213061307659,0.02324189399149283
Floyd Iowa,0.9062140391254315,0.02819332566168009,0.015790819588287944,0.003196522183863956,0.0008950262114819077,0.038230405319012915,0.012594297404423986
Floyd Kentucky,0.968136221866307,0.011070836494422434,0.003062744106324988,0.0017140127567506814,2.8098569782798055e-05,0.009188232318974964,0.007923796678749052
Floyd Texas,0.3627450980392157,0.042717086834733894,0.005427170868347339,0.013830532212885153,0.0007002801120448179,0.5892857142857143,0.018207282913165267
Floyd Virginia,0.9297733189408851,0.020255254301860436,0.0053336719791732806,0.0022223633246555336,0.0002539843799606324,0.030097149025334943,0.016572480792431267
Fluvanna Virginia,0.7759075907590759,0.15254858819215256,0.009424275760909425,0.004180418041804181,0.0008434176751008435,0.03843050971763843,0.026145947928126145
Foard Texas,0.7437229437229437,0.047619047619047616,0.008658008658008658,0.006926406926406926,0.0,0.18701298701298702,0.01645021645021645
Fond du Lac Wisconsin,0.8902836474763788,0.022175372087850448,0.018519772153612564,0.005995957564093885,0.0007349883465663472,0.05404098527122037,0.014380627254528398
Ford Illinois,0.9314867679962966,0.010724481135714836,0.005555126919219196,0.0037034179461461307,0.0006943908649023995,0.037111334002006016,0.014813671784584523
Ford Kansas,0.38870876587643893,0.028376810732026532,0.01457509146613522,0.01689520806686695,0.0022308813468574318,0.5603379041613373,0.01570540468187632
Forest Pennsylvania,0.7158824341106664,0.21056989098937492,0.001793845729267283,0.005519525320822409,0.00013798813302056022,0.06789016144611563,0.008417276114254173
Forest Wisconsin,0.7840959573522879,0.01332741003998223,0.003442914260328743,0.15415370946246112,0.0013327410039982231,0.02643269657929809,0.03276321634828965
Forrest Mississippi,0.5689279944457054,0.3780391737986835,0.011215402486080885,0.003431379093955699,0.0008278035168297796,0.02969411324886177,0.014419803196389708
Forsyth Georgia,0.6898981379886346,0.0436475443394527,0.15548286196223574,0.00489658221836464,0.000687814224653227,0.0966460868283576,0.019131880189312677
Forsyth North Carolina,0.5627983625210897,0.2747851789848154,0.025598032932682875,0.008909350109208857,0.0012608064452844009,0.13295491701434756,0.02309734629016859
Fort Bend Texas,0.31875425040163213,0.21333320191994953,0.2092195523403081,0.005898818265146214,0.0009597283685356935,0.24947023979657207,0.023251544928593253
Foster North Dakota,0.9448598130841122,0.003738317757009346,0.005607476635514018,0.014953271028037384,0.0,0.023052959501557634,0.009345794392523364
Fountain Indiana,0.950446592438517,0.005628288266242506,0.0030588523186100575,0.003609445735959868,0.000795301602838615,0.0266120151719075,0.012847179738162242
Franklin Alabama,0.7618455455646961,0.04377909572093616,0.003634972259422231,0.01664434666156495,0.002168229067023787,0.1787513551431669,0.016835660991008226
Franklin Arkansas,0.9156082416031611,0.00925769122212814,0.010725373976855771,0.01580581428168219,0.0020321761219305673,0.03240191927744849,0.018402483770815693
Franklin Florida,0.7854020618556701,0.13261855670103093,0.004288659793814433,0.009649484536082473,0.0007422680412371134,0.05657731958762886,0.01954639175257732
Franklin Georgia,0.8293717075677759,0.09495053321341385,0.014004882436078633,0.004411323825431496,0.0005567690265107714,0.04813910659985438,0.018501863034819477
Franklin Idaho,0.9084029979821274,0.003387143268953589,0.0021620063418852694,0.010233496684923609,0.0005044681464398962,0.06810319976938599,0.015061977515134044
Franklin Illinois,0.9570303361147937,0.006108814889911357,0.0040292183316436615,0.004003223374665315,0.0001819646988484234,0.01723465647664353,0.014297226338090411
Franklin Indiana,0.9659899815449512,0.0032516038316196504,0.007821425432814834,0.0029000790930661744,0.00017576236927673784,0.01269883118024431,0.009315405571667107
Franklin Iowa,0.8398212512413108,0.01211519364448858,0.006156901688182721,0.007149950347567031,0.0011916583912611719,0.13416087388282025,0.01420059582919563
Franklin Kansas,0.9092937676166615,0.01507203257124961,0.00551988725336674,0.009199812088944567,7.829627309740057e-05,0.0423974318822424,0.025994362668336986
Franklin Kentucky,0.8145555097958463,0.10611676570375164,0.02082720480084721,0.003961483399031201,0.0002941695593340001,0.036006354062481614,0.02504363515130121
Franklin Maine,0.955760124507434,0.005529984436570747,0.005298188681744429,0.004834597172091791,0.00043047783039173483,0.013444153779926488,0.016358157554885924
Franklin Massachusetts,0.9037902536335138,0.016300940438871474,0.0170703904246224,0.00500142490738102,0.0017526360786548874,0.04199202051866629,0.022114562553434025
Franklin Mississippi,0.6282899001685466,0.3453908984830805,0.001037209905354596,0.0033709321924024374,0.000259302476338649,0.011538960197069882,0.013743031245948398
Franklin Missouri,0.9493396943260842,0.009974318774226438,0.005511364182865717,0.004174401492781363,0.000644435253493897,0.018621293294987833,0.014350707436013351
Franklin Nebraska,0.9536757301107754,0.004028197381671702,0.0023497818059751594,0.005706612957368244,0.0,0.02416918429003021,0.014770057066129574
Franklin New York,0.8171804406061333,0.06427172044300508,0.004817880132741594,0.07588660989164768,0.0002598856503138619,0.03620407020910799,0.014073807524689137
Franklin North Carolina,0.6299634067589869,0.25926670015067804,0.00695989093779149,0.00949989237282055,0.0012628255722178373,0.08973236708043338,0.021841142283131235
Franklin Ohio,0.6213877134412146,0.23793853986615593,0.057250546038901666,0.0031076372539787173,0.0005460389016643934,0.05781101434130545,0.0331876217006036
Franklin Parish Louisiana,0.649362977766675,0.32110916812390705,0.0037471896077941546,0.0031976017986510116,0.0004996252810392206,0.016787409442917813,0.01189108168873345
Franklin Pennsylvania,0.8745573351738729,0.04161855676753082,0.01090777735491237,0.0033284524631193276,0.0006192469698826656,0.06097647506563373,0.020841530830113465
Franklin Tennessee,0.879833206974981,0.052430818802122824,0.009429492039423806,0.004619977255496588,0.0008055344958301743,0.03707827899924185,0.020067285822592873
Franklin Texas,0.7787412587412588,0.04195804195804196,0.01062937062937063,0.011655011655011656,0.0004662004662004662,0.1506759906759907,0.018834498834498836
Franklin Vermont,0.9354681996680296,0.007489575320837213,0.008339743330229545,0.010242500303631432,0.00030363143192583294,0.01712481276061698,0.023966641026679083
Franklin Virginia,0.8721137718139966,0.07904785696441954,0.004692908889761251,0.004675065129724136,0.0005531565611505656,0.02878198493986653,0.015238571071696228
Franklin Washington,0.3985003465585684,0.02840730083384092,0.024290605112263972,0.017159900023103903,0.004095692171977064,0.5356010165718006,0.02708407720904833
Franklin city Virginia,0.3690222166436551,0.5748713442952178,0.009664867578762395,0.004393121626710179,0.000502071043052592,0.02686080080331367,0.021840090372787748
Frederick Maryland,0.7172881982839332,0.10662808662785546,0.049563277556666036,0.005054961143839074,0.0008861593468620327,0.10543755080967994,0.031111898808308322
Frederick Virginia,0.8228141479963723,0.047305543425929034,0.017612217706268963,0.004825725258361045,0.0007501707478194664,0.09321151456115011,0.024072643400176907
Fredericksburg city Virginia,0.5914726546356247,0.24118335858933737,0.03078936492629839,0.008368921339027413,0.0014464802314368371,0.1092436974789916,0.042774486843917894
Freeborn Minnesota,0.8378521184901423,0.016049668108715037,0.030150919718635448,0.006241537597833625,0.0018493444734321851,0.10237442620785311,0.01472870777054919
Freestone Texas,0.662474007201907,0.1584419536440635,0.008926307247552874,0.014606684586904702,0.00030430592889384796,0.16072424811076735,0.020540650200334735
Fremont Colorado,0.7882898890026966,0.03957022513012396,0.009511068375175066,0.018938522962436505,0.0007107171972658291,0.13463910198791781,0.019900081523443216
Fremont Idaho,0.8489961065730208,0.00839758760210703,0.0035880601572639134,0.01084052217726544,0.004351477212000916,0.12535308038781587,0.012825406519581648
Fremont Iowa,0.944396551724138,0.009339080459770116,0.0035919540229885057,0.0027298850574712643,0.00028735632183908046,0.03017241379310345,0.013074712643678162
Fremont Wyoming,0.6947097628690049,0.006214818776903289,0.005170525457833473,0.22047324316751993,0.0006112936501872087,0.0700185935151932,0.03036091795929803
Fresno California,0.28630638944411024,0.05802816732242286,0.1114531964235848,0.02975174682039153,0.0028175329621329577,0.5376633593600647,0.03205882087997109
Frio Texas,0.14050034472569684,0.04141633014872451,0.027381069634590763,0.010292524377031419,0.0002462326405988378,0.7985816999901507,0.010194031320791884
Frontier Nebraska,0.9451846212409593,0.0049486105824134,0.001903311762466692,0.008374571754853444,0.0,0.031594975256947086,0.011800532927293491
Fulton Arkansas,0.9446982447703774,0.007052977478560552,0.003366193796585718,0.008094894606075178,0.00016029494269455797,0.017231706339664983,0.020998637492987096
Fulton Georgia,0.3958674244809608,0.4445939938173031,0.07603457723530622,0.002735124354167587,0.00031580817285233997,0.07215934778093064,0.02155860732355393
Fulton Illinois,0.9149970879440885,0.040768782760629,0.0031158998252766453,0.006959813628421666,0.00020384391380314502,0.031304601048340125,0.010483401281304601
Fulton Indiana,0.914388705316912,0.008611194552918795,0.007009111845399018,0.009011715229798739,0.00025032542304996493,0.05407029137879243,0.014969460298387905
Fulton Kentucky,0.6987770145753057,0.24459708493885074,0.008544144747863964,0.005361031998659742,0.0010051934997487016,0.022951918244262022,0.025464901993633774
Fulton New York,0.9220163722533391,0.022441601258827718,0.007155836127606167,0.0030908716257984753,0.00041211621677313,0.03486128542794523,0.015866474345765505
Fulton Ohio,0.8877415372928833,0.008759435977780942,0.00443906376109766,0.004201680672268907,0.0005222427954232541,0.08830650904429568,0.01350709775435598
Fulton Pennsylvania,0.9580178940123881,0.012663454920853407,0.002477632484514797,0.0031658637302133517,6.882312456985548e-05,0.012801101169993117,0.012938747419132828
Furnas Nebraska,0.926218990590248,0.0053464499572284,0.00427715996578272,0.0074850299401197605,0.000427715996578272,0.04875962360992301,0.01240376390076989
Gadsden Florida,0.3250109505037232,0.5549715286903197,0.0064607971966710465,0.006219886114761279,0.001314060446780552,0.10937363118703461,0.01167323696890057
Gage Nebraska,0.9397108724957003,0.008460000929670431,0.006926044717147771,0.006461209501231814,0.0001859340863663831,0.028773299865197787,0.014549342258169479
Gaines Texas,0.543783733482226,0.0231714126186488,0.00414107574911595,0.01060859854829704,0.0004187604690117253,0.4253675786339103,0.01274892983435697
Galax city Virginia,0.7474397353080195,0.06995430912242004,0.00772018276351032,0.004726642508271624,0.0029935402552386955,0.16291161178509533,0.02552386954466677
Gallatin Illinois,0.9531897265948633,0.007042253521126761,0.0024855012427506215,0.004556752278376139,0.0,0.015948632974316486,0.018227009113504555
Gallatin Kentucky,0.9101364302627128,0.016574585635359115,0.004622843612583155,0.0029315593640771224,0.0012402751155710903,0.051866050287518325,0.020182658698838653
Gallatin Montana,0.9128405893353374,0.004745093241519129,0.015843193456490205,0.010512609888669451,0.0008214341891395914,0.03983081951168359,0.020623241344355697
Gallia Ohio,0.9312663054384909,0.023145360893705266,0.007358351729212656,0.004548799250786006,0.0034450464914041073,0.01434878587196468,0.018931032176065288
Galveston Texas,0.5668631754930014,0.13232633520294385,0.034871791874062884,0.008063973998871803,0.0010580495061948507,0.25385004340341205,0.02112591665960326
Garden Nebraska,0.9172563962983125,0.00326619488296135,0.0,0.012520413718018509,0.0010887316276537834,0.054980947196516056,0.01633097441480675
Garfield Colorado,0.67426449776061,0.012503954313115,0.009440402257704667,0.016683038910441053,0.0018980702951998801,0.29266911972827625,0.01961339305039876
Garfield Montana,0.9753577106518283,0.00397456279809221,0.000794912559618442,0.006359300476947536,0.0,0.007154213036565978,0.006359300476947536
Garfield Nebraska,0.973082783138649,0.0030472320975114273,0.001015744032503809,0.0015236160487557136,0.0005078720162519045,0.017775520568816656,0.0035551041137633316
Garfield Oklahoma,0.730689858490566,0.03203616352201258,0.012906184486373165,0.03269129979035639,0.03844012054507338,0.1320754716981132,0.04107704402515723
Garfield Utah,0.8816076024549594,0.005741437339140764,0.010690952286675905,0.02969708968521085,0.0031676895664224905,0.06513561670956246,0.017026331419520885
Garfield Washington,0.8813483146067416,0.001348314606741573,0.032359550561797755,0.006741573033707865,0.0,0.05573033707865169,0.03191011235955056
Garland Arkansas,0.8166542571388324,0.08752741834866078,0.008602821322922746,0.007878373211518725,0.0006842009941037973,0.059364498017829476,0.02560722838226712
Garrard Kentucky,0.9402807653118985,0.02122721612136307,0.0028302954828484093,0.0026604777538775048,0.0004528472772557455,0.021680063398618814,0.014434506962526888
Garrett Maryland,0.9622940649341697,0.011098090576962845,0.0041359343765078925,0.0021713655476666436,3.446611980423244e-05,0.011925277452264424,0.009512649065968153
Garvin Oklahoma,0.7456966547580384,0.023708996427411498,0.005521273140630075,0.08963949334199416,0.0012269495868066833,0.09487207246219913,0.058244018620764317
Garza Texas,0.397013966928881,0.07352705089099373,0.007545352384010275,0.010274522395248033,0.0012843152994060042,0.5198266174345801,0.017017177717129555
Gasconade Missouri,0.95750033999728,0.005643954848361213,0.004283965728274173,0.00380796953624371,0.0004079967360261118,0.01625186998504012,0.014483884128926969
Gaston North Carolina,0.7113112337381808,0.1791438967794806,0.016274067047018424,0.005941326064784504,0.0006903339880371801,0.0757764030481586,0.021672033456702697
Gates North Carolina,0.6358761459955025,0.3124026984950701,0.0031136481577581734,0.006227296315516347,0.0010378827192527244,0.023871302542812663,0.024217263449230236
Geary Kansas,0.5663719608462268,0.18111777707609725,0.03340700978844332,0.014524786864540574,0.013924850015787811,0.16255131038838017,0.06214082728133881
Geauga Ohio,0.9542013262287905,0.012418712426187145,0.006727247487960363,0.0013561276682078826,0.00018152890046877168,0.016412348236500122,0.010293756473640937
Gem Idaho,0.873398851590106,0.0025397526501766783,0.010048586572438163,0.011815371024734983,0.0024845406360424027,0.08624116607773852,0.02269213780918728
Genesee Michigan,0.7237643939449944,0.20287176605973686,0.010270740464203955,0.005657778336327323,0.0002661324304544211,0.03570363689679729,0.02793897681937247
Genesee New York,0.9022346368715084,0.03186103351955307,0.006651536312849162,0.012133379888268157,0.00017458100558659218,0.03472416201117318,0.02033868715083799
Geneva Alabama,0.8355601233299075,0.0930684024209204,0.0035019603364927106,0.01115298237600396,0.0007232309390582772,0.0416809409615165,0.020060142362300637
Gentry Missouri,0.9551057677674631,0.006391721199208644,0.004413331304215493,0.004413331304215493,0.0,0.018718612083396743,0.014761832293410439
George Mississippi,0.8695102040816326,0.07738775510204082,0.008081632653061225,0.005387755102040816,4.0816326530612245e-05,0.030408163265306123,0.012244897959183673
Georgetown South Carolina,0.6503509891512445,0.30424377791959156,0.005472239948947032,0.0032067645181876195,0.0006062539885130823,0.03174856413529036,0.010816847479259732
Gibson Indiana,0.9292314091327728,0.027243827802370838,0.005674559553165572,0.003535458569773315,0.0003268070946849283,0.017974390207671054,0.019638135416976142
Gibson Tennessee,0.7705818899721165,0.18061180876396718,0.0035821138542323897,0.0030936437832007,0.00024423503551584475,0.027985264486190545,0.018134451387051474
Gila Arizona,0.6163315931726462,0.008163945351549483,0.009052538042874597,0.18156910659409825,0.00144396312340331,0.18912214447036174,0.017494168610463177
Gilchrist Florida,0.8594876762458293,0.05666774297707459,0.005704445161984716,0.007372726294263265,0.0010224948875255625,0.059842858680443436,0.016736626843181574
Giles Tennessee,0.8383450991039914,0.10297311973934292,0.005566114580505023,0.004887320119467825,0.0005769752918816182,0.03030817268531089,0.02240021721422753
